name,reading,meaning
熱学,ねつがく,熱現象を研究対象とする物理学および化学の一部門。熱力学・統計力学・分子運動論を総称していう。
子月,ねづき,陰暦11月の異称。子(ね)の月。
根付,ねつけ,１ 印籠(いんろう)・巾着(きんちゃく)・タバコ入れなどを腰に下げるとき、帯にはさむひもの先端につけてすべりどめとした小形の細工物。材は木・象牙・角・金属などで、人物・動物・器物などが彫刻してある。おびばさみ。２ いつもその人に付き従って離れない人。腰巾着。
熱型,ねっけい,病気のときにみられる体温の上がり下がりの型。稽留(けいりゅう)熱・弛張(しちょう)熱・間欠熱などがあり、これによってある程度病気を推定できる。
熱圏,ねつけん,大気圏の区分の一。中間圏の上の領域で、高さ90～500キロ程度の範囲の大気層。高度とともに温度が急激に上昇し、太陽からの紫外線によって窒素や酸素は解離して原子状になる。さらに電離してイオンになっているため、電離圏ともいう。オーロラもここに出現。
熱砂,ねっさ,日に焼けた熱い砂。ねっしゃ。
涅歯,ねっし,鉄漿(かね)で歯を黒く染めること。また、その染めた歯。
熱水,ねっすい,１ 高温の水。熱湯。２ マグマが冷えて固まる際に生じた水の臨界温度（セ氏374度）以下の高温の水溶液。揮発性成分を多量に含んでいる。
熱性,ねっせい,１ 高熱を伴うこと。２ 興奮しやすい性質。
熱線,ねっせん,１ 熱せられた金属線。２ 太陽スペクトルの赤色部の外側にあって目に見えない光線。波長は約0.77ミクロンから1ミリ程度で、熱作用が大きく透過力も強いので、医療や赤外線写真などに利用する。テレビのリモコンや携帯電話のデータ転送など、近距離データ通信にも用いられている。熱線。IR（infrared）。インフラレッドレイ。
熱帯,ねったい,赤道を中心として南北両回帰線に挟まれた地帯。気候的には年平均気温がセ氏20度以上、または最寒月の平均気温がセ氏18度以上の地域をいい、回帰線よりやや広い。
熱鉄,ねってつ,熱した、また、高温で溶けた鉄。
熱雷,ねつらい,夏の強い日射を受けて局地的に激しい上昇気流が起こり、積乱雲が発達して生じる雷。山岳地帯でよく発生し、強い雷雨となる。気団雷。
熱涙,ねつるい,感動のあまり思わずこぼす、あつい涙。
熱論,ねつろん,熱のこもった議論。熱心な議論。
寝所,ねど,寝床。寝所(しんじょ)。
音取,ねとり,１ 音楽を演奏する前に、楽器の音調を試みるための、短い一種の序奏。神楽・雅楽・能楽などで、多くは笛を主に行われる。２ 雅楽で、管弦合奏の始めに作法として行う一種の序奏。楽器の音調を整え、雰囲気を醸成する。
寝鳥,ねとり,ねぐらで寝ている鳥。ねぐら鳥。
粘土,ねばつち,粘りけのある土。ねんど。
涅槃,ねはん,１ 煩悩(ぼんのう)の火を消して、知慧(ちえ)の完成した悟りの境地。一切の悩みや束縛から脱した、円満・安楽の境地。仏教で理想とする、仏の悟りを得た境地。２ 釈迦(しゃか)の死。３ 陰暦2月15日の釈迦(しゃか)入滅の日に行う法会。涅槃像をかかげ、遺教経(ゆいきょうぎょう)を読誦(どくじゅ)する。涅槃講。常楽会。
根深,ねぶか,ネギの別名。
寝袋,ねぶくろ,羽毛などの保温材を詰めて袋状につくった携帯用の寝具。登山やキャンプなどに用いる。シュラーフザック。シュラフ。
寝仏,ねぼとけ,釈迦の入滅の姿を彫刻や絵画にしたもの。涅槃像(ねはんぞう)。寝釈迦。
寝間,ねま,寝室。また、寝床。
根室,ねむろ,北海道の旧国名。現在の根室振興局。
根矢,ねや,鏃(やじり)。また、的矢(まとや)に対して征矢(そや)・鏑矢(かぶらや)・雁股(かりまた)などの実戦用の矢。
値安,ねやす,値段の安いこと。また、そのさま。安価。廉価。
根雪,ねゆき,解けないうちに雪がさらに降り積もって、雪解けの時期まで残る下積みの雪。
練馬,ねりま,東京都の区名。昭和22年（1947）板橋区から分区成立。近郊野菜を産し、また住宅地。としまえん・石神井(しゃくじい)公園がある。
寝藁,ねわら,家畜などの寝床に敷くわら。
年足,ねんあし,蝋燭足(ろうそくあし)の一。1年ごとの相場の動きを長期的に表した図表。
年央,ねんおう,1か年の半ば。
年会,ねんかい,1年に一度開く会合。
年回,ねんかい,死後、毎年巡りくる祥月命日(しょうつきめいにち)。また、その日に行う法要。その数をかぞえるのにも用いる。回忌。
年額,ねんがく,1年分の額。
年刊,ねんかん,年に1回刊行すること。また、その刊行物。
年紀,ねんき,１ 年。年数。年代。２ 年齢。
年休,ねんきゅう,1年ごとに労働者に与えられる有給休暇。労働基準法は、6か月間継続勤務し、全労働日の8割以上出勤した労働者に対して、使用者は1年間に10～20日間の有給休暇を与えるように定めている。
年魚,ねんぎょ,１ アユの別名。２ 釣りで、その年に生まれた魚。できうお。
粘菌,ねんきん,枯れ木・枯れ葉などの表面にアメーバ状の栄養体（変形体）を広げ、アメーバ運動をして栄養分をとり、これから球形・円柱形などの胞子嚢(ほうしのう)を出す生物の一群。ムラサキホコリカビ・ツノホコリカビなど。分類上、植物界の一門とし、また原生動物の根足虫類（肉質類）ともされる。変形菌。粘菌類。
拈華,ねんげ,花をひねること。
年契,ねんけい,2国以上の歴史上の出来事を年代順に対照して記した年表。
年限,ねんげん,年を単位として定めた期限。また、取り決めた年の期限。
年縞,ねんこう,氷河堆積物や湖水堆積物に見られる一年ごとの縞模様。ひとつの層に含まれる物質やその同位体の比などから、過去の自然環境を読み解くことができる。
念校,ねんこう,印刷で、校了の直前に、もう一度念のため行う校正。また、その校正刷り。
拈香,ねんこう,１ 香をつまんでたくこと。２ 禅僧が、拈香の後、死者に哀悼の意を表して朗読する文。
年号,ねんごう,年につける称号。中国の漢の武帝の時の建元を初めとし、日本では645年の大化に始まる。即位・瑞祥(ずいしょう)・災変、また、干支の辛酉(しんゆう)・甲子(かっし)の年に改号した。明治以後は一世一元の制となり、現在は元号法により皇位継承のあったときに限り年号を改めると規定。元号。
念根,ねんこん,仏語。五根の一。正法を記憶し忘れないこと。
年差,ねんさ,月の黄経に現れる周期的な摂道の一。振幅0.19度、周期は1近点年（365.2596日）。地球軌道が楕円形であるため、月と太陽との距離も変化し、太陽の月に及ぼす引力にも変化が起こることによる。
年算,ねんざん,とし。よわい。年齢。
念紙,ねんし,日本画で、下絵を本紙または壁や板に写しとるときに用いる紙。木炭の粉末やベンガラなどを和紙の裏に塗ったもので、下絵と画面との間に入れ、下絵の輪郭をたどって転写する。
撚糸,ねんし,糸を1本または2本以上そろえて撚(よ)りをかけること。また、その糸。
念写,ねんしゃ,心霊現象の一。心の中で念じることによって、写真乾板やフィルムに感光させたり、映像を出現させたりすること。
念者,ねんしゃ,いろいろ気をくばって物事をする人。念入りな人。
年酒,ねんしゅ,新年を祝う酒。また、年賀の客にすすめる酒。
年首,ねんしゅ,1年のはじめ。年始。年頭。
年寿,ねんじゅ,人の寿命。人のいのち。
念珠,ねんじゅ,数珠(じゅず)。ねんず。
年所,ねんしょ,年数。年月。歳月。
粘性,ねんせい,１ ねばる性質。ねばりけ。２ 流体の内部に働く抵抗。流体の速度が流れの中の各点で異なるとき、速度をならして一様にしようとする性質。
稔性,ねんせい,植物が受粉し、果実をつくることが可能であること。結実性をもつこと。
年税,ねんぜい,毎年納める租税。
念頭,ねんとう,心の中の思い。胸のうち。
念動,ねんどう,一心に念じることによって、手を触れないでも物体が動くというもの。
年伐,ねんばつ,年々の伐採。
年番,ねんばん,1年交代で勤番すること。
年賦,ねんぷ,負債額・納税額などを分割して、毎年一定額ずつ支払っていくこと。また、その方法。年払い。
年報,ねんぽう,ある事柄や事業などについて、1年ごとに出す報告書。
念法,ねんぽう,仏語。仏法のすぐれた徳を念ずること。
粘毛,ねんもう,粘液を分泌する植物の毛。食虫植物の捕虫葉や、モチツツジの萼(がく)などにみられる。
燃油,ねんゆ,燃料とする油。
年利,ねんり,1年を単位として定められた利率。
年率,ねんりつ,1年を単位にして計算する比率。
年礼,ねんれい,年始のあいさつに訪問すること。年始。賀礼。
脳圧,のうあつ,頭蓋内の髄液の圧。脳腫瘍・髄膜炎・尿毒症などの場合に上昇または低下する。脳内圧。
濃艶,のうえん,あでやかで美しいこと。非常につやっぽく美しいこと。また、そのさま。
脳炎,のうえん,脳そのものに起こる炎症。ウイルスの感染による日本脳炎や、ヘルペス・風疹(ふうしん)などのあとにおこる続発性脳炎など。
農園,のうえん,野菜・草花・果樹などを栽培する農場。
濃化,のうか,濃くなること。また、濃くすること。
農家,のうか,１ 農業により生計を立てている世帯。また、その家屋。２ 中国、戦国時代における諸子百家の一。農耕につとめ、衣食を充足することを主張した。
納会,のうかい,１ その年や年度の最後に締めくくりとして催す会。おさめかい。２ 取引所で、各月の最後の立ち会い。
能楽,のうがく,日本の古典芸能の一。中世に猿楽から発展した歌舞劇。能は歌舞劇の一般名称で、田楽・延年などの能もあったが、猿楽の能がもっぱら盛行したため、それを単に能と称した。室町時代に観阿弥・世阿弥父子が大成、江戸中期にほぼ現在の様式となった。役に扮する立方 (たちかた) と声楽をうたう地謡方 (じうたいかた) 、器楽を奏する囃子方 (はやしかた) があり、立方はシテ方・ワキ方・狂言方、地謡方はシテ方、囃子方は笛方・小鼓方・大鼓方・太鼓方がつとめる。現在、その流派はシテ方に五流、ワキ方に三流、狂言方に二流、囃子方に一四流がある。能の詞章を謡曲といい、ふつう脇能物・修羅 (しゅら) 物・鬘 (かずら) 物・雑物・切能 (きりのう) 物の五つに分類し、現在約240曲が上演可能である。
農学,のうがく,農業に関する学問。農作物の栽培・育種、農業生産技術、農政・農業経営などの改良や発展に寄与するための研究を行う。
納棺,のうかん,遺体を棺の中に納めること。
納期,のうき,税金や商品などを納める時期。また、その期限。
農業,のうぎょう,土地を利用して作物を栽培し、また家畜を飼育して衣食住に必要な資材を生産する産業。
納金,のうきん,金銭を納めること。また、その金銭。
農具,のうぐ,農作業に使用する器具。鍬(くわ)・鋤(すき)・犂(すき)・鎌(かま)など。
能芸,のうげい,１ 田楽・猿楽・狂言などの芸能。２ 才能と技芸。芸能。また、身につけた芸。
濃厚,のうこう,１ 味・色・におい・成分などが濃いさま。こってりとしたさま。２ ある可能性が強く予想されるさま。３ 男女の仲がきわめて熱情的なさま。
農工,のうこう,１ 農業と工業。２ 農民と工員。
農耕,のうこう,田畑を耕して農作物を作ること。
納骨,のうこつ,死体を火葬にしたのち、遺骨を骨壺におさめること。また、遺骨を墓や納骨堂などにおさめること。
濃彩,のうさい,濃くいろどること。濃厚な彩色。
農作,のうさく,田畑を耕し、作物を作ること。耕作。
悩殺,のうさつ,ひどくなやますこと。特に、女性がその美しさや性的魅力で男性の心をかき乱し、夢中にさせること。
農産,のうさん,農業上の生産。また、その生産物。
脳死,のうし,大脳および脳幹の全機能が完全に停止している状態。脳死をもって個体の死の判定基準にできるとする考え方もある。
納車,のうしゃ,販売業者が購入者に自動車などを納入すること。また、修理や車検の終わった車を依頼者に届けること。
膿腫,のうしゅ,うみをもったはれたもの。
納受,のうじゅ,１ 金銭・物品などを受け取りおさめること。受納。２ 神仏が願いなどを聞き入れること。
濃縮,のうしゅく,液体などの濃度を高くすること。
農書,のうしょ,農業に関する書物。
脳症,のうしょう,高熱または重病のために脳に障害を起こした状態。
農場,のうじょう,農業を経営するのに必要な設備と広さをもつ一定の場所。
納税,のうぜい,税金を納めること。また、その税金。
農村,のうそん,住民の大部分が農業を生業としている村落。
濃淡,のうたん,色や味などの濃いことと、うすいこと。
農地,のうち,農業に使用する土地。
嚢中,のうちゅう,１ 袋の中。２ 財布の中。また、所持金。
脳天,のうてん,頭のてっぺん。脳頂。
濃度,のうど,１ 混合物、特に、液体に含まれている構成成分の量の割合。質量の百分率（質量パーセント濃度）、体積の百分率、物質量（モル）の割合または百分率、一定体積中に含まれる物質量（モル濃度）などで表す。２ 集合論の基本概念の一。二つの集合の元の間に一対一の対応がつけられるとき、濃度が等しいという。有限集合の場合、元の個数に相当。自然数の集合と濃度が等しい集合を可算集合、実数の集合と濃度が等しい集合の濃度を連続体の濃度という。計数。
能動,のうどう,他からのはたらきかけを待たずにみずから活動すること。受け身でない活動。
農道,のうどう,農作業のために農家と耕作地の間などに設けた道。
納入,のうにゅう,品物や金銭を納めること。
脳波,のうは,脳細胞の活動によって発生する電位変化を体外に誘導し、増幅・記録したもの。
能否,のうひ,能力のあることとないこと。また、できることとできないこと。
納品,のうひん,品物を納入すること。また、その品物。
納付,のうふ,官公庁などの公的機関に金品を納めること。
農夫,のうふ,農業に従事する男性。
農婦,のうふ,農業に従事する女性。
能弁,のうべん,弁舌に巧みなこと。また、そのさま。
農法,のうほう,農作についての方法。
濃密,のうみつ,１ 色合い・味わいのこい・こと（さま）。１ 密度がこい・こと（さま）。
濃霧,のうむ,濃くたちこめた霧。気象観測では見通しのきく範囲が200メートル以下をいう。
農薬,のうやく,農業用の薬剤。殺菌剤・殺虫剤・殺鼠(さっそ)剤・除草剤や、植物の生長促進剤・発芽抑制剤など。
脳裏,のうり,頭の中。心の中。
能率,のうりつ,１ 一定時間内にできる仕事の割合。仕事のはかどり方。２ 物理学で、モーメントのこと。
納涼,のうりょう,暑さを避けるため、工夫をこらして涼しさを味わうこと。
脳梁,のうりょう,左右の大脳半球の皮質を連絡する神経線維の集まり。白色の厚い板状をなす。
能力,のうりょく,１ 物事を成し遂げることのできる力。２ 法律上、一定の事柄について要求される人の資格。権利能力・行為能力・責任能力など。３ 星新一のショートショート作品。地球から来た男に収録。
膿漏,のうろう,膿(うみ)が絶えず流れ出す状態。
野風,のかぜ,野原を吹く風。
野方,のかた,１ 野の仕事に関すること。２ 高台の、作物に適さない土地。
軒先,のきさき,１ 軒の突き出た先の部分。２ 家の前の軒に近い場所。
軒下,のきした,軒の下のところ。屋根の下。
鋸屑,のこぎりくず,鋸で材木などを切るときに出る屑。おがくず。のこくず。
鋸歯,のこぎりば,鋸の歯。また、鋸の歯のようにぎざぎざになっているもの。きょし。
熨斗,のし,１ 方形の色紙を細長く六角形にひだをつけて折りたたみ、中に熨斗鮑(のしあわび)の細片を包んだもの。祝儀などの進物に添える。熨斗鮑の代わりに昆布(こんぶ)や紙を用いたりする。近年はふつう熨斗紙が用いられる。２ 「火熨斗」の略。３ 「熨斗鮑」の略。４ 紋所の名。熨斗鮑の形を図案化したもの。
野宿,のじゅく,野外で寝泊まりすること。露宿。
野末,のずえ,野のはずれ。野のはて。
野点,のだて,野外で、茶をたてること。また、野外で催す茶会。
後後,のちのち,１ それよりずっとあと。また、これから先。将来。２ 死者の法事をする7日目ごとの日。
後程,のちほど,少し時間がたったころ。少しあと。後刻(ごこく)。
野天,のてん,屋根のない所。家の外。露天。
喉飴,のどあめ,のどに何らかの作用がある飴の総称。
長閑,のどか,１ 静かでのんびりとして落ち着いているさま。２ 空が晴れて、天候が穏やかなさま。うららかなさま。３ ゆったりとくつろぐさま。急がないで気長に構えるさま。４ 気にかけないさま。のんき。
喉頸,のどくび,１ 首の前面の部分。のどのあたり。２ 大事な所。急所。
喉笛,のどぶえ,のどの気管が通る部分。また、のどぼとけのあたり。
喉仏,のどぼとけ,のどの中間の、甲状軟骨が突出して高くなっている部分。
喉元,のどもと,１ のどの胸に近いあたり。のどのあたり。２ ものの重要な部分。
野山,のやま,野と山。野や山。
糊代,のりしろ,１ 紙などをはりあわせるとき、のりをつける部分。２ 人や組織が柔軟に融通を利かせることのできる範囲のたとえ。遊び。ゆとり。
祝詞,のりと,儀式など改まった場面で、神を祭り、また、神に祈るときに神前で唱える古体の言葉。
暖簾,のれん,１ 商家で屋号・店名などをしるし、軒先や店の出入り口にかけておく布。また、それに似た、室内の仕切り・装飾などに用いる布。のんれん。のうれん。２ 店の信用・格式。３ 多年にわたる営業から生じる無形の経済的利益。得意先・仕入れ先関係、営業上の秘訣、信用、名声など。法律で権利とみなされることがある。４ 「暖簾名(のれんな)」の略。
鈍臭,のろくさ,動作がいらいらするほど遅いさま。
惚気,のろけ,のろけること。また、その話。
狼煙,のろし,１ 合図や警報のために、薪(たきぎ)・火薬などを用いて高くあげる煙。とぶひ。ろうえん。２ 一つの大きな動きのきっかけとなるような、目立った行動。
呑気,のんき,１ 性格や気分がのんびりとしていること。こせこせしないこと。また、そのさま。２ 気晴らしをすること。気散じをすること。
野薊,のあざみ,キク科の多年草。山野に生え、高さ60センチ～1メートル。葉は羽状に裂けて、とげが多い。5～8月、紅紫色の頭状花が咲き、総苞(そうほう)には粘りがある。本州以南に分布。園芸品種はドイツアザミとよばれ、切り花にする。
野板,のいた,ひき割ったままで、まだかんなをかけてない板。粗板(あらいた)。
野苺,のいちご,バラ科の草本のうち、山野に生え、イチゴ状の果実をつけるものの総称。ヘビイチゴ・モリイチゴなど。
野茨,のいばら,バラ科の落葉小低木。原野や河岸に自生し、やや蔓(つる)状で、茎に鋭いとげがある。葉は楕円形の小葉からなる羽状複葉。初夏、香りのある白色や淡紅色の5弁花が咲く。実は赤く熟し、漢方で営実(えいじつ)といい瀉下(しゃか)・利尿薬に用いられる。のばら。うばら。いばら。
能縁,のうえん,仏語。客観を認識する主観。
農科,のうか,農業に関する学科。また、大学の農学部の俗称。
脳回,のうかい,脳の溝と溝との間の凸面部。脳回転。回。
農会,のうかい,明治32年（1899）公布の農会法により、農事の改良・発達を図ることを目的として設立された地主・農民の団体。昭和18年（1943）農業会に統合された。
農神,のうがみ,稲作の守護神。田の神。作神(さくがみ)。
脳幹,のうかん,脳のうち、間脳・中脳・橋(きょう)・延髄の総称。大脳半球の幹の意でいい、生命維持に重要な機能の中枢部があるほか、感覚神経・運動神経の通路になっている。
農間,のうかん,農作業のあいま。
農閑,のうかん,農作業のひまなこと。
能記,のうき,ソシュールの用語。言語記号の音声面。所記(しょき)とともに言語記号を構成する要素。シニフィアン。
農期,のうき,農作業の忙しい時期。農繁期。
納経,のうきょう,１ 現世の安穏、来世の幸せを祈願し、あるいは追善供養のために、経文を写して諸国の霊場に納めること。２ 経文の代わりに、金銭を寺社に奉納し、供養を願うこと。
脳橋,のうきょう,中枢神経の中脳と延髄との間の部分。左右の小脳半球を結ぶ橋ともなっている。腹側を錐体路(すいたいろ)が通り、また第5～8脳神経の起始細胞群や神経伝導路が複雑に走る。
膿胸,のうきょう,胸膜腔に膿(うみ)がたまった状態。結核性のものと肺炎・肺化膿症・自然気胸などに併発するものとがあり、胸痛・呼吸困難・発熱・痰(たん)の増加などの症状がみられる。
農協,のうきょう,農業者が相互扶助を目的として設立する協同組合。農業協同組合法に基づいて設立され、法人格を有する。地域ごとに組織される総合農協（JA）と、畜産・園芸・果樹など業種別に組織される専門農協がある。
農芸,のうげい,１ 農業に関する技術。２ 農業と園芸。
膿血,のうけつ,うみと血。血の混じったうみ。
農高,のうこう,農業課程を中心に据えている高等学校。
濃紺,のうこん,濃い紺色。
納采,のうさい,結納(ゆいのう)をとりかわすこと。現在では皇族の場合にだけいう。
能才,のうさい,物事をなしとげるのに十分な才能。また、その才能をもつ人。
野兎,のうさぎ,１ ウサギ科の哺乳類。体長約50センチで尾は短い。森林や草地にすみ、体は茶色で、耳は長くて先が黒い。子は生まれたときすでに毛が生えそろい、目も開き、すぐ活発に動き回る。夜行性で、きわめて神経質。本州・四国・九州に分布し、北方のものは冬に毛が白く変わる。２ 野生のウサギ。カイウサギに対していう。
納札,のうさつ,社寺に参詣して、記念や祈願のために札(ふだ)を納めること。また、その札。納め札。
嚢子,のうし,下等な生物で、体表に堅固な膜をつくり一時的に休止状態となったもの。
能士,のうし,才能のある人。能力のある人。
農事,のうじ,農業に関する事柄。また、農業の仕事。
農時,のうじ,農作業の忙しい時期。農繁期。
曩時,のうじ,さきの時。昔。曩日。
脳室,のうしつ,脳の内部にある空間。中は脳脊髄液で満たされる。左右端脳の側脳室、間脳の第三脳室、菱脳(りょうのう)の第四脳室があり、最下部は脊髄の中心部に連なる。
曩日,のうじつ,さきの日。昔。曩時。
能者,のうしゃ,１ 才能のすぐれた人。物事に堪能な人。２ 能役者。
農舎,のうしゃ,１ 収穫した農作物を処理するための小屋。２ 農家の家屋。いなかや。
嚢腫,のうしゅ,良性腫瘍(しゅよう)の一種。腺組織の腫瘍のため、腺管の出口がふさがれて袋のようになり、中に多量の液体がたまったもの。
濃州,のうしゅう,美濃(みの)の異称。
能州,のうしゅう,能登(のと)の異称。
膿汁,のうじゅう,うみしる。うみ。
能書,のうしょ,字を巧みに書くこと。また、その人。能筆。
脳漿,のうしょう,１ 脳などを満たしている液。脳脊髄液。２ 頭の働き。頭脳。脳みそ。
農相,のうしょう,農林水産大臣・農林大臣（農林省の長）・農商務大臣（農商務省の長）のこと。
嚢状,のうじょう,ふくろのような形。
農人,のうじん,農民。のうにん。
脳髄,のうずい,動物の神経系で、神経細胞が集合し、神経活動の中枢をなす部分。無脊椎動物では一般に頭部にある神経節をさす。脊椎動物では頭蓋(とうがい)内にあって脳膜に包まれ、脊髄の前方に連なり、前脳・中脳・菱脳(りょうのう)に区分され、終脳（大脳）・間脳・中脳・小脳・橋・延髄に分化している。
農政,のうせい,農業に関する行政や政策。
曩祖,のうそ,先祖。祖先。
能相,のうそう,文法で、ある動作・作用について述べるとき、その動作・作用の主体を主語に立てた場合に、その述語の動詞がとる形式。能相。
農桑,のうそう,農耕と養蚕(ようさん)。
農大,のうだい,農業に関する単科大学。
嚢虫,のうちゅう,条虫類の幼生の一型。卵から生じた6個の鉤(かぎ)をもつオンコスフェラ幼生が、中間宿主の体内で袋状に変態したもの。終結宿主に摂取されると頭節が腸壁に固着し、成体となる。
脳中,のうちゅう,あたまの中。脳裏。
嚢底,のうてい,１ 袋の底。２ 財布の底。
脳底,のうてい,１ 記憶や印象が保持されている場所を比喩的にいう語。脳の奥底。２ 脳の底面。脳を下から見上げたときに見える部分。
能笛,のうてき,能に用いる、7指孔で長さ約39センチの横笛。4～6本の短い管をつなぎ、また、吹き口と指孔の間には別の管（喉(のど)）をはめ込む。歌舞伎囃子(ばやし)や民俗芸能にも用いられる。
農奴,のうど,ヨーロッパ封建社会で、領主に従属して賦役・貢納その他の義務を負い、生産労働の大半をになった農民。農耕具などの私有は許されたが、転住や転業は厳禁された。
農鳥,のうとり,春、鳥の形に見える、山肌の残雪。富士山や南アルプスの農鳥岳などに現れ、農作業開始の印とされる。
膿尿,のうにょう,白血球のまじった尿。尿路に炎症のある場合にみられる。
嚢胚,のうはい,後生動物の発生で、胞胚(ほうはい)に次ぐ段階の胚。内外2層の胚葉ができ、原腸が形成される。原腸胚。
濃尾,のうび,美濃(みの)と尾張(おわり)。
能筆,のうひつ,文字を書くのが上手なこと。また、その人。能書。
脳病,のうびょう,脳に関する病気の総称。
膿病,のうびょう,蚕など昆虫のウイルス病の一。皮膚が乳白色または黄色になり、膿(うみ)を出して死ぬ。核多核体病。
能品,のうひん,三品(さんぴん)の一。書画で、妙品に次ぐ品位。技術は巧みであるが気韻に乏しいもの。
能文,のうぶん,文章に巧みなこと。また、その文章。
嚢胞,のうほう,体内にできる袋状の病変で、中に液体がたまったもの。
脳胞,のうほう,脊椎動物の発生初期に、神経管の前端にできるふくらみ。浅いくびれによって前脳・中脳・後脳（菱脳(りょうのう)）に分かれる。
膿疱,のうほう,皮膚にできた水疱で、中に膿(うみ)がたまったもの。
納本,のうほん,１ でき上がった書物を注文者へ納入すること。２ 旧出版法・旧新聞紙法のもとで、検閲のため、書籍・雑誌・新聞などを発行前に内務省などに納付したこと。３ 国立国会図書館法により、官公庁・民間出版物の一定部数を国立国会図書館に納入すること。
農本,のうほん,農業を立国の基本に据えること。
野馬,のうま,野飼いの馬。放牧の馬。のま。
納米,のうまい,年貢米を納入すること。また、その米。
脳膜,のうまく,脳を覆い包んでいる膜。脳脊髄膜の脳の部分。
農民,のうみん,農業生産に従事する人。
農務,のうむ,１ 農業の仕事。農事。２ 農業に関する事務、または政務。
能面,のうめん,１ 能に用いる仮面。尉面 (じょうめん) ・姥 (うば) ・般若 (はんにゃ) ・平太など種類が多い。彫り方や彩色にも工夫がなされ、一つの面で喜怒哀楽を表現できるように作られている。おもて。２ 白洲正子による随筆集。昭和38年（1963）刊行。翌年、第15回読売文学賞受賞。
脳油,のうゆ,マッコウクジラやツチクジラの頭部から採取した油を冷却・圧搾して作った蝋。石鹸(せっけん)や化粧品などの原料となる。くじらろう。脳油。
膿瘍,のうよう,化膿性の炎症において、組織が局部的に融解し、膿(うみ)がたまった状態。皮膚・肺・腎臓・肝臓・脳によく発生する。
嚢裏,のうり,１ 袋の中。２ 財布の中。また、所持金。
能吏,のうり,能力のすぐれた役人。また、事務処理にすぐれている役人。有能な官吏。
脳裡,のうり,頭の中。心の中。
農林,のうりん,農業と林業。
野漆,のうるし,トウダイグサ科の多年草。河原などの湿地に群生し、高さ約40センチ。葉は互生し、茎の頂には5枚が輪生。4月ごろ、淡黄色の苞(ほう)をもつ小花をつける。茎や葉を切ると白い乳液が出て、皮膚につくとかぶれる。さわうるし。
野角,のがく,丸みのついた7寸（約21センチ）角以上の角材。
野上,のがみ,岐阜県不破郡関ヶ原町の地名。もと中山道の宿駅。
野鴨,のがも,１ 野生のカモ。２ イプセンの戯曲。5幕。1884年作。写真師ヤルマル一家の平和な生活が、妻の過去が露見したことから崩壊していく過程を象徴的に描いた悲劇。
野川,のがわ,野原を流れる小川。
野雁,のがん,ツル目ノガン科の鳥。全長約1メートル。首は灰色、背は黒斑のある黄褐色、腹は白い。繁殖期の雄は、のどの両側にひげのような飾り羽がある。ユーラシア大陸に分布。
軒板,のきいた,軒の裏に張る板。
軒瓦,のきがわら,１ 軒先に用いる瓦。軒平瓦と軒丸瓦とがある。２ 軒先に用いる平瓦。唐草模様をつけたものは唐草瓦ともいう。
野菊,のぎく,野生の菊。アブラギク・ノコンギク・ノジギク・ヨメナなど。
軒口,のきぐち,軒の先端。軒端(のきば)。
軒桁,のきげた,軒の垂木(たるき)を支える水平材。
軒忍,のきしのぶ,ウラボシ科の常緑多年生のシダ。樹皮や岩の上、屋根などに生え、根茎は横にはう。葉は細長く、長さ10～30センチ、裏面に円形の胞子嚢(ほうしのう)が2列に並んでつく。八目蘭(やつめらん)。いつまでぐさ。まつふうらん。しのぶぐさ。
軒丈,のきたけ,軒の高さ。
野狐,のぎつね,野にすむ狐。野生の狐。やこ。
軒樋,のきどい,軒先に取り付けた横樋。
軒端,のきば,軒のはし。軒口。
軒弁,のきべん,既存の法律事務所の一部を借りて机と電話を置き、営業を始める新米弁護士。給料は出ないところが「いそ弁」とは異なる。
軒店,のきみせ,通りに面した家の軒下などに設けた店。
芒目,のぎめ,陶器などの表面に現れる、芒(のぎ)のような細長い斑文。
芒蘭,のぎらん,ユリ科の多年草。草原に生え、高さ30～45センチ。葉は放射状に出て、広線形。夏、葉の間から花茎を伸ばし、頂に淡黄赤色の花を総状につける。きつねのお。
野糞,のぐそ,野外で糞をすること。また、その糞。
苦菜,のげし,１ キク科の多年草。道端などに生え、高さ約30センチ。茎は細く、葉は細長く縁に粗いぎざぎざがあり、基部は茎を包む。茎や葉に苦味のある乳液を含む。夏、黄色い小花をつける。２ リンドウの古名。
野桁,のげた,天井その他の部材によって隠されていて、下からは見えない桁。
鋸鎌,のこぎりがま,刃に鋸のような歯のついた鎌。麦刈りなどに用いる。
鋸鮫,のこぎりざめ,ツノザメ目ノコギリザメ科の海水魚。全長約1.5メートル。吻(ふん)は長く伸び、その両側に鋭いとげが並んで鋸状をし、中央部付近に一対のひげがある。体色は黄褐色で腹面は淡い。吻で魚を殺し、また海底を掘り起こして小動物を食べる。卵胎生。南日本に多く産し、高級かまぼこの原料。
鋸草,のこぎりそう,キク科の多年草。中部以北の山地の草原に生え、高さ60～90センチ。葉は鋸の歯のように切れ込んでいる。夏から秋、淡紅色か白色の小さな頭状花を多数密につける。はごろもそう。
鋸盤,のこぎりばん,鋸を動力で動かし、木材・石材・金属を切断する機械。
鋸山,のこぎりやま,千葉県、房総半島南部の山。浦賀水道を望み、山頂が鋸の歯のような形を呈している。標高329メートル。
