name,reading,meaning,example
夷膳,えびすぜん,１ 一人用の膳の側面を人の面前に向けて据えること。礼儀に反した行いとして忌まれる。横膳。２ 飯と汁とを反対に並べること。えびすおしき。左膳。,0
愛媛,えひめ,四国地方北西部の県。もとの伊予(いよ)国にあたる。県庁所在地は松山市。名は、古事記に「伊予国は愛比売(えひめ)と謂(い)ひ」とあるところによる。,3874
餌袋,えぶくろ,１ 鷹狩りに際して携行した、鷹のえさや獲物を収める竹かごなどの容器。のちには、弁当などを入れて携行した。えふご。２ 魚・鳥の胃袋。また、人の胃袋を卑しめていった語。,26
絵札,えふだ,１ カルタの、絵の描いてある札。２ トランプで、ジャック・クイーン・キングの描かれた12枚の札。３ 絵のかいてある立て札。,148
絵筆,えふで,絵を描くのに使う筆。画筆(がひつ)。,624
家船,えぶね,九州北西部、特に長崎県沿岸で、住居として一家族が船に乗り、漁業や行商をして生活していた漂泊漁民。,0
江別,えべつ,北海道、石狩平野中部の市。明治11年（1878）屯田兵の入植・開拓に始まる。製紙工業・酪農が盛ん。札幌に接し、住宅地・文教地区。,304
吉方,えほう,その年の十干(じっかん)によって定められる、最もよいとされる方角。その方向に歳徳神(としとくじん)がいるとされる。吉方(きっぽう)。明(あ)きの方(かた)。,102
恵方,えほう,その年の十干(じっかん)によって定められる、最もよいとされる方角。その方向に歳徳神(としとくじん)がいるとされる。吉方(きっぽう)。明(あ)きの方(かた)。,98
会本,えほん,仏教関係の書物で、本文とは別に作られた注釈書の各部分を、本文と対照させて1冊にしたもの。,0
絵馬,えま,祈願や報謝のために、社寺に奉納する絵の額。生きた馬の代わりに絵に描いて奉納したのが始まりといわれる。屋根形の小絵馬や大形の額絵馬などがある。,738
衣文,えもん,１ 衣服を形よく、着崩れしないように着ること。また、そのための着用のしかた。２ 和服の襟の、胸で合わせる部分。３ 衣服。身なり。４ 人物画や彫像における衣装のひだやしわの表現のこと。衣褶(いしゅう)。衣襞(いへき)。,59
衣紋,えもん,１ 衣服を形よく、着崩れしないように着ること。また、そのための着用のしかた。２ 和服の襟の、胸で合わせる部分。３ 衣服。身なり。４ 人物画や彫像における衣装のひだやしわの表現のこと。衣褶(いしゅう)。衣襞(いへき)。,311
会陽,えよう,岡山市の西大寺で、陰暦1月15日未明、修正会(しゅしょうえ)の結願(けちがん)として行われる裸押しの行事。吉井川で水垢離(みずごり)をとった裸の男たちが、神木(しんぎ)と称する棒を取り合う。正月の予祝行事として、山陽・四国の各地に広まった。,28
鰓孔,えらあな,１ えらの後方にある水の排出口。２ 脊椎動物の発生の途中でできる、咽頭部と外界との連絡口。鰓裂(さいれつ)。さいこう。,35
鰓蚕,えらこ,多毛綱ケヤリ科の環形動物。体長約10センチ、黄褐色。細かい砂をつけた管に入っていて、その先端から冠状のえらを出す。北日本の海岸の岩の間などに群生。釣りのえさにする。,0
鰓蓋,えらぶた,硬骨魚類のえらを外側から保護する骨質の薄い板。頭部の両側にあり、開閉し、水を入れて呼吸をする。さいがい。,142
豪物,えらぶつ,腕前や度量のすぐれた人物。剛の者。えらもの。,0
鰓骨,えらぼね,１ 魚類のえらの内側にあって、えらを支えている弓状の骨。２ あごの骨。えら。３ 相手の口をののしっていう語。,9
栄蘭,えらん,タコノキの別名。,0
襟垢,えりあか,衣服の襟についた垢。,31
襟足,えりあし,首筋の髪の毛の生え際。,289
領脚,えりあし,首筋の髪の毛の生え際。,0
襟裏,えりうら,襟の裏につける布。うらえり。,9
襟肩,えりかた,背縫いが襟に接する所から、左右の肩にかけての部分。,0
襟髪,えりがみ,１ 首の後ろ側の髪。２ 首の後方。首筋。えりくび。,66
領髪,えりがみ,１ 首の後ろ側の髪。２ 首の後方。首筋。えりくび。,0
領頸,えりくび,首の後ろの部分。首筋。うなじ。,0
襟腰,えりこし,襟の折り返しの内側の、首に沿って立っている部分。立ち代(しろ)。,0
襟先,えりさき,１ 洋服の襟の先端。２ 和服の襟の最下端。長着(ながぎ)では腰の辺りにあたる。,11
襟下,えりした,和服の、襟先から褄先(つまさき)までの間。立て褄(づま)。褄下(つました)。,0
襟心,えりしん,衣服の襟に張りをもたせるために入れる、やや堅い布。,0
襟芯,えりしん,衣服の襟に張りをもたせるために入れる、やや堅い布。,0
襟丈,えりたけ,和服で、一方の襟先から他方の襟先までの長さ。または、襟肩から襟先までの長さ。,0
襟幅,えりはば,衣服の襟の幅。,0
襟輪,えりわ,木材を組み合わせて接合するとき、一方の木材の縁につくる突出部分。入輪(いりわ)。,0
塩安,えんあん,塩化アンモニウムの通称。,0
縁板,えんいた,縁に張る板。通常ヒノキを用い、濡れ縁にはケヤキを用いる。,48
延引,えんいん,物事を先に延ばすこと。遅らせること。,115
煙雲,えんうん,１ 煙と雲。雲煙。２ 雲のように高く立ちのぼる煙。,0
遠泳,えんえい,海などで、長い距離を泳ぐこと。多く、集団で泳ぐ場合にいう。,105
炎炎,えんえん,１ 火の盛んに燃え上がるさま。２ 熱気の盛んなさま。,4
焔焔,えんえん,１ 火が燃えはじめて、まだ火勢の強くない状態。２ 火の盛んに燃え上がるさま。,0
煙炎,えんえん,煙と炎。,0
煙焔,えんえん,煙と炎。,0
冤枉,えんおう,無実の罪。冤罪。ぬれぎぬ。,14
円価,えんか,円の貨幣価値。外国貨幣に対する円の購買価値。,5
円貨,えんか,円単位で表される日本の貨幣。,19
炎夏,えんか,暑い夏。真夏。,0
煙火,えんか,１ 煙と火。また、炊事の煙。２ のろし。烽火(ほうか)。３ 花火。,120
煙霞,えんか,１ 煙と霞(かすみ)。また、煙のように立ちこめた霞やもや。２ 自然の風景。,27
縁家,えんか,縁続きの家。特に、婚姻によるつながりのある家。,34
鉛華,えんか,おしろいのこと。昔、鉛を原料にした。鉛白(えんぱく)。鉛粉。,11
塩化,えんか,塩素と化合すること。また、塩化物であること。,2125
烟霞,えんか,１ 煙と霞(かすみ)。また、煙のように立ちこめた霞やもや。２ 自然の風景。,10
延会,えんかい,１ 予定されていた会議・会合などの日取りを延ばすこと。２ 国会などで、時間切れや定足数不足などの支障のため、議事日程が次回に持ち越されること。３ 株主総会で、議事に入る前に延期することを決議した場合、その後日に開かれる総会。,11
縁海,えんかい,大陸の外縁にあって、列島や半島で不完全に外海の大洋から区画されている海。日本海・ベーリング海など。付属海の一種。,23
遠海,えんかい,陸地から遠く隔たっている海。,19
煙害,えんがい,工場や製錬所などの煙突から出る亜硫酸ガスなどを含む煙により、住民や動植物などが受ける被害。,159
塩害,えんがい,高潮による海水の浸入や、塩分を多量に含む風、あるいは、干魃(かんばつ)などで土壌中の塩分濃度が高まることで起こる災害。植物が枯れたり、送電線の絶縁不良による事故が起きたりする。,264
煙客,えんかく,霞(かすみ)を食べて生きているという人。仙人。,53
縁葛,えんかずら,縁板を支えるために、縁束(えんづか)の頭部を内側で連結する横木。,0
縁框,えんがまち,縁の外端に、縁束(えんづか)より少し外に取り付けた横木。,0
縁側,えんがわ,１ 和風住宅で、座敷の外部に面した側に設ける板敷きの部分。雨戸・ガラス戸などの内側に設けるものを縁側、外側に設けるものを濡れ縁ということが多い。２ 魚のひれの基部にある骨。担鰭骨(たんきこつ)のこと。また、カレイやヒラメの背びれ・しりびれの付け根にある肉。,5788
円環,えんかん,まるい輪。また、まるく連なっている形。,325
煙管,えんかん,１ 喫煙具の一。キセル。２ 煙管ボイラーで用いる、高温の燃焼ガスを通す管。３ 煙突。,2095
鉛管,えんかん,鉛で作った管。耐酸性が大きく容易に屈曲できるので、ガス・酸性液体・汚水用管などとして用いられる。,162
塩乾,えんかん,魚などを塩漬けにしたのち乾燥させること。,4
烟管,えんかん,１ 喫煙具の一。キセル。２ 煙管ボイラーで用いる、高温の燃焼ガスを通す管。３ 煙突。,34
沿岸,えんがん,１ 陸地の、海・川・湖などに沿った部分。２ 海・川・湖などの、陸地に沿った部分。,14044
遠眼,えんがん,調節していない状態の目に入る平行光線が、網膜よりも後ろに像を結ぶ状態。若年者では水晶体の調節で補正できるが、年齢が進むと、近くのものが見にくく、強度の遠視では遠近ともに視力が低下する。凸レンズで矯正する。遠視眼。,47
円規,えんき,１ 製図用具の一。主に円を描くためのもので、適当な角度に開閉できる2本の脚からなる。ぶんまわし。円規。２ 天球儀。３ まるい形。まるいもの。,4
塩基,えんき,１ 水溶液中で水素イオンを受け取り、水酸イオンを生じる物質。酸と反応して塩を生じる。２ 核酸の塩基性成分。DNA・RNAを構成する、窒素を含む複素環式化合物。プリン塩基のアデニン・グアニン、ピリミジン塩基のチミン・シトシン・ウラシルがある。,2729
演義,えんぎ,物事の道理や意味をわかりやすくくだいて説明すること。,1137
衍義,えんぎ,意味をおし広めて詳しく説明すること。また、その説明されたもの。「六諭(りくゆ)―」,17
円丘,えんきゅう,１ 頂上がまるくなっていて傾斜の緩やかな丘。２ 昔、天皇が冬至に天を祭るために、郊外に築いた円形の塚。古代中国の天子にならったもの。３ まるい塚。円形の陵。,48
円球,えんきゅう,まるいたま。,35
塩魚,えんぎょ,塩漬けにした魚。,48
円鏡,えんきょう,１ まるい鏡。２ まるい月。満月。３ 丸餅。鏡餅。,47
円形,えんけい,まるい形。,5838
煙景,えんけい,霞(かすみ)たなびく春の景色。,0
遠景,えんけい,１ 遠方の景色。遠くに見える景色。２ 画面の背景で、遠方となる部分。,500
縁桁,えんげた,１ 縁側のふち・はし。２ 縁先の柱の上にあって、縁側の垂木(たるき)を支える横木。,0
偃月,えんげつ,１ 半円形の月。半月。弓張り月。弦月。また、その形。２ 兵法で、陣立ての一。中央部を後退させて半月形に組んだ陣形。,30
遠見,えんけん,１ 遠くを見ること。遠望。とおみ。２ 将来のことを見通すこと。３ 遠くの眺め。遠景。,223
鳶肩,えんけん,角張って、鳶(とび)の姿のような肩。あがりがた。いかりがた。,4
淵源,えんげん,物事の起こり基づくところ。根源。みなもと。,260
円弧,えんこ,円周の一部。弧。,416
塩湖,えんこ,湖水の塩分が、1リットル中0.5グラム以上の湖。内陸湖で塩分が濃縮されたものや火山地帯でみられるものがある。西アジアの死海、日本の蔵王御釜(おかま)など。鹹水湖(かんすいこ)。鹹湖。塩水湖。,292
怨語,えんご,うらみの言葉。,0
縁語,えんご,修辞法の一。和歌や文章の中で、ある言葉と意味内容上で関連のある言葉。主に連想により導き出され、相互の照応により表現効果を増す。例えば、「糸による物ならなくに別れ路の心ぼそくも思ほゆるかな」〈古今・羇旅〉では、「よる」「ほそく」は「糸」の縁語。古今集以降の歌に多い。,42
円光,えんこう,１ まるい形の光。２ 仏・菩薩(ぼさつ)の頭の後方から放たれる光の輪。後光(ごこう)。,205
猿猴,えんこう,１ 猿類の総称。古くは多く手長猿をいった。２ 河童(かっぱ)の別名。３ 人形浄瑠璃で、手のこと。４ 月経のこと。,162
遠郊,えんこう,都会から離れた土地。,0
掩壕,えんごう,兵員などを敵弾から守るために掘った壕。,25
遠国,えんごく,遠い国。特に、都から遠く離れた国。おんごく。,372
怨嗟,えんさ,うらみ嘆くこと。,381
鉛酢,えんさく,塩基性酢酸鉛の水溶液。収斂(しゅうれん)作用があり、湿布剤に用いる。,0
塩酸,えんさん,塩化水素の水溶液。強い刺激臭があり、純粋のものは無色。ふつう濃度35パーセント以上を濃塩酸といい、湿った空気中で発煙する。金・銀・白金族以外の金属と反応して水素を発生する。工業的にきわめて用途が広い。胃酸の主成分。,733
演算,えんざん,１ 計算すること。運算。２ 数学で、ある集合の要素間に一定の法則を適用して、他の要素を作りだす操作。二数間に加法・減法を適用してその結果を出す二項演算など。,3610
遠山,えんざん,遠くに見える山。とおやま。,1750
鉛槧,えんざん,詩文を書くこと。文筆に携わること。,0
塩山,えんざん,山梨県甲州市の地名。旧市名。青梅街道の旧宿場町で、甲州ブドウ・モモの産地。恵林寺(えりんじ)・向嶽寺(こうがくじ)がある。平成17年（2005）勝沼町・大和村と合併して甲州市となった。,287
円匙,えんし,小型のシャベル。,23
煙死,えんし,火事で、有毒ガスを吸い込んだり、煙にまかれたりして死ぬこと。,0
艶姿,えんし,女性のなまめかしい姿。あでやかな姿。艶容。,61
遠視,えんし,調節していない状態の目に入る平行光線が、網膜よりも後ろに像を結ぶ状態。若年者では水晶体の調節で補正できるが、年齢が進むと、近くのものが見にくく、強度の遠視では遠近ともに視力が低下する。凸レンズで矯正する。遠視眼。,121
鉛糸,えんし,一端に鉛のおもりをつけた糸。測量などで、鉛直方向を知るために使用する。,0
燕脂,えんじ,１ エンジムシの雌から採取する赤色染料。生臙脂(しょうえんじ)。２ 紅花(べにばな)から作った染料。べに。３ 紫と赤を混ぜた絵の具。４ 臙脂で染めた濃い紅色。黒みを帯びた赤色。,8
遠寺,えんじ,遠くにある寺。,182
臙脂,えんじ,１ エンジムシの雌から採取する赤色染料。生臙脂(しょうえんじ)。２ 紅花(べにばな)から作った染料。べに。３ 紫と赤を混ぜた絵の具。４ 臙脂で染めた濃い紅色。黒みを帯びた赤色。,471
煙室,えんしつ,ボイラーで、煙を集めて煙突へ導き出すために設ける部分。,138
園舎,えんしゃ,幼稚園・保育園などの建物。,89
遠写,えんしゃ,写真・映画などで、遠くから場面を写すこと。ロングショット。,0
円寂,えんじゃく,１ 悟りの境地。涅槃(ねはん)。２ 僧が死ぬこと。入寂。,6
燕雀,えんじゃく,１ ツバメとスズメ。また、そのような小鳥。２ 度量の小さい人物。小人物。,29
園主,えんしゅ,庭園・幼稚園など園という名称がつく施設の所有者、または代表者。,47
延寿,えんじゅ,寿命を延ばすこと。長生き。,287
円周,えんしゅう,１ 円を形づくる線。円のまわり。２ 円を描くようにして動くこと。,835
円宗,えんしゅう,天台宗の異称。円頓(えんどん)宗。,0
怨讐,えんしゅう,うらんでかたきとすること。うらみのあるかたき。おんしゅう。,11
演習,えんしゅう,１ 慣れるために繰り返し習うこと。練習。２ 実戦や非常時を想定して行う訓練。３ 大学・大学院などで、教授の指導のもと学生が研究・発表・討議を行うことを主眼とした、少人数の授業の形式。ゼミナール。ゼミ。,5280
遠州,えんしゅう,遠江(とおとうみ)国の異称。,1045
円熟,えんじゅく,人格・知識・技術などが円満に発達し、豊かな内容をもっていること。,498
演出,えんしゅつ,１ 演劇・映画・テレビなどで、台本をもとに、演技・装置・照明・音響などの表現に統一と調和を与える作業。２ 効果をねらって物事の運営・進行に工夫をめぐらすこと。,15518
燕出,えんしゅつ,天子のお忍びの外出。微行。,0
炎暑,えんしょ,真夏の焼けつくような暑さ。酷暑。,204
艶書,えんしょ,恋心を書き送る手紙。恋文。懸想文(けそうぶみ)。艶状。,121
怨女,えんじょ,婚期が遅れたり、夫が不在であったりして、独り身である自分を哀れと思って嘆く女。,4
援助,えんじょ,困っている人に力を貸すこと。,12176
艶女,えんじょ,なまめかしい女。あでやかな女。,0
延焼,えんしょう,火事が火元から他に燃え広がること。,555
炎症,えんしょう,生体が微生物の侵入や物理的・化学的刺激などを受けて、発熱・発赤・はれ・痛みなどの症状を呈すること。,2015
焔硝,えんしょう,１ 硝酸カリウムのこと。２ 火薬。,61
煙硝,えんしょう,１ 硝酸カリウムのこと。２ 火薬。,109
遠称,えんしょう,文法で、指示代名詞のうち、話し手・聞き手のいずれからも離れた事物・場所・方向を示すもの。口語の「あれ」「あそこ」「あちら」、文語の「か」「かしこ」「かなた」「あなた」など。,16
炎上,えんじょう,１ 火が燃え上がること。特に、大きな建造物が火事で焼けること。２ 野球で、投手が打たれて大量に点を取られること。３ インターネット上のブログなどでの失言に対し、非難や中傷の投稿が多数届くこと。また、非難が集中してそのサイトが閉鎖に追い込まれること。祭り。フレーム。フレーミング。,2391
艶状,えんじょう,恋心を書き送る手紙。恋文。懸想文(けそうぶみ)。艶状。,0
怨色,えんしょく,うらみに思っている顔つき。また、そのような気配。,0
炎色,えんしょく,炎の色。,77
焔色,えんしょく,炎の色。,16
艶色,えんしょく,１ あでやかな色。美しい色。２ つややかな容色。また、美貌の女性。,20
円心,えんしん,円の中心。,180
焔心,えんしん,炎の中心部の透明に近い部分。まだ燃えていない蒸気の集まり。,0
厭人,えんじん,人との交わりを嫌うこと。人間嫌い。,65
猿人,えんじん,チンパンジーとの共通の祖先から分かれた最初期の人類。約700万年前から100万年前ごろまで生息していたとされる。直立二足歩行し、簡単な打製石器を使用した。,481
烟塵,えんじん,１ 煙とちり。２ 煙突から出る煙に含まれる微粒子。３ 戦乱。戦塵。,0
燕巣,えんず,中国料理の材料とするアナツバメの巣。多く湯菜(タンツァイ)とよぶスープの実とする。燕巣(えんそう・えんず)。つばめの巣。,25
円錐,えんすい,円の平面の外にある一定点から円周上に伸ばした線分が円周上を1周してつくる曲面と、もとの円とによって囲まれる立体。直円錐と斜円錐がある。円錐体。,2155
遠水,えんすい,遠くにある水。遠方の河川。,0
塩水,えんすい,１ しおみず。食塩水。２ 製塩過程で濃縮した食塩濃度の高い水。また一般に、濃い塩類水溶液。ブライン。塩水。,960
延髄,えんずい,脊椎動物の脳の最下部で脊髄に続く部分。脳の命令の伝達路にあたり、呼吸中枢・反射中枢などがある。髄脳。,295
遠陬,えんすう,都から遠く離れた地方。,0
円助,えんすけ,1円のこと。明治・大正期、花柳界での隠語。,0
怨声,えんせい,うらみのこもった声。,3
円石,えんせき,まるい石。まるいし。,73
燕席,えんせき,宴会の席。酒盛りの席。,0
燕石,えんせき,まがいもの。また、価値のないものを珍重し、誇ること。小才の者が慢心するたとえ。,208
縁戚,えんせき,身内の者。親戚。親類。,912
塩析,えんせき,主に有機質の溶液に、可溶性の塩類を加えて、溶けていた物質を析出させること。石鹸(せっけん)溶液に食塩を加え、石鹸を析出させるなど。,15
筵席,えんせき,敷物。座席。転じて、宴席。,6
厭戦,えんせん,戦争をするのをいやに思うこと。戦争を嫌うこと。,222
塩泉,えんせん,塩分が多い鉱泉。塩類泉。,49
塩腺,えんせん,海ガメや海鳥などに発達している分泌腺(ぶんぴつせん)で、海水から過剰に摂取した塩分を排出するもの。,0
遠祖,えんそ,遠い祖先。とおつおや。,252
塩素,えんそ,ハロゲン族元素の一。単体は常温で黄緑色の刺激臭のある気体。水によく溶け、空気より重い。酸化力が強く、反応性が高い。きわめて毒性が強く、空気中に微量存在しても人体に影響があり、高濃度では呼吸困難となる。工業的には食塩水の電解によって作られる。殺菌・漂白剤、塩酸や塩化ビニルの製造原料などに使用。元素記号Cl 原子番号17。原子量35.45。,1561
円相,えんそう,禅宗で、悟りの形象として描くまるい形。心性の完全円満を表す。,0
円窓,えんそう,円形の窓。まるまど。,92
塩蔵,えんぞう,塩に漬けて長く保存すること。また、そのもの。塩漬け。,120
掩体,えんたい,敵弾から味方の射手を守るための土嚢(どのう)などの設備。,142
艶態,えんたい,あでやかで、なまめかしい姿。嬌態(きょうたい)。,0
円高,えんだか,外国為替相場で、円貨が外国通貨に対して相対的に価値が高いこと。,515
鉛丹,えんたん,赤色顔料の一。黄色がかった鮮やかな赤色。主成分は四酸化三鉛。古くから日本画の絵の具や陶磁器の釉(うわぐすり)として使用。光明丹。,25
演壇,えんだん,講演や演説をする人が上がる壇。,766
園地,えんち,１ 自然公園で、公園施設を設けた区域。２ 公園・庭園などになっている土地。,187
園池,えんち,庭園と泉水。,101
苑地,えんち,１ 自然公園で、公園施設を設けた区域。２ 公園・庭園などになっている土地。,6
遠地,えんち,遠く離れた土地。,45
円柱,えんちゅう,１ まるい柱。２ 円周の一点を通り円と同一平面上にない直線が、円周上を平行移動するときにできる曲面と、その円およびそれと平行な面によって囲まれる立体。直円柱と斜円柱とがある。円筒。円壔(えんとう)。円柱体。,2034
炎昼,えんちゅう,夏の暑い昼下がり。,0
円頂,えんちょう,１ まるい、いただき。２ 髪をそった頭。坊主頭。円顱(えんろ)。,127
遠沈,えんちん,遠心分離機を用いて密度の異なる液体や、液体と固体の混合物を分離して沈殿させること。,0
縁束,えんづか,縁框(えんがまち)を支えるため、その下に立てる短い柱。,0
縁柄,えんづか,縁框(えんがまち)を支えるため、その下に立てる短い柱。,0
園丁,えんてい,１ 造園を職業とする人。庭師。２ 公園の草木の手入れや清掃などをする人。,275
園庭,えんてい,にわ。庭園。,58
淵底,えんてい,１ 深い水の底。２ 物事の奥深いところ。おくそこ。３ 深く。詳しく。,7
遠点,えんてん,１ 目の調節作用によらず、毛様体(もうようたい)の筋肉が弛緩(しかん)したままの状態で、はっきりと見ることのできる外界物点の位置。正視眼では、前方の無限大の遠方にある。２ 中心天体のまわりを楕円運動している天体が最も遠ざかる点。遠日点・遠地点など。,154
塩田,えんでん,海水から塩をとるために砂浜などに設けた区画。日光で海水を濃縮し、鹹水(かんすい)を得る所。塩浜(しおはま)。,1343
円筒,えんとう,１ まるい筒。２ 円周の一点を通り円と同一平面上にない直線が、円周上を平行移動するときにできる曲面と、その円およびそれと平行な面によって囲まれる立体。直円柱と斜円柱とがある。円筒。円壔(えんとう)。円柱体。,3720
円頭,えんとう,１ 髪を剃り落とした頭。僧侶の頭。２ 葉の先の形が丸みを帯び、裂けたりしていないもの。３ 古代の太刀の一種で、柄頭は稜角がなく、側面から見ると丸いもの。,0
煙濤,えんとう,もやの立ちこめた水面。また、水面が煙るように波立っているようす。,0
遠島,えんとう,陸地から遠く離れている島。,412
鉛糖,えんとう,酢酸鉛(さくさんなまり)（Ⅱ）のこと。,0
円堂,えんどう,寺院の建物で、八角形または六角形の構造の堂。,125
煙道,えんどう,ボイラー・ストーブなどからの排ガスが煙突に達するまでの筒状の部分。,106
筵道,えんどう,天皇や貴人が徒歩で進む道筋や、神事に祭神が遷御するときの道に敷く筵(むしろ)。筵の上に白い絹を敷く場合もある。えどう。,0
豌豆,えんどう,マメ科の一・二年草。カフカスからイラン付近の原産といわれ、石器時代からすでに栽培。茎は、蔓性(つるせい)のものは約2メートル、矮性(わいせい)のものは高さ約25センチ。葉は羽状複葉で、先端は巻きひげとなる。品種は用途別にさまざまあり、花の色、さや・種子の大小・色などで分ける。種子を煮豆・あん・蜜豆に、また若いさやを食用にする。グリンピース。シュガーピース。のらまめ。文豆(ぶんどう)。,168
煙毒,えんどく,工場の煙突から吐き出される煙や、銅を精錬するときに出る煙に含まれる有毒物。,5
鉛毒,えんどく,１ 鉛の毒。２ 鉛による中毒。重症ではヘモグロビン合成が阻害されるために貧血となり、手の麻痺、腹痛、脳障害などの症状を呈する。鉛を扱う職業や鉛入り白粉(おしろい)使用でみられた。えんちゅうどく。,22
煙突,えんとつ,１ 燃料を燃焼させるための通風の役をし、その際に発生する煤煙(ばいえん)を空中に排出するための筒状の設備。けむ出し。煙筒。２ 料金を着服するなどの目的で、タクシーの運転手が空車の標示のまま客を乗せて走ること。,4788
厭日,えんにち,暦注の一。婚礼・旅立ちなどを忌む日。正月は戌(いぬ)の日、2月は酉(とり)の日、3月は申(さる)の日と、十二支を逆行させて各月に当てはめたもの。厭対日と対向関係にある。厭。,0
縁日,えんにち,ある神仏に特定の由緒ある日。この日に参詣(さんけい)すれば特に御利益があると信じられている。毎月の、5日は水天宮、18日は観世音、28日は不動尊など。有縁(うえん)の日。結縁(けちえん)の日。,925
延任,えんにん,国司などの地方官の任期4年が終わったのち、特に1、2年そのまま在任させること。,0
炎熱,えんねつ,１ 燃え盛る火の熱さ。２ 夏の厳しい暑さ。炎暑。,238
延年,えんねん,寿命を延ばすこと。長生きすること。,154
煙波,えんぱ,もやの立ちこめた水面。また、水面が煙るように波立っているようす。煙濤(えんとう)。煙浪(えんろう)。,20
烟波,えんぱ,もやの立ちこめた水面。また、水面が煙るように波立っているようす。煙濤(えんとう)。煙浪(えんろう)。,4
煙煤,えんばい,すす。油煙。,0
塩梅,えんばい,１ 調味料の塩と梅酢(うめず)。２ 料理の味を調えること。味加減。あんばい。３ 臣下が主君を助けて政治や仕事を程よく処理すること。,498
燕麦,えんばく,イネ科の一・二年草。高さ50～90センチ。葉は線形。花序の小穂には2個の小花をつける。牧草とするほか、実をオートミールなどの原料とする。まからすむぎ。オートむぎ。オーツむぎ。,225
鉛白,えんぱく,古くからある白色顔料。塩基性炭酸鉛が主成分。かつて、おしろいにも用いられたが、有毒。白鉛。唐土。,36
縁柱,えんばしら,縁側の外側にある柱。縁先に立って縁桁(えんげた)を支える柱。,0
円板,えんばん,まるい平面の板。,419
鉛版,えんばん,組版の版面から写し取った紙型(しけい)に、鉛・すず・アンチモンの合金を流し込んで作った印刷版。ステロタイプ。紙型鉛版。,13
燕尾,えんび,１ ツバメの尾。２ 冠の纓(えい)の一。先が円形の裾開きの纓。加冠の際に用いる。３ 鏃(やじり)の一で、末端が二つに分かれたもの。４ 掛け軸の表装で、上部の中央に並べて垂らしてある二条の細長い布。,51
艶美,えんび,あでやかで美しいこと。つややかでなまめかしいこと。また、そのさま。艶麗。婉艶(えんえん)。,44
猿臂,えんぴ,猿の腕。転じて、そのように長い腕。,126
鉛筆,えんぴつ,筆記用具の一。木の軸に、黒鉛の粉末と粘土を混ぜ高熱で焼き固めた芯(しん)を入れたもの。1565年に英国で考案。江戸初期にオランダから幕府に献上され、商品として輸入されたのは明治10年（1877）前後。,4543
偃武,えんぶ,武器を伏せて使わないこと。戦争がやみ、世の中が治まること。,30
怨府,えんぷ,人々のうらみの集まる所。,11
艶文,えんぶん,恋文。艶書。つやぶみ。,15
鉛分,えんぶん,物の中に含まれている鉛の量。,7
円墳,えんぷん,平面図が円形の古墳。斜面は湾曲せず、頂上は平らで、截頭円錐形をなす。円塚(まるづか)。,673
鉛粉,えんぷん,古くおしろいに用いた、鉛を原料とする白色顔料。現在は塗料や絵の具に用いる。,8
援兵,えんぺい,応援の軍勢。援軍。,280
縁辺,えんぺん,１ 物のまわり。物の周縁部。また、一国の周辺。２ 縁故のある人・家。特に血縁・婚姻による親族関係。３ 結婚すること。また、縁づかせること。,221
園圃,えんぽ,果樹・野菜を植えて育てる所。,4
塩味,えんみ,１ 料理で、塩のきかせ加減。塩加減。２ いろいろな事情を考慮して物事を処理すること。手加減。斟酌(しんしゃく)。,503
円明,えんみょう,理知円満の境地に達して明らかに悟ること。,111
煙霧,えんむ,１ 煙と霧。また、もやや霞(かすみ)。２ 乾いた微小粒子が大気中に浮遊して見通しが悪くなる現象。スモッグ。,155
煙滅,えんめつ,跡形もなく消えてなくなること。,0
鳶目,えんもく,鳶(とび)の目。転じて、よく見える目。他人の欠点などのよく見える目。,0
塩冶,えんや,海水を煮て塩をつくることと、鉱山を掘って冶金(やきん)をすること。,268
円安,えんやす,外国為替相場で、円貨が外国通貨に対して相対的に価値が低いこと。,122
縁由,えんゆ,１ ゆかりや関係があること。縁故。えんゆ。２ 物事の由来。理由。３ 法律で、人が意思表示や法律行為などをなすに至る動機。,20
援用,えんよう,１ 自分の主張の助けとするため、他の意見・文献などを引用したり、事例を示したりすること。２ 法律で、ある事実を自己の利益のために主張すること。時効の援用、証拠の援用、抗弁の援用など。,513
炎陽,えんよう,照りつける夏の太陽。また、夏のこと。,0
艶陽,えんよう,はなやかな晩春のころ。,0
塩溶,えんよう,少量の塩類を溶かした低濃度の電解質溶液において、たんぱく質やアミノ酸の溶解度が著しく増加する現象。,0
遠来,えんらい,遠方から来ること。,177
遠雷,えんらい,遠くのほうで鳴る雷。,352
宴楽,えんらく,酒宴を開いて遊興すること。また、その酒宴・宴会。,30
煙嵐,えんらん,山中にかかったもや。山靄(さんあい)。嵐気(らんき)。,0
烟嵐,えんらん,山中にかかったもや。山靄(さんあい)。嵐気(らんき)。,0
遠離,えんり,距離・思想・性格などが遠くかけ離れていること。,33
円鱗,えんりん,サケ・マス・コイなど硬骨魚類の、円形の滑らかで硬いうろこ。,52
園林,えんりん,庭園の中の林。また、庭園と林。,102
塩類,えんるい,酸と塩基との中和反応によって生じる化合物で、酸の陰性成分と塩基の陽性成分とからなるものをいう。塩化ナトリウム・硫酸カルシウムなど。酸の水素イオンを金属で置換した化合物とみることもできる。,307
延齢,えんれい,寿命を延ばすこと。延年。延命。,6
