name,reading,meaning,example
防音,ぼうおん,外部の音が室内に入るのを防ぎ、また室内の音が外に漏れるのを防ぐこと。,765
防火,ぼうか,火災の起こるのを防ぐこと。また、引火や延焼を防ぐこと。,1332
忘我,ぼうが,夢中になって、我を忘れること。心を奪われうっとりすること。,349
妨害,ぼうがい,邪魔をすること。,7122
望外,ぼうがい,望んでいた以上によい結果であること。また、そのさま。思いのほか。,230
傍観,ぼうかん,手を出さずに、ただそばで見ていること。その物事に関係のない立場で見ていること。,1629
暴漢,ぼうかん,乱暴をはたらく男。,518
防寒,ぼうかん,寒さをふせぐこと。,1069
謀議,ぼうぎ,１ はかりごとの相談をすること。２ 特に、犯罪の計画をめぐらし、その実行手段などについて相談すること。,497
忘却,ぼうきゃく,すっかり忘れてしまうこと。忘れ去ること。,1464
暴虐,ぼうぎゃく,むごいことをして人を苦しめること。また、そのさま。,651
謀逆,ぼうぎゃく,謀反(むほん)をたくらむこと。,5
防御,ぼうぎょ,敵の攻撃などを防ぎ守ること。,12060
望郷,ぼうきょう,故郷をなつかしく思いやること。懐郷。思郷。,411
防共,ぼうきょう,共産主義の侵入・拡大を防ぎとめること。,281
棒銀,ぼうぎん,将棋の居飛車戦法の一つで、銀の協力を得て飛車先から突破をねらう指し方。,60
防具,ぼうぐ,危険を防止するため身につける道具。特に、剣道・フェンシングなどの、面・胴・小手(こて)の類。剣道での正式名は剣道具。,1352
防空,ぼうくう,航空機やミサイルによる空中からの攻撃を防ぐこと。,3260
傍訓,ぼうくん,漢字のわきにつける読みがな。振りがな。ルビ。,16
暴君,ぼうくん,１ 人民を苦しめる暴虐な君主。２ ひとり横暴に振る舞う者。,1252
傍系,ぼうけい,１ 親族関係で、直系に対して、共同の始祖を通じてつながる系統。２ 直系から分かれ出た系統。３ 主流からはずれている系統のもの。,689
忘形,ぼうけい,１ 自己を超越して、無為自然の道を悟ること。２ 容姿・地位など形式的なものを問題にしないこと。隔てのないこと。,0
謀計,ぼうけい,はかりごと。相手をだます計略。謀略。,89
望月,ぼうげつ,陰暦十五夜の月。満月。もちづき。,2093
剖検,ぼうけん,解剖して調べること。病理解剖を行うこと。,86
望見,ぼうけん,遠くから眺め見ること。,404
冒険,ぼうけん,１ 危険を伴うことをあえてすること。２ 成功の見込みの少ないことを無理にすること。,12366
暴言,ぼうげん,礼を失した乱暴な言葉。無礼で、むちゃな発言。,744
謗言,ぼうげん,誹謗(ひぼう)する言葉。悪口。,0
防護,ぼうご,危害の及ぶのを防ぎ守ること。,2501
亡国,ぼうこく,１ 国をほろぼすこと。２ ほろびた国。また、国がほろびること。,390
坊刻,ぼうこく,民間で出版すること。また、その書物。,3
防砂,ぼうさ,山地・海岸・河岸などで、土砂の崩壊や流出を防ぐこと。また、砂の飛来を防ぐこと。砂防。,87
防塞,ぼうさい,敵の攻撃や侵入を防ぐために設けられた、とりでや柵(さく)。,231
防災,ぼうさい,台風・地震・火事などの災害を防ぐこと。,2717
防材,ぼうざい,船舶の運航を遮断するため、鉄鎖などでつないで水路に敷設する大きな材木。,28
棒先,ぼうさき,１ 棒の先端。２ 駕籠(かご)を担ぐ棒の先端。ぼうばな。また、駕籠の前を担ぐ者。先棒。,28
謀策,ぼうさく,はかりごと。謀略。謀計。,5
忙殺,ぼうさつ,多忙なこと。仕事などに追われること。,730
謀殺,ぼうさつ,あらかじめ計画して人を殺すこと。,854
帽子,ぼうし,１ 寒暑やほこり・直射日光などを防ぎ、また身なりを整えるために頭にかぶるもの。２ 綿帽子などの女性のかぶりもの。３ 戸時代、野郎歌舞伎の女形の役者が、前髪をそったあとを隠すために置き手拭(てぬぐ)いをしたのが変化し、帽子のようになったもの。多く紫縮緬(ちりめん)などで作った。４ 元服した男子のかぶり物の一。古代の圭冠(けいかん)の変化したもの。もと平絹や紗(しゃ)などで袋形に作り、薄く漆を引いて張りをもたせたが、平安末より紙を漆で固く塗り固めて作った。貴族は平常用として、庶民は晴れの場合に用いた。階級・年齢などの別によって形と塗りを異にするようになり、立(たて)烏帽子・風折(かざおり)烏帽子・侍烏帽子・引立(ひきたて)烏帽子・揉(もみ)烏帽子などの区別が生じた。５ 物の頭部にかぶせるもの。６ 刀剣の切っ先の刃(やいば)。刀工の技量が最もよくあらわれるところで、これにより時代や流派の特徴を知ることができる。７ 吉村昭の小説。帽子に収録。,17689
暴死,ぼうし,急に死ぬこと。頓死(とんし)。,7
紡糸,ぼうし,糸をつむぐこと。また、その糸。,28
謀士,ぼうし,はかりごとをめぐらす人。計略にたくみな人。策士。,76
防止,ぼうし,防ぎとめること。,10282
亡失,ぼうしつ,失いなくすこと。また、うせてなくなること。,87
防湿,ぼうしつ,湿気を防ぐこと。湿気から守ること。,83
望日,ぼうじつ,陰暦15日。もちのひ。,0
棒縞,ぼうじま,太い縦縞の模様。また、その模様の衣服。,76
謀主,ぼうしゅ,中心となって策謀をめぐらす人。首謀者。,21
防守,ぼうしゅ,防ぎ守ること。防御。,23
傍受,ぼうじゅ,無線通信を、交信の相手でない者が受信すること。,1109
防臭,ぼうしゅう,悪臭や異臭を消すこと。また、それらが他のものに移るのを防ぐこと。,31
防縮,ぼうしゅく,織物などの縮むのを防ぐこと。,6
傍出,ぼうしゅつ,わきから出ること。横に出ていること。,0
膨潤,ぼうじゅん,物質が溶媒を吸収して体積を増加する現象。ゼラチンが水を含んで膨らむなど。,52
防楯,ぼうじゅん,砲手を敵弾から守り防ぐための鋼板のたて。,89
某所,ぼうしょ,ある所。その場所が不明な場合や、明示したくない場合に用いる。,210
防暑,ぼうしょ,暑さを防ぐこと。,65
防除,ぼうじょ,１ 対策をたてて予防し、災害を取り除くこと。２ 農作物の病害・虫害を防ぎ除くこと。,557
傍証,ぼうしょう,間接的な証拠。直接の証拠とはならないが、その証明を補強するのに役立つ証拠。,378
帽章,ぼうしょう,帽子につける記章。,187
暴状,ぼうじょう,無法で乱暴なありさま。,35
棒状,ぼうじょう,棒のような形。,954
暴食,ぼうしょく,むやみにたくさん食べること。,127
紡織,ぼうしょく,糸をつむぐことと、布を織ること。,157
防食,ぼうしょく,金属の腐食を防ぐこと。,66
傍親,ぼうしん,傍系の親族。,0
謀臣,ぼうしん,はかりごとをめぐらす臣。計略に巧みな家来。,84
防塵,ぼうじん,ちり、ほこりの入るのを防ぐこと。,230
紡錘,ぼうすい,糸をつむぐとき、その糸を巻きつける心棒。錘(つむ)。,413
防水,ぼうすい,１ 水がしみこむのを防ぐこと。水が入ったりしみこんだりしないように処理・加工すること。２ 水の流入を防ぐこと。,1621
防雪,ぼうせつ,雪による害を防ぐこと。,64
傍線,ぼうせん,文や語の横に強調・注意などのために引く線。サイドライン。,82
棒線,ぼうせん,棒のようにまっすぐに引いた線。,260
防戦,ぼうせん,相手の攻撃を防いで戦うこと。,1073
防染,ぼうせん,布の一部に糊(のり)などを付着させて染液がしみこむのを防ぎ、他の部分を染色して模様をあらわす方法。,39
呆然,ぼうぜん,１ あっけにとられているさま。２ 気抜けしてぼんやりしているさま。,4077
暴走,ぼうそう,１ 常軌や規則を無視して乱暴に走ること。２ 運転者のいない車両が走りだすこと。また、走っている乗り物が制御できない状態になること。３ 周囲の状況や他の人の思惑を考えずに勝手にどんどん事を進めること。４ 野球で、走者が無謀な走塁をすること。５ コンピューターが異常な動作を始めて、制御できなくなること。,4742
膨大,ぼうだい,１ ふくれて大きくなること。２ 形・内容などが、非常に大きいさま。また、きわめて数量の多いさま。,5396
厖大,ぼうだい,形・内容などが、非常に大きいさま。また、きわめて数量の多いさま。膨大。,838
棒炭,ぼうたん,棒状に作ったたどん。,0
防弾,ぼうだん,銃弾の貫通を防ぐこと。,960
傍注,ぼうちゅう,本文のわきに書き添えた注釈。,26
忙中,ぼうちゅう,忙しい最中。,41
防虫,ぼうちゅう,衣料や書籍などに虫のつくのを防ぐこと。,196
傍聴,ぼうちょう,会議・討論・公判などを、許可を受けて、そのかたわらで静かに聞くこと。,1418
膨張,ぼうちょう,１ ふくれあがること。２ 規模が広がって大きくなること。また、数量が増大すること。３ 物体の長さまたは体積が増大すること。,3005
防潮,ぼうちょう,津波や高潮などの害を防ぐこと。,216
防諜,ぼうちょう,敵の諜報活動を防ぐこと。,332
防鳥,ぼうちょう,鳥による害を防ぐこと。,0
傍点,ぼうてん,１ 強調したり、注意をうながしたりするために、文字のわきに打つ点。２ 漢文・漢詩で、漢字のわきにつける訓点や声点(しょうてん)。,93
暴徒,ぼうと,徒党を組んで乱暴をはたらく者。暴動を起こした者ども。,1498
暴騰,ぼうとう,物価・株価などが急激に大幅に上がること。,211
冒頭,ぼうとう,１ 文章・談話のはじめの部分。２ 物事のはじめの部分。,6972
暴動,ぼうどう,群集が暴徒となって騒動を起こし、社会の安寧を乱すこと。,3907
亡匿,ぼうとく,のがれかくれること。,0
冒涜,ぼうとく,神聖なもの、清浄なものをおかし、けがすこと。,1207
防毒,ぼうどく,毒、特に有毒ガスの害を防ぐこと。,234
傍白,ぼうはく,演劇で、相手役には聞こえず観客だけに知らせるかたちでしゃべるせりふ。内心のつぶやきなどを表す。,12
茫漠,ぼうばく,１ 広々としてとりとめのないさま。２ はっきりしないさま。,625
暴発,ぼうはつ,１ 内にこもっていたものにこらえきれず、にわかに過激な行動を起こすこと。２ 不注意などから、ピストルや小銃が誤って発射されること。,759
棒針,ぼうばり,先がとがった棒状の編み針。編み棒。,18
防犯,ぼうはん,犯罪を防ぐこと。,1394
防備,ぼうび,外敵や災害を防ぐための備えをすること。また、その備え。,3091
暴評,ぼうひょう,粗雑な批評をすること。また、その批評。,2
暴富,ぼうふ,急に金持ちになること。また、その人。にわか成金。,14
防腐,ぼうふ,微生物の増殖を抑えるなどして腐敗をふせぐこと。,512
暴風,ぼうふう,１ 荒く激しい風。災害をもたらす強い風。あらし。２ 風速が毎秒24.5～28.4メートルで、風力階級10の風。また、風力階級10を全強風といい、11をさしていうこともある。,1747
防風,ぼうふう,１ 風を防ぐこと。風防。２ セリ科の多年草。高さ約80センチ。根は垂直に伸びて堅い。葉は羽状に細かく裂け、裂片は細長い。8、9月ごろ、白い小花を多数つける。中国などに分布。漢方で根を発汗・鎮痛薬に用いる。３ ハマボウフウの別名。,521
防壁,ぼうへき,外敵の侵入や風雨・火災の波及などを防ぐための壁。,835
棒紅,ぼうべに,棒状の口紅。リップスティック。,13
茫茫,ぼうぼう,１ 広々としてはるかなさま。２ ぼんやりかすんではっきりしないさま。３ 草・髪などが伸びて乱れているさま。４ 波や風の音が激しいさま。,12
坊本,ぼうほん,民間の書店から刊行する本。,0
暴民,ぼうみん,暴動を起こした人民。,61
紡毛,ぼうもう,１ 糸をつくるため、毛をつむぐこと。２ 羊などの比較的短い毛や再生毛などでつくった糸。毛羽(けば)が多く、縮絨(しゅくじゅう)しやすい。,11
暴勇,ぼうゆう,乱暴で向こう見ずなこと。あらあらしく強いこと。無鉄砲な勇気。,21
茫洋,ぼうよう,広々として限りのないさま。広くて見当のつかないさま。,422
暴落,ぼうらく,物価・株価などが急激に大幅に下がること。,778
暴乱,ぼうらん,荒々しい振る舞いをすること。荒れて乱れること。また、暴動。,2
暴利,ぼうり,１ 正常な程度を超えた不当な利益。２ 法外に高い利息。,148
暴吏,ぼうり,人民をしいたげる非道な役人。,3
棒利,ぼうり,元金をなしくずしに返済するとき、利息だけは完済に至るまで元金全額に対する一定率を支払うもの。,0
謀略,ぼうりゃく,人をあざむくようなはかりごと。,1575
傍流,ぼうりゅう,１ 本流から分かれた流れ。支流。２ 主流からはずれた系統や流派。傍系。,396
亡虜,ぼうりょ,逃亡した捕虜。また、逃亡した者を卑しんでいう語。,0
暴力,ぼうりょく,１ 乱暴な力・行為。不当に使う腕力。２ 合法性や正当性を欠いた物理的な強制力。,10763
防塁,ぼうるい,外敵を防ぐためのとりで。,180
亡霊,ぼうれい,１ 死者の魂。亡魂。また、幽霊。２ 過去にはあったが、現在ではもはや存在していないもののたとえ。,2671
望楼,ぼうろう,遠くを見渡すためのやぐら。,550
暴論,ぼうろん,乱暴な議論・意見。,94
母液,ぼえき,溶液中から、溶質の結晶したもの、または沈殿物を取り去った残りの液。,12
墓園,ぼえん,墓地。霊園。,46
母艦,ぼかん,航空機・潜水艦などの移動基地となり、兵器・燃料などの補給や兵員の休養などの設備をもつ軍艦。,3136
募金,ぼきん,寄付金などをつのって集めること。,1204
墨画,ぼくが,水墨画。すみえ。,43
牧牛,ぼくぎゅう,牛を放し飼いにすること。また、その牛。,139
撲殺,ぼくさつ,なぐり殺すこと。,414
墨字,ぼくじ,墨で書いた文字。,40
牧舎,ぼくしゃ,牧場で、飼っている家畜を入れる建物。,47
牧者,ぼくしゃ,牧場で、牛馬などの番や世話をする人。牧人。,116
墨汁,ぼくじゅう,１ 墨をすった汁。特に、すぐに使えるように製造した黒色の墨液。２ イカ・タコの体内にある黒い汁。,354
墨書,ぼくしょ,墨で書くこと。また、その書いたもの。,351
墨象,ぼくしょう,前衛書道の異称。,7
牧場,ぼくじょう,牛・馬・羊などの家畜を放牧する設備をもった場所。まきば。,6589
墨跡,ぼくせき,墨で書いたあと。筆跡。また特に、禅僧の筆跡。,132
木石,ぼくせき,１ 木と石。樹木と岩石。２ 情を解さないもの、人間らしい感情のないもののたとえ。,175
牧草,ぼくそう,家畜の飼料とする草。,1414
牧地,ぼくち,牧場のある土地。また、牧草地。,89
牧畜,ぼくちく,馬・牛・羊などの家畜を飼育し繁殖させること。また、その産業。,1214
墨堤,ぼくてい,隅田川の土手。,54
牧笛,ぼくてき,牧童が家畜に合図するときに吹く笛。,13
牧童,ぼくどう,放牧の牛馬などの番や世話をする子供。また、牧場で家畜の世話をする者。,428
木訥,ぼくとつ,質朴で訥弁であること。かざりけがなく、口数が少ないこと。また、そのさま。,28
木牌,ぼくはい,１ 木の札。もくはい。２ 木の位牌。もくはい。,6
墨筆,ぼくひつ,１ 墨と筆。また、墨をつけて書く筆。２ 墨と筆を用いて書いたもの。,14
牧夫,ぼくふ,牧場で牛馬などの飼育をする男性。,372
牧民,ぼくみん,人民を治めること。,52
撲滅,ぼくめつ,完全にうちほろぼすこと。根こそぎなくしてしまうこと。,1014
牧野,ぼくや,家畜の放牧や牧草の採取のための野原。,4347
牧羊,ぼくよう,羊を飼育すること。また、その羊。,478
僕隷,ぼくれい,召使い。下男。下僕。しもべ。,0
暮景,ぼけい,１ 夕暮れのけしき。夕げしき。２ 老境。晩年。,3
墓穴,ぼけつ,棺や骨壺を埋めるための穴。はかあな。,816
母権,ぼけん,母親としての権利。母親が家族の成員に対して持っている権威・権力。,73
母校,ぼこう,その人が学んで卒業した学校。出身校。,1804
母港,ぼこう,その船舶が本拠地としている港。また、出航してきた港。,807
母国,ぼこく,自分の生まれ育った国。祖国。故国。,2560
母材,ぼざい,１ 接合あるいは切断される金属材料。２ 建築・土木などで、主要材料。特に、コンクリートにおけるセメント。,96
墓参,ぼさん,墓に参ること。墓参り。,506
墓誌,ぼし,金石に死者の事跡などを記して墓中に納めたもの。また、墓石に死者の事跡などを記した文。,271
暮歯,ぼし,老年。晩年。,0
母子,ぼし,母と子。,3088
母樹,ぼじゅ,植物栽培のもととなる種子や接穂(つぎほ)をとる樹木。,15
募集,ぼしゅう,広く呼びかけて必要な人や物を集めること。,7164
墓所,ぼしょ,墓のある場所。墓場。墓地。,2694
暮鐘,ぼしょう,日暮れに寺で鳴らす鐘。また、その音。晩鐘。,6
慕情,ぼじょう,慕わしく思う気持ち。特に、異性を恋い慕う気持ち。,182
暮色,ぼしょく,夕暮れの薄暗い色合い。暮れかかったようす。,392
母数,ぼすう,１ 歩合算で、元金のこと。２ 媒介変数のこと。３ 統計学で、母集団の特性を示す定数。,0
墓制,ぼせい,墓のつくり方。通常、墓は一つであるが、埋め墓と詣り墓の二つをつくる両墓制もある。,148
母性,ぼせい,女性のもつ母親としての性質。母親として、自分の子供を守り育てようとする本能的特質。,1180
墓石,ぼせき,墓標の石。はかいし。,2436
暮雪,ぼせつ,夕方に降る雪。また、夕暮れに見る雪景色。《季 冬》,11
母船,ぼせん,遠洋漁業船団で、多くの小型漁船を率い、必要な物資を補給したり、漁獲物の処理・加工・保存などを行ったりする大型の船。,441
墓前,ぼぜん,墓所のまえ。はかのまえ。,464
母体,ぼたい,１ 母親のからだ。２ 発展してきたものの、もとになるもの。,3810
母胎,ぼたい,１ 母親の胎内。２ 物事を生みだす基盤となるもの。,392
墓地,ぼち,死者を葬って墓を建てる区域。墓場。,10247
牧歌,ぼっか,１ 牧童などのうたう歌。２ 牧人や農民などの生活を主題とした詩歌。田園詩。パストラル。,647
墨客,ぼっかく,書画をよくする人。ぼっきゃく。,181
没却,ぼっきゃく,無視すること。念頭におかないこと。,95
木剣,ぼっけん,木で刀剣の形に作ったもの。木刀。木太刀。,604
没後,ぼつご,人が死んでからのち。死後。,2839
勃興,ぼっこう,にわかに勢力を得て盛んになること。,1204
墨痕,ぼっこん,筆で書いた墨の跡。筆の跡。墨跡。,106
没収,ぼっしゅう,１ 強制的に取り上げること。２ 刑法上の付加刑。犯罪行為に関連した物の所有権を取り上げて国家の所有に移すこと。,3934
没書,ぼっしょ,送ってきた原稿などを採用しないこと。また、その原稿など。没。,8
没世,ぼっせい,１ 一生を終わること。死ぬこと。２ 一生を終えるまでの間。終生。一生。３ 世が終わるまでの間。永久。永世。,0
没溺,ぼつでき,１ 水中に落ちておぼれること。２ 物事におぼれ、熱中すること。,0
没頭,ぼっとう,一つの事に熱中して他を顧みないこと。,3373
没日,ぼつにち,陰陽道(おんようどう)で、一切の事に凶であるという日。もつにち。,36
没入,ぼつにゅう,１ 沈み入ること。もつにゅう。２ 一つのことに心を打ち込むこと。没頭。もつにゅう。３ 官府に取り上げること。没収。もつにゅう。,645
没年,ぼつねん,１ 死んだときの年次。２ 死んだときの年齢。享年(きょうねん)。行年(ぎょうねん)。,1070
勃発,ぼっぱつ,事件などが突然に起こること。,8358
没滅,ぼつめつ,滅びてなくなること。また、滅ぼすこと。,0
没落,ぼつらく,１ 栄えていたものが衰えること。２ 城や陣地などが敵の手に落ちること。陥落。,3264
没了,ぼつりょう,１ すっかり沈むこと。また、すっかり沈めること。２ まったくなくすること。,0
母乳,ぼにゅう,母親の乳。,638
墓碑,ぼひ,死者の戒名(かいみょう)・俗名・事績・没年月日などを刻んで墓標として建てる石。はかいし。,885
墓標,ぼひょう,１ 墓石の裏などに、死者の俗名・没年、墓を建立した人などを記した文。２ 埋葬箇所に建てる目印の石や木の柱。はかじるし。３ 星新一のショートショート作品。かぼちゃの馬車に収録。,811
墓木,ぼぼく,墓上に植える木。,0
墓銘,ぼめい,墓石にしるした文章や字句。墓碑銘。,22
小火,ぼや,大きくならないうちに消し止めた火事。小さな火事。,130
暮夜,ぼや,夜になった時。また、夜。夜分。,50
盆雨,ぼんう,水の入った容器をひっくり返したような雨。大雨。豪雨。,0
盆画,ぼんが,彩色した砂や小石を使って、黒漆塗りの盆の上に山水などを描いた絵。盆絵。,0
凡眼,ぼんがん,凡人の眼。平凡な眼識。,12
凡愚,ぼんぐ,平凡でおろかなこと。また、その人。,49
盆暗,ぼんくら,ぼんやりしていて物事の見通しがきかないこと。,0
凡才,ぼんさい,平凡で、特にすぐれたところのない才能。また、そのような才能の人。,39
盆栽,ぼんさい,観賞用に枝や幹に手を加え整えて育てた鉢植えの草木。,664
凡作,ぼんさく,平凡でつまらない作品。,64
凡策,ぼんさく,平凡なはかりごと。考えの足りない策略。,0
盆山,ぼんさん,１ 庭に石などを積み上げてつくった人工の山。２ 箱庭や盆栽の上に自然の石や砂を用いてつくった山。,15
凡主,ぼんしゅ,平凡な主人・主君。,0
凡書,ぼんしょ,１ 平凡な書物。つまらない本。２ 平凡な筆跡。,3
梵鐘,ぼんしょう,寺院で、鐘楼につり下げ、撞木(しゅもく)でつき鳴らす鐘。,375
凡人,ぼんじん,普通の人。ただの人。,793
盆石,ぼんせき,１ 黒漆塗りの盆の上に、数個の自然石や砂を配して自然の景観を表すもの。２ 箱庭などに用いる自然石。,38
凡戦,ぼんせん,見るべきものがない、つまらない試合。,15
梵僧,ぼんそう,１ 戒行を固く守る僧。また、一般に僧。２ インドの僧。,9
盆地,ぼんち,周囲を山地によって囲まれた平地。成因により、浸食盆地・断層盆地などに分けられる。,4796
盆池,ぼんち,庭などに作る小さな池。,0
煩悩,ぼんのう,身心を悩まし苦しめ、煩わせ、けがす精神作用。,970
凡庸,ぼんよう,平凡でとりえのないこと。また、その人や、そのさま。,1138
凡慮,ぼんりょ,平凡な考え。また、凡人の考えること。,12
墓域,ぼいき,墓所である区域。墓地。,118
暮雨,ぼう,夕ぐれに降る雨。,3
暴悪,ぼうあく,乱暴で道理を無視していること。また、そのさま。,68
膨圧,ぼうあつ,主に植物で、細胞壁を通して出入りする溶液が、細胞の内外で平衡状態であるときの外へ膨らむ圧力。吸水量よりも蒸散量が多いときはこの圧力が下がり、植物はしおれる。,22
防已,ぼうい,ツヅラフジなどの根茎や茎を乾燥したもの。漢方でリウマチなどの鎮痛薬とする。,7
茅屋,ぼうおく,１ 草ぶきの屋根の家。２ みすぼらしい家。あばらや。また、自分の家をへりくだっていう語。,129
棒頭,ぼうがしら,１ 駕籠(かご)かき人足のかしら。２ 一般に、人足のかしら。,41
坊間,ぼうかん,町の中。市中。また、世間。,47
望気,ぼうき,雲気を見て吉凶を占うこと。,0
暴挙,ぼうきょ,１ 乱暴な振る舞い。不法な行動。無謀な企て。２ 暴動。,613
亡君,ぼうくん,死亡した主君。先君。,137
亡兄,ぼうけい,死んだ兄。,71
某月,ぼうげつ,ある月。その月が不明の場合、また明示したくない場合に用いる。,51
妄語,ぼうご,１ 根拠もなくみだりに言う言葉。でまかせの言葉。ぼうげん。２ 自分の述べた言葉をへりくだっていう語。ぼうげん。,38
某国,ぼうこく,ある国。国名が不明であったり、国名を伏せたりする場合に用いる。,200
亡魂,ぼうこん,死んだ人の魂。また、成仏(じょうぶつ)できずに迷っている霊魂。幽霊。亡霊。,77
亡妻,ぼうさい,死んだ妻。なき妻。,219
棒鞘,ぼうざや,１ 刀の丸鞘。また、その刀。２ 反りのない刀の鞘。また、その刀。,0
亡姉,ぼうし,死んだ姉。なき姉。,3
亡子,ぼうし,死んだ子。なき子。,2
亡師,ぼうし,死んだ先生。なき師。,31
坊市,ぼうし,まち。市街。,16
某氏,ぼうし,ある人。名前が不明な場合や名前をふせる場合などに用いる。,298
某紙,ぼうし,ある新聞。名称が不明な場合や名称をふせる場合などに用いる。,18
某誌,ぼうし,ある雑誌。名称が不明な場合や名称をふせる場合などに用いる。,59
亡児,ぼうじ,死んだ子。なき子。,19
亡室,ぼうしつ,死んだ妻。亡妻。,0
某日,ぼうじつ,ある日。どの日か不明な場合や日付を伏せる場合などに用いる。,292
坊舎,ぼうしゃ,寺院内の僧の住む建物。僧房。,90
房舎,ぼうしゃ,部屋と家。また、家屋。,26
紡車,ぼうしゃ,糸をつむぐ車。糸繰り車。,24
芒種,ぼうしゅ,二十四節気の一。太陽の黄経が75度の時。6月6日ごろ。稲・麦など芒(のぎ)をもつ穀物の種をまく時期とされていた。,22
房州,ぼうしゅう,安房(あわ)国の異称。,393
防州,ぼうしゅう,周防(すおう)国の異称。,10
防獣,ぼうじゅう,イノシシやシカ、ネズミなどの動物による害を防ぐこと。,0
棒術,ぼうじゅつ,武芸の一。樫(かし)などの棒を用いて身を守り、敵を攻撃する術。長さ6尺（約180センチ）の間棒(けんぼう)または長さ3尺の半棒とよばれる丸木の棒が用いられた。杖術(じょうじゅつ)もこの一種。棒。,344
芒硝,ぼうしょう,硫酸ナトリウムの一〇水和物のこと。化学式Na2SO4・10H2O　または、硫酸マグネシウムの七水和物のこと。化学式MgSO4・7H2O　漢方で緩下・利尿薬などに用いる。,4
亡状,ぼうじょう,無礼な振る舞い。無法な行為。,6
坊城,ぼうじょう,都城で坊ごとにその周囲にめぐらした垣。,94
望蜀,ぼうしょく,一つの望みがかなうと、さらにその先を望むこと。人間の欲望には限りがなく、満足を知らないことのたとえ。隴を得て蜀を望む。,12
亡親,ぼうしん,死んだ親。なき親。,0
傍心,ぼうしん,傍接円の中心。三角形の一つの内角の二等分線と他の二つの内角に隣接する外角の二等分線との交点。,0
望診,ぼうしん,漢方で、四診の一。顔色・舌の色・肌のつや・肉付きなどを目で見て診察する方法。,0
防振,ぼうしん,機器や構造物に振動や衝撃が伝達するのを防ぐこと。,100
坊主,ぼうず,１ 寺坊の主(あるじ)である僧。寺院で一坊を構えた僧をさしていった。２ 一般に、僧。室町時代以後に行われるようになった称。３ 髪の毛のない頭。また、毛をそったり短く刈ったりした頭。４ 表面を覆っているべきものがないさま。５ 男の子を親しんだり、あざけったりして呼ぶ語。６ 釣りで、まったく釣れないこと。おでこ。７ 室町・江戸時代の武家の職名。来客の給仕や接待をした者。剃髪(ていはつ)していた。御茶坊主。茶道坊主。８ 花札の薄(すすき)（月）の20点札。９ 男の子への親しみの意を表す。１０ あざけりやからかいの意を表す。,6178
房水,ぼうすい,眼球の角膜と虹彩(こうさい)との間、および虹彩と水晶体との間を満たす液。眼圧を一定に保ち、角膜や虹彩、水晶体などに栄養を与えるとともに、老廃物を外へ運び出す。眼房水。,24
棒鮨,ぼうずし,細長い木枠にすし飯と具を重ねて入れ、押してつくった鮨。巻き簀(す)で巻き固めることもある。具にはサバ・サケ・マス・アナゴ・アユなどを使う。,0
暴政,ぼうせい,人民を苦しめる暴虐な政治。,280
紡績,ぼうせき,１ 糸をつむぐこと。動植物などの繊維を処理・加工して糸にすること。２ 綿花・羊毛・麻・絹などの繊維を紡績加工してつくった糸。特に、機械紡績による片撚(かたよ)りの綿糸。,1304
茫然,ぼうぜん,１ 漠然としてつかみどころのないさま。２ あっけにとられているさま。,5294
房総,ぼうそう,安房(あわ)・上総(かずさ)・下総(しもうさ)の総称。特に、安房と上総をいう。現在の千葉県。,865
傍題,ぼうだい,１ 主な標題に添えて補足的につけられた題。副題。サブタイトル。２ 和歌・連歌・俳諧で、題として主に詠むべきものからはずれて、他のものを詠むこと。病(やまい)として嫌う。,16
防大,ぼうだい,防衛省の付属機関の一。幹部自衛官の養成を行う教育機関で、神奈川県横須賀市にある。昭和27年（1952）保安大学校として発足、同29年に現名に改称。,16
棒球,ぼうだま,野球で、投手が投げた、ヒットの打ちやすい威力のない直球。,88
棒鱈,ぼうだら,真鱈を三枚におろして素干しにしたもの。《季 春》,41
某地,ぼうち,ある土地。ある地方。地名が不明な場合や明示を避けるときに用いる。,27
房中,ぼうちゅう,１ 部屋の中。２ 閨房(けいぼう)の中。,105
坊庁,ぼうちょう,春宮坊(とうぐうぼう)の役所。,0
防長,ぼうちょう,周防(すおう)国と長門(ながと)国。現在の山口県。,227
亡弟,ぼうてい,死んだ弟。なき弟。,30
防滴,ぼうてき,機器などに水滴が入るのを防ぐこと。「―性」,24
暴投,ぼうとう,１ 野球で、投手が捕手のとれない球を投げること。ワイルドピッチ。２ 野球で、野手が捕球できない球を投げること。悪送球。,189
坊内,ぼうない,僧坊のうち。,0
房内,ぼうない,１ 部屋の中。２ 閨房(けいぼう)の中。,213
乏尿,ぼうにょう,排泄する尿量が著しく少ない状態。1日400ミリリットルが目安とされ、急性腎炎・ネフローゼ症候群・脱水・ショックなどでみられる。,21
棒根,ぼうね,まっすぐ下に伸びている草木の根。,0
忘年,ぼうねん,１ 年末に、その1年にあった苦労を忘れること。年忘れ。２ 相手との年齢の違いを忘れること。,16
某年,ぼうねん,ある年。その年が不明の場合、また明示したくない場合に用いる。,0
坊津,ぼうのつ,鹿児島県南さつま市の地名。古くは三津(さんしん)の一として海外貿易の要地。遣唐使船の発着地。カツオ漁やポンカン栽培が盛ん。,97
謀判,ぼうはん,官印や私印を偽造または盗用すること。また、その判。,0
