name,reading,meaning
海州,ヘジュ,朝鮮民主主義人民共和国の港湾都市。黄海南道の道庁所在地。江華湾の北岸にあり、水産業が盛ん。かいしゅう。
臍茶,へそちゃ,たまらなくおかしいこと。
平鯛,へだい,タイ科の海水魚。全長約40センチ。体形はマダイに似て、頭部は丸みを帯びる。体色は銀灰色で、うろこに沿って淡黄色の縦帯がある。本州中部以南の沿岸の岩礁にすむ。食用。
甲香,へなたり,貝、アカニシのふた。粉末にして練り香の材料とする。こうこう。
蛇苺,へびいちご,バラ科の多年草。原野や道端にみられ、茎は地をはい、節から新芽を出してふえる。葉は3枚の小葉からなる複葉で、長い柄をもつ。4～6月、黄色い5弁花をつけ、実は赤く熟し、食べられるが味は淡白。くちなわいちご。
蛇貝,へびがい,ムカデガイ科の巻き貝の総称。貝殻は管状で、不規則に巻き、岩に固着する姿がとぐろを巻いた蛇に似る。日本近海ではオオヘビガイなどがみられる。
蛇神,へびがみ,蛇の霊威をおそれ、蛇を神格化したもの。
蛇口,へびくち,１ ひもや綱の端を輪にした部分。２ 轡(くつわ)の手綱(たづな)を取り付ける輪の部分。
蛇座,へびざ,南天の星座。蛇遣(へびつか)い座により二分され、その西側に頭部、東側に尾部がある。頭部は7月中旬、尾部は8月中旬の午後8時ごろ南中する。
縁石,へりいし,歩道と車道、歩道と私有地などの境界に置くコンクリート製のブロック。ふちいし。へりいし。
縁革,へりがわ,革または布製品などのふちにつける帯状の革。
片雲,へんうん,一片のちぎれ雲。
辺海,へんかい,１ 陸地の近くの海。近辺の海。近海。２ 遠い所の海。国土のはての海。
変改,へんがい,１ 変えて改めること。また、変わり改まること。改変。２ 約束を破ること。
変顔,へんがお,俗に、見た人を笑わせるような、おかしな表情をつくること。また、その顔。
偏格,へんかく,漢詩の律詩・絶句で、五言では初句の第2字が平字(ひょうじ)で起こされるもの。七言では初句の第2字が仄字(そくじ)で起こされるもの。
偏角,へんかく,１ 複素数を複素平面上の点で表すとき、動径と実軸とのなす角。２ 磁石の針が指す南北の線と、地球の実際上の南北の線すなわち子午線とのなす角。方位角。３ プリズムによる光の屈折における、入射光線と射出光線のなす角。プリズムの頂角と屈折率によって異なる。
変額,へんがく,金額が変動すること。一定でない金額。
扁額,へんがく,門戸や室内などに掲げる横に長い額。横額(よこがく)。
片岩,へんがん,変成岩の一。広域変成作用を受けて鉱物が一定方向に並び、片理とよばれる薄く板状に割れやすい構造を示す岩石。
扁球,へんきゅう,回転楕円体のうち、楕円の短軸を回転軸としてできる立体。
偏狂,へんきょう,一つの事に異常に執着し、病的な態度を示す人。モノマニア。へんしつきょう。
変局,へんきょく,ふだんと異なった局面。非常の事態。
片月,へんげつ,かたわれ月。弓張り月。弦月。
片語,へんご,１ わずかな言葉。ちょっともらした言葉。片語。２ 一方の人の言葉。片方の言い分。
辺国,へんこく,辺境の国。へんぴな土地。
変災,へんさい,事変や天災から受ける災難。
偏在,へんざい,あるところにだけかたよって存在すること。
片志,へんし,ちょっとしたこころざし。また、自分の志をへりくだっていう語。寸志。微志。
片紙,へんし,紙の切れはし。紙きれ。紙片。
片時,へんじ,ちょっとの間。わずかな時間。かたとき。
扁舟,へんしゅう,小さな舟。小舟。
篇什,へんじゅう,詩を集めたもの。詩編。
変称,へんしょう,名称を変えること。また、その変えた名称。
返照,へんしょう,１ 光が照りかえすこと。照り返し。２ 夕日の光。夕映え。
辺城,へんじょう,辺境を守る城。
返状,へんじょう,返答の書状。返書。
偏心,へんしん,１ 中心からかたよっていること。２ 心がかたよっていること。また、その心。
辺陬,へんすう,国の果て。辺境。辺陬(へんすう)。
変生,へんせい,別の姿に変わること。仏の功徳によって生まれ変わること。また、その生まれ変わったもの。へんせい。
編組,へんそ,１ 組み合わせること。２ 木綿糸・絹糸などを細かく組み合わせて編み、電線絶縁のおおいとしたもの。３ 作戦配置上、いくつかの部隊を組み合わせること。
変相,へんそう,１ 姿・顔かたちが変わること。また、その変わったようす。２ 極楽や地獄のありさま、また仏教説話などを絵解き風に描いた仏画。浄土変相・地獄変など。変相図。３ 電流の相の数を変えること。
篇帙,へんちつ,１ 書物をおおう帙。２ 書物。書籍。
変調,へんちょう,１ 調子が変わること。調子を変えること。また、その調子。２ 調子が狂うこと。また、その調子。３ 電信・電話・テレビなどの搬送波の振幅・周波数・パルスや位相を信号波で変化させること。４ 楽曲の調子を変えること。移調。
辺土,へんど,１ 都から遠く離れた土地。片田舎。辺地。２ 都の近辺の地。近郊。
扁桃,へんとう,１ アーモンドの別名。２ 咽頭(いんとう)の粘膜にあるリンパ節の集合体。アーモンドの種子に似た形をしている。口を開けたとき両側に見える口蓋(こうがい)扁桃、舌の付け根にある舌扁桃などがあり、細菌・ウイルスの侵入を防ぐ働きをする。
編年,へんねん,歴史的事実を、年月の順を追って編むこと。
偏波,へんぱ,電磁波の振動方向の分布が一様でなく、一定の方向に限られている電磁波。電磁波が光の場合を特に偏光という。
変敗,へんぱい,食品の色や味が変わってしまって食用には適さなくなること。
蝙蝠,へんぷく,コウモリのこと。
偏旁,へんぼう,漢字の偏と旁(つくり)。
変報,へんぽう,変事の知らせ。
返報,へんぽう,１ 人がしてくれたことに対してむくいること。また、むくいるための行為や金品。返礼。２ 恨みに対して仕返しをすること。また、その仕返し。３ 返事の知らせ。返信。
変味,へんみ,味が変わること。また、変わった味。
辺民,へんみん,片田舎の住民。
片面,へんめん,片方の面。かためん。
辺要,へんよう,辺境の要害。国境の要地。
変乱,へんらん,事変で世の中が乱れること。
片理,へんり,針状・柱状や板状の鉱物が一定方向に配列する岩石の構造。結晶片岩に特徴的にみられ、岩石は薄く平行に割れやすい。片状構造。
偏流,へんりゅう,航空機や船舶が、気流や海流によって予定の航路から横方向に流されること。
保安,ほあん,１ まもること。安んずること。保護。２ 社会の平安や秩序を保つこと。
保育,ほいく,１ 乳幼児を保護し、育てること。２ 乳幼児の心身の正常な発達のために、幼稚園・保育所などで行われる養護を含んだ教育作用。
奉安,ほうあん,尊いものをつつしんで安置すること。
法案,ほうあん,法律の案文。法律案。
包囲,ほうい,１ 周りを取り囲むこと。２ 星新一のショートショート作品。ボッコちゃんに収録。
方位,ほうい,１ ある方向が、基準の方向に対してどのようであるかの関係を表したもの。通常は子午線の方向を北・南、これに直角に交わる方向に東・西を定めた4方位を基準とし、その中間を北東・北西・南東・南西として加え8方位に、さらにその中間に北北東・南南西などをとり16方位に、さらに細分して32方位にして示す。古くは12の方向に分けて十二支を配し、北を子(ね)、北東を丑寅(うしとら)などとよんだ。天文学・測地学では、方位角を用いて表す。２ 各方角に陰陽・五行(ごぎょう)・十二支・八卦(はっけ)などを配し、それぞれに吉凶があるとする民間信仰。恵方(えほう)・金神(こんじん)・鬼門などの俗信を生んだ。
放映,ほうえい,テレビで放送すること。特に、映画フィルムをテレビ放送すること。
報恩,ほうおん,１ 恩にむくいること。恩返し。２ 仏・祖師などの恩に感じて仏事・布施などを行うこと。
放火,ほうか,火事を起こす目的で、火をつけること。付け火。火付け。
砲架,ほうか,砲身をのせる台。
砲火,ほうか,１ 大砲を発射したときに出る火。２ 砲撃。また、砲弾。
崩壊,ほうかい,１ くずれてしまうこと。こわれてしまうこと。２ 放射性原子核が放射線を出して他の種類の原子に変化する現象。放出される放射線により、α(アルファ)崩壊・β(ベータ)崩壊・γ(ガンマ)崩壊という。壊変。３ 素粒子が自然に他の素粒子に変化すること。
法外,ほうがい,１ 法にはずれていること。２ 普通に考えられる程度をはるかに越えていること。また、そのさま。
方角,ほうがく,１ ある地点をもとにして、東西南北で表した方向。２ 吉凶にかかわる方位。３ そのもののある方向。４ 考え方の方向。見当。５ 事をする方法。やり方。てだて。
包括,ほうかつ,全体をひっくるめてまとめること。
包含,ほうがん,つつみこみ、中にふくんでいること。
方眼,ほうがん,規則正しく真四角に区切ったますめ。
砲眼,ほうがん,砲塔・城壁などに設けた、砲弾を発射するための穴。砲門。
放棄,ほうき,１ 投げ捨ててかえりみないこと。２ 自分の権利・資格などを捨てて行使しないこと。
法規,ほうき,法律と規則。特に、その中で国民の権利・義務にかかわるもの。
俸給,ほうきゅう,１ 給料。サラリー。２ 国家公務員に支給される、諸手当を除いた基本的給与。
砲撃,ほうげき,砲弾で攻撃すること。
奉献,ほうけん,社寺、貴人などに、物をたてまつること。
法権,ほうけん,国際法上、一国が外国人に対して有する民事・刑事の裁判権。
放言,ほうげん,他への影響などを考えずに、思ったままを口に出すこと。無責任な発言。
方言,ほうげん,１ 一定の地域社会に行われる言語。一つの国語が地域によって別々な発達をなし、音韻・文法・語彙(ごい)などの上で相違のあるいくつかの言語圏に分かれたとき、それぞれの地域の言語体系をいう。九州方言、琉球方言など。２ 共通語・標準語に対して、ある地方で用いられる特有の言葉。俚言(りげん)。３ 特定の階層に用いられる独自の言葉。隠語・俗語の類。
宝庫,ほうこ,１ 宝物を納めておく蔵。２ 資源などを多量に産出するところ。また、貴重なものを多く含んでいるもの。
奉公,ほうこう,１ 他人の家に雇われて、その家事・家業に従事すること。２ 国家や朝廷のために一身をささげて働くこと。３ 封建社会で、主家に対する従者の奉仕義務。主家からの恩に対して、家臣が軍事義務で奉仕すること。４ 主家に対して功績があること。忠義であること。
奉行,ほうこう,命令を受けて執行すること。ぶぎょう。
放校,ほうこう,校則に違反した学生・生徒を学校の籍から除くこと。
方向,ほうこう,１ 物が向いたり、進んだりする方。向き。方角。２ 気持ちや行動の向かうところ。めざすところ。方針。
芳香,ほうこう,かぐわしい香り。
咆哮,ほうこう,猛獣などが、ほえたけること。また、その声。
彷徨,ほうこう,当てもなく歩き回ること。さまようこと。
縫合,ほうごう,１ 縫い合わせること。特に、外科手術で外傷などで切断された患部を縫い合わせること。２ 頭蓋骨(とうがいこつ)を構成する骨が、鋸歯(きょし)状の縁を互いにかみ合わせて連結しているもの。
報告,ほうこく,１ 告げ知らせること。特に、ある任務を与えられた者が、その経過や結果などを述べること。また、その内容。２ 星新一のショートショート作品。ボンボンと悪夢に収録。
方剤,ほうざい,薬剤を調合すること。また、その方法や、調合した薬剤。
方策,ほうさく,１ はかりごと。計略。また、手段。方法。２ 文書。記録。
豊作,ほうさく,１ 作物がよく実って収穫が多いこと。満作。２ （比喩的に）よい作品が多いこと。
奉仕,ほうし,１ 神仏・主君・師などに、つつしんでつかえること。２ 利害を離れて国家や社会などのために尽くすこと。３ 商人が品物を安く売ること。
法事,ほうじ,死者の追善供養のために行う仏事。特に、四十九日まで7日目ごとに行うものや年忌をいうことが多い。法要。
方式,ほうしき,ある一定のやり方。定まった形式・手続き。
法式,ほうしき,儀式・礼儀などのきまり。作法。
報謝,ほうしゃ,１ 恩に報い、徳に感謝すること。物を贈るなどして報いること。２ 神仏の恩に感謝し報いること。報恩のために金品を寄進したり、善行を積んだりすること。３ 仏事を行った僧に布施を与えること。西国巡礼者などに物を与えること。
放射,ほうしゃ,１ 一点からまっすぐ四方八方へ出すこと。また、四方八方へひろがり出ること。２ 物体が電磁波または粒子線の形でエネルギーを放出すること。また、その電磁波または粒子線。輻射(ふくしゃ)。
報酬,ほうしゅう,１ 労務または物の使用の対価として給付される金銭・物品など。２ 星新一のショートショート作品。ボンボンと悪夢に収録。
放出,ほうしゅつ,１ 吹き出すこと。また、あふれ出ること。２ 蓄えていたものを外部に出すこと。持っているものを手放すこと。
芳醇,ほうじゅん,香りが高く味のよいこと。また、そのさま。多く、酒にいう。
豊潤,ほうじゅん,１ ゆたかでうるおいのあること。また、そのさま。２ ゆたかであまい液などがたっぷり含まれてみずみずしいこと。また、そのさま。
幇助,ほうじょ,１ 手を貸すこと。手助け。援助。２ 他人の犯罪行為を容易にするため、有形・無形の方法で助力すること。
報奨,ほうしょう,努力や行為にむくいてさらにはげますこと。
報賞,ほうしょう,功をたたえ、それにむくいること。また、そのしるしとして与える金品など。
報償,ほうしょう,１ 与えた損害をつぐなうこと。弁償。２ 仕返し。報復。
褒称,ほうしょう,ほめたたえること。称賛。
褒賞,ほうしょう,すぐれた行為や作品などをほめたたえること。また、そのしるしとして与える金品。褒美。
豊穣,ほうじょう,穀物がみのりゆたかなこと。また、そのさま。
宝飾,ほうしょく,宝石や貴金属などをあしらった装飾。
飽食,ほうしょく,１ あきるほど腹いっぱい食べること。２ 食べたいだけ食べられて、食物に不自由しないこと。日常生活に不自由がないこと。
放心,ほうしん,１ 心を奪われたりして、魂が抜けたようにぼんやりすること。２ 気にかけないこと。心配ごとを心から払いのけること。放念。
方針,ほうしん,１ 方位を示す磁石の針。磁針。２ めざす方向。物事や計画を実行する上の、およその方向。
法人,ほうじん,自然人以外のもので、法律上の権利義務の主体とされるもの。
邦人,ほうじん,１ 自国の人。２ 日本人。また、外国にいる日本人。
放水,ほうすい,１ ダムや川などの水を導き流すこと。２ ホースなどから水を勢いよく出すこと。
方正,ほうせい,行いや心の持ち方の正しいこと。また、そのさま。
縫製,ほうせい,縫い合わせて衣服などを作ること。
宝石,ほうせき,産出量が少なく、硬度が高くて、美しい光彩をもち、装飾用としての価値が高い非金属鉱物。
包装,ほうそう,１ 物品を包むこと。また、そのうわづつみ。２ 荷造りすること。
放送,ほうそう,特定または不特定の受信者に向けて、無線・有線などの電気通信技術を用いて、映像・音声・文字などの情報を同時的に送信すること。
法曹,ほうそう,法律事務に従事する人。特に、裁判官・検察官・弁護士などをいう。
法則,ほうそく,１ 守らなければならない決まり。規則。おきて。２ 一定の条件下で、事物の間に成立する普遍的、必然的関係。また、それを言い表したもの。
放胆,ほうたん,きわめて大胆であること。また、そのさま。
放談,ほうだん,言いたいことを遠慮なく話すこと。また、その話。
報知,ほうち,知らせること。また、その知らせ。通知。
放置,ほうち,そのままにしてほうっておくこと。所かまわず置きっぱなしにしておくこと。
法治,ほうち,法律に基づいて国を治めること。また、その政治。
放逐,ほうちく,その場所や組織から追い払うこと。追放。
包丁,ほうちょう,１ 料理に使用する刃物。出刃(でば)包丁・刺身(さしみ)包丁・薄刃包丁などがある。包丁刀。２ 一般に薄刃の刃物の称。畳包丁・紙裁ち包丁・裁縫用の裁ち物包丁など。３ 料理をすること。料理。割烹(かっぽう)。４ 「包丁人」の略。
法定,ほうてい,法令によって定められていること。また、その事物。
法廷,ほうてい,裁判の行われる場所。ふつう、裁判所またはその支部にある。
放擲,ほうてき,投げ出すこと。捨ててかえりみないこと。
法的,ほうてき,法律に関係するさま。法律の立場にたつさま。法律的。
放電,ほうでん,１ 電気を放出すること。２ 帯電体が電荷を失うこと。３ 絶縁体である気体などに、高電圧がかかると電流が流れる現象。アーク放電・グロー放電など。
宝刀,ほうとう,宝物として大切にしている刀。
放蕩,ほうとう,思うままに振る舞うこと。特に、酒や女遊びにふけること。また、そのさま。
訪日,ほうにち,外国の要人などが日本を訪問すること。
放任,ほうにん,干渉しないで、したいようにさせること。
放熱,ほうねつ,熱を放散すること。
放念,ほうねん,気にかけないこと。心配しないこと。放心。
放屁,ほうひ,おならをすること。
褒美,ほうび,１ ほめて与える金品。褒賞。２ ほめること。褒賞。
抱負,ほうふ,心の中にいだいている決意や志望。
豊富,ほうふ,豊かであること。ふんだんにあること。また、そのさま。
報復,ほうふく,１ 仕返しをすること。返報。２ 国際間で、ある国の不当な行為に対して、同様に不当な行為で報いること。
捧腹,ほうふく,腹をかかえて大笑いすること。
彷彿,ほうふつ,１ ありありと想像すること。よく似ているものを見て、そのものを思い浮かべること。２ ぼんやりしていること。３ ありありと想像するさま。目の当たりに見る思いをするさま。４ ぼんやりしているさま。５ よく似ているさま。
方便,ほうべん,１ 仏語。人を真実の教えに導くため、仮にとる便宜的な手段。２ ある目的を達するための便宜上の手段。３ 都合のよいさま。
方法,ほうほう,１ 目標に達するための手段。目的を遂げるためのやり方。てだて。２ 哲学で、真理に到達するための考えの進め方。
方方,ほうぼう,１ いろいろな方角・場所。あちこち。副詞的にも用いる。２ あちこちに奉公すること。また、あちこちをうろつくこと。
放牧,ほうぼく,馬・牛などの家畜を放し飼いにすること。
泡沫,ほうまつ,１ あわ。あぶく。２ あわのようにはかないもの、問題にならないようなもののたとえ。
放漫,ほうまん,でたらめで、しまりのないこと。やりっ放しでいい加減なこと。また、そのさま。
豊満,ほうまん,１ 豊かで十分にあること。豊かに満ちていること。また、そのさま。２ 肉づきのよいこと。また、そのさま。
放免,ほうめん,１ からだの拘束を解いて自由にすること。刑期を終えた者や、無罪とわかった被疑者・被告人を釈放すること。２ 義務や職務などを解除すること。３ 検非違使(けびいし)庁に使われた下部(しもべ)。釈放された囚人で、犯罪人の捜索や護送などに当たった。ほうべん。
方面,ほうめん,１ ある方向の地域。２ ある分野・領域。
宝物,ほうもつ,たからもの。宝とされる物。
訪問,ほうもん,人をたずねること。他人の家などをおとずれること。
抱擁,ほうよう,親愛の情をもって、だきかかえること。だきしめて愛撫すること。
法要,ほうよう,１ 死者の追善などのために行う仏教の儀式。法事。法会。法用。２ 四箇(しか)の法要など、法会における法式。３ 仏法のかなめ。仏の教えの大切な要点。
崩落,ほうらく,１ くずれ落ちること。２ 相場がくずれるように急激に下がること。
法律,ほうりつ,１ 社会秩序を維持するために強制される規範。法。２ 国会の議決を経て制定される法の一形式。３ 仏陀の教えと定めたきまり。４ 仏が制定した戒律。小乗戒や大乗戒などをいう。
放流,ほうりゅう,１ せき止めた水を放出すること。２ 繁殖などのために、稚魚を川や湖に放すこと。３ 追放すること。
豊漁,ほうりょう,魚などがたくさんとれること。大漁。
報礼,ほうれい,他人のしてくれたことにむくいる礼。また、そのための金品。謝礼。
放浪,ほうろう,あてもなくさまよい歩くこと。さすらい。
飽和,ほうわ,１ 含みもつことのできる最大限度に達して、それ以上余地のないこと。２ ある条件のもとで、ある量が増加していき、それ以上増加しなくなる最大限に達した状態。３ やっていることに飽きがくること。疲労とは区別される。心的飽和。
頬杖,ほおづえ,１ 肘(ひじ)を突いて手のひらでほおを支えること。つらづえ。２ 建築で、垂直材と水平材とが交わる所に、補強のために入れる斜めの材。頰杖(ほおづえ)。
保温,ほおん,温度を一定に保つこと。特に、温かさを保つこと。
保革,ほかく,１ 保守と革新。２ 皮革をよい状態に保つこと。
捕獲,ほかく,１ 動物などを捕らえること。いけどること。２ 国際法上、戦時に、交戦国の軍艦が敵国または中立違反の船舶を取り押さえること。海上捕獲。
保管,ほかん,物品を預かって、傷つけたり失ったりしないように保存・管理すること。
補巻,ほかん,全集などで、内容を補足したり、欠落していた作品などを新たに加えたりする目的で出される巻。
補完,ほかん,不十分な部分を補って、完全なものにすること。
補給,ほきゅう,足りなくなった分を補うこと。
補強,ほきょう,弱い部分や足りないところを補って強くすること。
黒子,ほくろ,皮膚にみられる黒褐色の斑で、母斑の一。周囲より隆起し、アズキ大までのものをいう。こくし。
補欠,ほけつ,１ 欠けたり足りなくなったりした部分を補うこと。また、そのための予備の人員。２ 薫物(たきもの)の一種。沈香(じんこう)・丁字香(ちょうじこう)・甲香・鬱金香(うこんこう)などを練り合わせたもの。
保健,ほけん,１ 健康を保つこと。２ 学校の教科の一。健康や衛生についての知識を学ぶ科目。
保険,ほけん,火災・死亡など偶然に発生する事故によって生じる経済的不安に備えて、多数の者が掛け金を出し合い、それを資金として事故に遭遇した者に一定金額を給付する制度。
反故,ほご,１ 書きそこなったりして不要になった紙。ほご紙。ほうご。ほぐ。２ 役に立たなくなった物事。
保護,ほご,１ 危険・破壊・困難などが及ばないように、かばい守ること。２ 身体的精神的機能や生活に必要な能力などが低下している者や未熟な者などについて、その環境や他者による害悪また本人が自分を害する行為に対して、安全の確保、環境の調整、また必要な援助の付与など、その者のためになるように取り計らうこと。３ 生活保護法では、国が、生活に困窮する国民に対し、健康で文化的な最低限度の生活の維持を保障し、その自立を助長すること。
歩行,ほこう,歩いていくこと。
矛先,ほこさき,１ 矛の切っ先。２ 攻撃。また、攻撃の方向。
補佐,ほさ,人をたすけて、その務めを果たさせること。また、その役にある人。
保持,ほじ,１ 保ちつづけること。持ちつづけること。２ 心理学で、記憶痕跡が存続していること。一度記憶したことが潜在的に残っていること。把持(はじ)。
星影,ほしかげ,星の光。星あかり。
星屑,ほしくず,１ 散らばって光る無数の星。２ 恒星によって作りだされる元素。水素などの軽元素から核融合反応を経て重元素がつくられ、超新星爆発によって宇宙空間にばらまかれる。
星空,ほしぞら,晴れて星がきらめいている空。
保湿,ほしつ,乾燥し過ぎないように一定の湿度を保つこと。
保釈,ほしゃく,一定の保証金を納付させ、勾留(こうりゅう)中の被告人を一時釈放すること。
保守,ほしゅ,１ 正常な状態を保つこと。２ 旧来の風習・伝統・考え方などを重んじて守っていこうとすること。また、その立場。
補修,ほしゅう,壊れたり、傷んだりした部分をつくろうこと。
補習,ほしゅう,正規の学習以外に、学力を補うために授業をすること。また、その授業。
補充,ほじゅう,不足しているものを補うこと。
補助,ほじょ,１ 不足しているところを補い助けること。また、その助けとなるもの。２ 法律で、被補助人の重要な法律行為を補助人が助けること。
保証,ほしょう,１ 間違いがない、大丈夫であると認め、責任をもつこと。２ 債務者が債務を履行しない場合に、代わって債権者に債務を履行する義務を負うこと。３ 星新一のショートショート作品。妄想銀行に収録。
保障,ほしょう,１ 責任をもって安全を請け合い、一定の地位や状態を保護すること。２ ささえ防ぐこと。また、そのもの。
補償,ほしょう,１ 損失を補って、つぐなうこと。特に、損害賠償として、財産や健康上の損失を金銭でつぐなうこと。２ 心理学で、身体的・精神的な原因によって劣等感をもつとき、それを補おうとする心の働き。アドラーの用語。
捕食,ほしょく,生物が他の生物をとらえて食うこと。
保身,ほしん,自分の地位・名誉・安全などを守ること。
補水,ほすい,体に必要な水分を補給すること。→経口補水液
歩数,ほすう,歩行の際の、足で踏む回数。
補正,ほせい,１ 足りないところを補って、誤りを正すこと。２ 誤差を除いて適正な値を求めること。
保線,ほせん,列車の安全な運行のために、鉄道線路を保守・維持すること。また、その業務。
保全,ほぜん,保護して安全であるようにすること。
舗装,ほそう,耐久性を増すために、道路などの表面をアスファルトやセメントで敷き固めること。
細腕,ほそうで,１ 細く弱々しい腕。２ かよわい力。弱い生活力。
細面,ほそおもて,１ ほっそりとした顔。２ 幅が狭いこと。
捕捉,ほそく,とらえること。つかまえること。
歩測,ほそく,一定の歩幅で歩いて、その歩数で距離をはかること。
補則,ほそく,法令の規定を補うために付け加えた規則。
補足,ほそく,不十分なところを付け足して、補うこと。
細長,ほそなが,１ 細くて長いこと。また、そのさま。２ 貴族の女性の衣服。身幅が狭く、丈が長いもの。袿(うちき)に似ているが大領(おおくび)がない。多く若い女性が袿の上に重ねて着た。３ 貴族の子供の衣服。水干(すいかん)に似て、盤領(まるえり)で頸上(くびかみ)から垂れた長い飾りひもがある。
細細,ほそぼそ,１ 非常に細いさま。ほっそりしていて頼りないさま。２ かろうじて続いているさま。３ 非常に貧しくやっとのことで暮らすさま。
細道,ほそみち,幅の狭い道。こみち。
細目,ほそめ,１ 細く開いた目。薄目。２ 細くした織り目や編み目。
保存,ほぞん,そのままの状態に保っておくこと。
捕虫,ほちゅう,虫を捕らえること。
補注,ほちゅう,注釈や説明の不足しているところを補うために加えた注記。
発端,ほったん,１ 物事の始まり。事の起こり。２ 心の底。心底。
補訂,ほてい,著作物に部分的な補いをしたり、訂正を加えたりすること。
補填,ほてん,不足・欠損部分を補って埋めること。填補。
歩道,ほどう,人が歩くように車道と区別して設けた道。人道。
補導,ほどう,正しい方向へ教え導くこと。特に、非行を防ぐために青少年を正しい方向に助け導くこと。
程程,ほどほど,１ 度が過ぎないで、ちょうどよい加減であること。適度。適当。２ 身分の程度。分際。
哺乳,ほにゅう,乳を飲ませて子を育てること。
骨太,ほねぶと,１ 骨が太いこと。骨格のがっしりしていること。また、そのさま。２ 基本や根幹がしっかりしていること。構成などが荒削りだが、がっしりとしていること。また、そのさま。
骨細,ほねぼそ,骨が細いこと。体格がほっそりしてきゃしゃなこと。また、そのさま。⇔骨太。
骨身,ほねみ,骨と肉。また、からだ。全身。
仄仄,ほのぼの,１ かすかに明るくなるさま。２ ほんのり心の暖かさなどが感じられるさま。３ わずかに聞いたり知ったりするさま。４ 夜明け方。
捕縛,ほばく,とらえてしばること。
歩幅,ほはば,歩くときに一歩で進む距離。
匍匐,ほふく,腹ばいになって、手と足ではうこと。
保有,ほゆう,自分のものとして持っていること。
保養,ほよう,１ からだを休ませて健康を養うこと。養生すること。２ 心をなぐさめ楽しむこと。
洞穴,ほらあな,洞(ほら)。どうけつ。
保留,ほりゅう,１ そのまま保ちとどめておくこと。とめておくこと。２ その場で決定しないで延ばしておくこと。
補力,ほりょく,写真現像で、ネガの画像が淡い場合に、薬液の処理を施して修正すること。
本位,ほんい,１ 考えや行動などの基本になるもの。基準になるもの。２ 貨幣制度の基準。３ もとの位置。もとの位。４ 勲位に対して普通の位。文位。
本意,ほんい,１ 本当の気持ち。本心。真意。２ もとからの考え。本来の意志。本懐。本望。３ 和歌・連歌・俳諧で、物の本質・あり方・情趣。物の美的本性。
翻意,ほんい,決意をひるがえすこと。
本懐,ほんかい,もとから抱いている願い。本来の希望。本意。本望。
本格,ほんかく,本来の格式。もともとの方式。また、それに従っているさま。本式。
本気,ほんき,１ まじめな気持ち。真剣な気持ち。また、そのさま。２ めんこなどの子供の遊びで、勝てば相手の出したものを取れるというルール。ほんこ。
本業,ほんぎょう,本来の職業。本職。⇔副業。
本家,ほんけ,１ 一族の中心となる血筋の家。２ 流派などで、そのおおもととなる家。家元。宗家。３ 分家の出たもとの家。４ 妻の親のほうの家。里方。５ 荘園の領主・領家の上位に位置する名目上の権利所有者。平安後期以降、領主が所領を守るために中央の権門勢家に土地を寄進することがあり、その寄進を受けた者をいう。本家。
本件,ほんけん,１ 主となる事件。警察が本来取り調べようとしている事件。別件に対していう。２ この件。この事柄。
本国,ほんごく,１ その人の国籍のある国。２ 植民地ではない、その国固有の領土。３ ふるさと。故郷。
本腰,ほんごし,物事を本気でしようとする姿勢。真剣な気構え。
本式,ほんしき,１ 本来の正当な形式。本来の正しいやり方。また、そのさま。正式。２ 間に合わせや遊びでなく、本格的であること。また、そのさま。３ 連歌で、13世紀中ごろ、善阿(ぜんな)が制定したと伝えられる式目。新式に対していう。
本質,ほんしつ,１ 物事の根本的な性質・要素。そのものの、本来の姿。２ 哲学で、偶有性に対立し、事物に内属する不変の性質。３ 哲学で、実存に対立し、そのもののなんであるかを規定し、その本性を構成するもの。４ 論理学で、思惟の対象を定義する諸限定。類・種のごとき普遍をさす。
奔出,ほんしゅつ,勢いよくほとばしり出ること。
本証,ほんしょう,１ 訴訟法上、自分側が立証責任を負っている事実について、それを証明するために提出する証拠。２ 本来得られている仏の悟り。
本性,ほんしょう,１ 本来もっている性質。生まれながらの性質。ほんせい。２ 本心。また、正気。
本職,ほんしょく,１ その人が生計を立てている主たる職業。本業。２ それを専門にしている人。くろうと。プロ。３ 歌舞伎で、その俳優に最も適した役柄。４ 一人称。官職にあるものが自分をさしていう語。本官。
本心,ほんしん,１ 本当の心。真実の気持ち。２ 本来あるべき正しい心。良心。３ たしかな心。正気。４ 本来の性質。うまれつき。
本筋,ほんすじ,１ 本来の筋道。また、正当な道理。２ 本来の血統や流派。
本籍,ほんせき,その人の戸籍の所在場所。原籍。
奔走,ほんそう,１ 忙しく走り回ること。物事が順調に運ぶようにあちこちかけまわって努力すること。２ もてなすこと。饗応。馳走。３ 大切にすること。かわいがること。
本店,ほんてん,１ 営業の本拠となる店。営業所が複数あるとき、その主たる営業所をいう。２ この店。当店。
本当,ほんとう,１ 偽りや見せかけでなく、実際にそうであること。また、そのさま。ほんと。２ 本物であること。正しい姿であること。ほんと。３ 本来の筋道であること。もともとの状態であること。また、そのさま。本途。ほんと。４ （「本当に」の形で）はなはだしいこと、また心からそう思ったり感じたりしている気持ちを表す。ほんと。
本音,ほんね,１ 本来の音色。本当の音色。２ 本心からいう言葉。
