name,reading,meaning
余生,よせい,盛りの時期を過ぎた残りの生涯。残された人生。
予選,よせん,１ 数あるものの中から前もって選び出すこと。２ 選手権大会や優勝決定戦に出場する人やチームを選び出すための試合。
余所,よそ,１ ほかの所。別の場所。また、関係のない離れた所。他所(たしょ)。２ 自分の家以外の所。また、自分の所属している団体以外の所。３ 自分には直接関係のないこと。関心のないこと。また、そのもの。
予想,よそう,物事の成り行きや結果について前もって見当をつけること。また、その内容。
予測,よそく,事の成り行きや結果を前もっておしはかること。また、その内容。
夜空,よぞら,１ 夜の空。２ 星新一のショートショート作品。つねならぬ話に収録。
余沢,よたく,１ 先人が残した恩恵。余徳。２ 周囲にまで及ぶ広大な恩沢。
預託,よたく,１ 金銭または物品を一時的に預けること。２ 国庫・財政融資資金などに金銭を預けること。
裄丈,よたけ,着物の裄(ゆき)の長さ。ゆきたけ。ゆだけ。
与奪,よだつ,１ 与えることと奪うこと。与えたり奪ったりすること。２ 指揮したり指図したりすること。３ 譲り与えること。
予断,よだん,前もって判断すること。予測。
余談,よだん,用件以外の話。本筋を離れた話。
予知,よち,何が起こるかと前もって知ること。
余地,よち,１ 余っている土地。あいている場所。２ 物事をさらに行いうるゆとり。余裕。
予兆,よちょう,前触れ。前兆。きざし。特に、未来の事象を示すものとしての、天体・天候・動物・植物などの自然現象に現れる変化。
欲求,よっきゅう,１ 強くほしがって求めること。２ 心理学で、生活体に生理的・心理的な欠乏や不足が生じたとき、それを満たすための行動を起こそうとする緊張状態。要求。
予定,よてい,行事や行動を前もって定めること。また、そのことがら。
与党,よとう,１ 政党政治において、政権を担当している政党。政権与党。政権党。２ くみする人々。同調する仲間。
余得,よとく,余分の利得。余禄。
余徳,よとく,１ あり余る恵み。２ 死んだあとまで残っている恵み。余沢。
夜中,よなか,夜のなかば。夜ふけ。夜半。
夜長,よなが,夜の長いこと。特に、9月・10月ころ、夜が非常に長く感じられること。
夜業,よなべ,夜、仕事をすること。また、その仕事。
予熱,よねつ,エンジン・機器などを、円滑、すみやかに始動させるために、あらかじめ温めておくこと。また、その熱。
余熱,よねつ,１ さめないで残っている熱気。ほとぼり。２ 残暑。
余念,よねん,ほかの考え。余計な考え。他念。
予納,よのう,前もって納めること。前納。
余波,よは,１ 波の立つ原因が去ったあとも残っている波。２ ある事柄が周囲のものに影響を及ぼすこと。また、その影響。とばっちり。
余白,よはく,字や絵などが書いてある紙面で、何も記されないで白く残っている部分。
余病,よびょう,一つの病気に伴って起こる別の病気。
余風,よふう,残っている風習。遺風。
余憤,よふん,おさまらず残っている怒り。
余分,よぶん,１ 余った分。残り。余り。２ 必要や予定より多いこと。また、その数量や、そのさま。余計。３ 必要以外のこと。また、そのさま。余計。
余聞,よぶん,本筋とは離れた話。また、聞き漏らしていた話。こぼれ話。余話。
予報,よほう,１ 前もって知らせること。また、その知らせ。２ 「天気予報」の略。
予防,よぼう,悪い事態の起こらないように前もってふせぐこと。
黄泉,よみ,死後、その魂が行くとされている地下の世界。冥土(めいど)。泉下。よみのくに。よもつくに。
夜店,よみせ,１ 夜、路上などで品物を並べて売る店。２ 遊郭で、夜に見世を張ること。
夜道,よみち,夜の道。また、夜の道を行くこと。
夜目,よめ,夜、暗い中で物を見ること。また、夜、物を見る目。
余命,よめい,残りの命。これから先残っている命。
四方,よも,１ 東西南北、また、前後左右の四つの方向。しほう。２ あちらこちら。また、いたる所。
終夜,よもすがら,一晩中。夜どおし。よすがら。
予約,よやく,１ 前もって約束すること。また、その約束。２ 法律で、将来一定の契約を成立させることを約束する契約。
与薬,よやく,病気の症状などに合わせ、薬を処方して与えること。
余裕,よゆう,１ 必要分以上に余りがあること。また、限度いっぱいまでには余りがあること。２ ゆったりと落ち着いていること。心にゆとりがあること。
余力,よりょく,ある仕事をしてなお余っている力。ゆとり。
夜型,よるがた,昼前後に起床して夕方ごろから活動し、夜遅くに就寝する生活習慣をいう。→朝型
予冷,よれい,野菜・果物の貯蔵・出荷の前に、鮮度を保持するため、あらかじめ冷やしておくこと。
予鈴,よれい,開演や授業開始の時刻の迫ったことを知らせるために、前もって鳴らすベル。
余齢,よれい,これから先、生きられる年齢の数。余命。余生。
余録,よろく,正規の記録からもれた記録。余話。
万屋,よろずや,１ 生活に必要ないろいろな品物を売っている店。雑貨屋。なんでも屋。２ なんでもいろいろなことをひととおり知っている人。また、なんでもいろいろひととおりできる人。なんでも屋。
世論,よろん,世間一般の人の考え。ある社会的問題について、多数の人々の議論による意見。せろん。
弱気,よわき,１ 事にあたって気力に乏しいこと。気が弱いこと。また、そのさま。２ 取引で、相場が先行き下がると予想すること。
弱音,よわね,力のない物言い。また、意気地のない言葉。
弱火,よわび,火力の弱い火。とろ火。⇔強火。
弱虫,よわむし,気の弱い人。意気地のない人。
夜嵐,よあらし,夜に吹く強い風。
余威,よい,なお残る勢い。何かをなしとげても、あまっている勢い。余勢。
夜軍,よいくさ,夜間に戦うこと。夜間の戦闘。
夜市,よいち,夜に立つ市。よみせ。
余市,よいち,北海道西部、余市郡の地名。積丹(しゃこたん)半島の基部にある。石狩湾に臨み、ニシン場として発展。リンゴ・ブドウなどの果樹栽培も盛ん。
宵月,よいづき,宵の間だけ出ている月。特に、旧暦8月の2日から7日ころまでの月。夕月。
宵宮,よいみや,祭礼で、本祭りの前夜に行う祭り。宵宮。夜宮(よみや)。
宵山,よいやま,本祭の前夜に行う小祭。特に、京都祇園祭の宵宮(よみや)。
陽圧,ようあつ,物体の内部の圧力が外部より高い状態。
溶暗,ようあん,映画・演劇・テレビなどで、一つの場面が少しずつ暗くなって最後に消えること。溶暗。FO。
妖異,ようい,［名・形動］あやしくて普通ではないこと。また、そのさまや、そのようなもの。「如何なる画にも彫刻にもない、―で凄惨な...
庸医,ようい,治療のうまくない医者。平凡な医者。藪(やぶ)医者。
妖雲,よううん,不吉の前兆を示すあやしい雲。また、事件の起こりそうな不吉な気配のたとえ。
用益,ようえき,使用と収益。
葉腋,ようえき,葉が茎と接している部分。葉の付け根。ふつう、この部分の茎側から芽が出る。
要駅,ようえき,主要な鉄道駅。また、街道の、重要な宿場(しゅくば)。
徭役,ようえき,国家によって人民に強制された労働。
妖婉,ようえん,あやしいほどになまめかしく美しいこと。また、そのさま。
陽炎,ようえん,春の天気のよい穏やかな日に、地面から炎のような揺らめきが立ちのぼる現象。強い日射で地面が熱せられて不規則な上昇気流を生じ、密度の異なる空気が入りまじるため、通過する光が不規則に屈折して起こる。かぎろい。糸遊(いとゆう)。
拗音,ようおん,日本語の音節のうち、1音節が仮名2文字で表されるもの。ヤ行拗音とワ行拗音がある。ヤ行拗音は、現代仮名遣いでは、「き」「ぎ」「し」「じ」「ち」「に」「ひ」「び」「ぴ」「み」「り」の11に、それぞれ小さく「や」「ゆ」「よ」を加えて書き表す音節「きゃ」「きゅ」「きょ」「ひゃ」「びゃ」「ぴゃ」など。ワ行拗音は、「く」「ぐ」にそれぞれ「わ（ゐ・ゑ）」を付けて書き表す音節であるが、現在では「くゎ」「ぐゎ」が方言に認められるだけである。
妖花,ようか,１ あやしい感じのする美しい花。２ あやしい魅力をもった美女。
楊家,ようか,楊朱の学説を奉じて説く学者。
洋貨,ようか,１ 西洋の貨幣。２ 西洋からの商品。舶来品。
養家,ようか,養子縁組によって入籍した家。
沃化,ようか,沃素と化合すること。また、沃化物であること。
蛹化,ようか,昆虫の幼虫が変態し、さなぎになること。
幼芽,ようが,植物の胚(はい)が子葉に包まれている芽。発芽すると茎や葉になる。
葉芽,ようが,植物の茎や枝にあり、生長すれば葉となる芽。花芽より細長いものが多い。はめ。
陽画,ようが,陰画を感光紙に焼き付けた、明暗が実物どおりの写真。ポジティブ。
洋灰,ようかい,石灰を主成分とする、土木建築用の無機質接合剤。石灰石・粘土などを粉砕し、煆焼(かしょう)・焼成して作る粉末。水で練ったあと、疑結・硬化する現象が空気中だけで進む気硬性セメントと、水中でも硬化が進む水硬性セメントとに大別される。普通には後者のポルトランドセメントをさし、コンクリートなどの原料にする。セメン。
溶解,ようかい,溶けること。また、溶かすこと。特に、気体・液体・固体が他の液体あるいは固体と混合して均一な状態となる...
熔解,ようかい,金属に火熱を加えてとかすこと。金属が火熱でとけること。
要害,ようがい,１ 地形がけわしく守りに有利なこと。また、その場所。２ 戦略上、重要な場所に築いたとりで。要塞(ようさい)。３ 防御すること。用心すること。
洋学,ようがく,西洋の学問。西洋の語学。
洋傘,ようがさ,洋式の傘。こうもりがさ。竹製の骨に油紙を張った和傘に対して、主に、金属製の骨に布・ナイロンなどを張ったものをいう。
養方,ようかた,養子からみて、その養親を通じての親族。
洋瓦,ようがわら,西洋風の形の焼き瓦。断面が数字5の形を呈するスペイン瓦など。
腰間,ようかん,腰のあたり。腰のまわり。
洋館,ようかん,西洋風につくった建物。
羊羹,ようかん,１ 棹物(さおもの)の和菓子の一。あんに砂糖を入れて蒸し、あるいは寒天液を加えて練ったもの。蒸し羊羹・練り羊羹・水羊羹など。２ 黒や紫などの染め色があせて、赤みを帯びた色。３ 厚紙に油を塗り、赤黒く色をつけた丈夫な紙。
熔岩,ようがん,地下のマグマが溶融状態で地表の火口から噴き出しているもの。また、それが冷却・固結して生じた岩石。
妖姫,ようき,妖気を感じさせる美女。
揚棄,ようき,ヘーゲル弁証法の基本概念の一。あるものを否定しつつも、より高次の統一の段階で生かし保存すること。止揚。
用器,ようき,器具や器械を用いること。また、その器具や器械。
要義,ようぎ,大切な意味。
用脚,ようきゃく,１ 銭(ぜに)。料足。おあし。２ 費用。必要な経費。また、それに充てる品物。３ 税金。分担金。
要脚,ようきゃく,１ 銭(ぜに)。料足。おあし。２ 費用。必要な経費。また、それに充てる品物。３ 税金。分担金。
楊弓,ようきゅう,遊戯用の小さな弓。約85センチの弓に約27センチの矢をつがえ、座って射る。江戸時代から明治にかけて民間で流行した。もと楊柳(ようりゅう)で作られたのでこの名がある。
洋弓,ようきゅう,西洋式の弓。アーチェリー。
幼魚,ようぎょ,卵からかえって間のない魚。稚魚。
容共,ようきょう,共産主義、または、その政策を容認すること。
陽狂,ようきょう,狂人のふりをすること。
佯狂,ようきょう,狂人のふりをすること。
陽極,ようきょく,二つの電極のうち、電位の高いほうの電極。正の電極。正極。プラスの極。
溶菌,ようきん,バクテリオファージが細菌内で増殖し、内部から細菌を溶かす現象。また、抗体が補体と結合し、免疫反応により細菌を破壊して溶かす現象。
用金,ようきん,１ 公用の金。公金。２ 江戸時代、幕府・諸藩が財政の不足を補うため、臨時に御用商人などに課した賦課金。
洋銀,ようぎん,１ 銅合金の一種。銅45～65パーセントにニッケル6～35パーセント、亜鉛15～35パーセントを加えたもの。光沢のある銀白色で、加工性に富み、洋食器・装飾品などに広く使用。洋白。２ 江戸末期から明治初期にかけて日本に移入された外国の銀貨。
幼君,ようくん,おさない主君。幼少の主人。
邀撃,ようげき,迎えうつこと。迎撃。
溶血,ようけつ,赤血球の膜が破れて、中のヘモグロビンが流出する現象。赤血球と抗体との反応に補体が加わることによって生じ、また機械的刺激や蛇毒などの化学物質、浸透圧の低下などで起こる。
要月,ようげつ,農事に忙しい月。
陽月,ようげつ,陰暦10月の異称。
洋犬,ようけん,西洋種の犬。西洋犬。
妖言,ようげん,あやしい言説。不吉で人をまどわせるような流言。
用言,ようげん,単語を文法上の性質から分類したものの一。自立語の中で、活用があるもの。一般に動詞・形容詞・形容動詞の3品詞に細分される。
要言,ようげん,要点をついたことば。要語。
養虎,ようこ,トラを飼育すること。
洋語,ようご,１ 西洋諸国の言葉。西洋語。２ 西洋語を起源とする外来語。また、それを組み合わせるなどして日本で作った語。
用後,ようご,使ったあと。使用後。
要語,ようご,要点をついたことば。
養護,ようご,１ 養い守ること。２ 児童・生徒の健康を保護し、その成長を助けること。３ 特に、保護を必要とする児童などを、特別な施設によって教育すること。
妖光,ようこう,不吉な感じのする光。不気味な光。あやしい光。
洋紅,ようこう,中南米産のサボテンに寄生するコチニール虫（エンジムシ）の雌から得られる鮮やかな紅色の色素。絵の具・染料などに用いる。コチニール。カーミン。カーマイン。
要港,ようこう,１ 軍事や交通・輸送などの面で重要な港。２ 旧日本海軍で、軍港に次ぐ重要な港。海軍要港部（のち警備府）が置かれた。
影向,ようごう,神仏が仮の姿をとって現れること。神仏の来臨。
永劫,ようごう,限りなく長い年月。ようごう。
陽刻,ようこく,文字や絵などを浮き上がらせて彫ること。
幼根,ようこん,種子の胚軸(はいじく)の下端部分。発芽に伴って生長して主根となる。
洋才,ようさい,西洋の学問や技術についての知識や能力。
洋菜,ようさい,西洋野菜。レタス・セロリ・クレソンなど。
洋裁,ようさい,洋服の裁縫。
溶滓,ようさい,１ 金属の製錬に際して、溶融した金属から分離して浮かぶかす。製鋼スラグは特に鋼滓(こうさい)と書き、非鉄製錬では鍰(からみ)ともいう。現場では「のろ」とよぶ。道路の路盤材やコンクリート骨材として広く用いられる。鉱滓(こうさい・こうし)。
熔滓,ようさい,１ 金属の製錬に際して、溶融した金属から分離して浮かぶかす。製鋼スラグは特に鋼滓(こうさい)と書き、非鉄製錬では鍰(からみ)ともいう。現場では「のろ」とよぶ。道路の路盤材やコンクリート骨材として広く用いられる。鉱滓(こうさい・こうし)。
溶材,ようざい,１ 石油・油脂工業などで、物質を溶かすのに用いる液体。アルコールなど。溶媒。２ 化学分析や冶金(やきん)・窯業で、融解しにくい物質をとけやすくするために加える物質。氷晶石・炭酸ナトリウムなどが用いられる。溶剤。
洋算,ようさん,西洋で発達した数学。明治期に伝来したころ、和算に対していった。
葉酸,ようさん,ビタミンB複合体の一。緑葉野菜・酵母・肝臓などに多く含まれ、欠乏すると貧血を起こす。最初にホウレンソウの葉から抽出されたのでこの名がある。ビタミンM。
幼歯,ようし,幼年。若年。
揚子,ようし,揚雄(ようゆう)の尊称。
羊脂,ようし,羊やヤギの脂肉からとった脂肪。石鹸(せっけん)などの原料にする。
羊歯,ようし,シダ植物の総称。花はなく、胞子によって繁殖するが、特に無性世代の胞子体をさしていう。シノブ・ワラビ・ゼンマイなどがあるが、ウラジロをいうことが多い。
陽子,ようし,中性子とともに原子核を構成する素粒子。質量は電子の約1836倍で、正電荷をもち、電気量は電子数と等しい。陽子の個数によって元素の種類が決まる。記号p プロトン。
幼時,ようじ,おさない時。子供のころ。
楊子,ようじ,１ 歯の間にはさまったものを取り除いたり、食物を刺したりするのに用いる、先をとがらせた細く短い木の棒。つま楊枝。小楊枝。２ 歯のあかをとり、きれいにするための道具。楊柳の材の先端をたたいて総(ふさ)状にしたもの。ふさ楊枝。３ 楊(やなぎ)の枝。昔、病気の治癒(ちゆ)を願ったり、人に害を与えたりするための呪(まじな)いに用いた。
楊枝,ようじ,１ 歯の間にはさまったものを取り除いたり、食物を刺したりするのに用いる、先をとがらせた細く短い木の棒。つま楊枝。小楊枝。２ 歯のあかをとり、きれいにするための道具。楊柳の材の先端をたたいて総(ふさ)状にしたもの。ふさ楊枝。３ 楊(やなぎ)の枝。昔、病気の治癒(ちゆ)を願ったり、人に害を与えたりするための呪(まじな)いに用いた。
葉軸,ようじく,複葉で、小葉をつける軸。
溶質,ようしつ,溶液で、溶媒に溶けている物質。
幼者,ようしゃ,年齢の少ない者。子供。
溶射,ようしゃ,金属・セラミックスなどを溶融し、金属表面に吹きつけて被覆する方法。耐食性・耐摩性を高めるために行う。
洋種,ようしゅ,西洋産の系統の種類。多く、ヨーロッパ・北アメリカが原産の動植物についていう。西洋種。
陽樹,ようじゅ,陽光が十分に当たる場所で生育する樹木。アカマツ・シラカバ・ハンノキなど。
榕樹,ようじゅ,ガジュマルの別名。
陽春,ようしゅん,１ 陽気のみちた暖かい春。２ 陰暦正月の異称。
用所,ようしょ,１ 用いる場所。使いみち。２ なすべき事柄。用事。３ 便所。
要処,ようしょ,１ 重要な地点・場所。２ 大切な箇所。
幼女,ようじょ,おさない女の子。
妖女,ようじょ,１ 男性を惑わす、なまめかしく美しい女性。バンプ。２ 西洋の民話に出てくる小妖精。また、魔法使いの女。
葉序,ようじょ,茎・枝上における葉のつき方。節につく葉の枚数によって互生・対生・輪生に分けられる。
葉鞘,ようしょう,葉の基部が鞘(さや)状になり、茎を包む部分。稲・カヤツリグサなどにみられる。
要証,ようしょう,立証を要すること。
要償,ようしょう,代償を要求すること。
陽証,ようしょう,漢方で、病気に対する抵抗力が強く、体力が病気に勝っている状態。
葉状,ようじょう,木の葉のような平たい形。
溶蝕,ようしょく,雨水や地下水によって岩石の表面が溶解し、浸食される現象。石灰岩地域ではカルスト地形ができる。
葉身,ようしん,葉の主要部分。ふつう扁平な形をしているが、鱗片状や針状のものもある。葉片。
要津,ようしん,交通・商業上の重要な港。
痒疹,ようしん,激しいかゆみを伴う発疹(ほっしん)。蕁麻疹(じんましん)・ストロフルスなど。
癢疹,ようしん,激しいかゆみを伴う発疹(ほっしん)。蕁麻疹(じんましん)・ストロフルスなど。
洋人,ようじん,西洋人。欧米人。
要心,ようじん,１ 心をくばること。気をつけること。２ 万一に備えて注意・警戒を怠らないこと。
容子,ようす,１ 外から見てわかる物事のありさま。状況。状態。２ 身なり。なりふり。３ 態度。そぶり。４ 物事の起きそうなけはい。兆候。５ しさい。わけ。事情。６ もったいぶること。思わせぶり。
要図,ようず,必要な部分だけをかいた図面。
揚水,ようすい,水を高所にあげること。
羊水,ようすい,妊娠時に、羊膜内を満たしている液。羊膜上皮から分泌され、胎児を保護し、分娩(ぶんべん)を容易にする。胎水。羊膜液。
幼生,ようせい,動物の個体発生で、胚(はい)から成体に至る中間の時期にあり、成体と著しく異なる形態・生活様式をとるもの。カエルになる前のオタマジャクシなど。昆虫では幼虫ともいう。
妖星,ようせい,昔、凶事の前兆と信じられた不吉な星。彗星(すいせい)や流星などをいう。
夭逝,ようせい,年が若くて死ぬこと。若死に。早世。夭逝(ようせい)。
陽石,ようせき,陽物の形の石。陰茎の形をした石。崇拝の対象とされる。
熔接,ようせつ,二つの金属の接合部を高熱で溶かして継ぎ合わせること。
傭船,ようせん,運送用に船舶を借り入れること。また、その船。チャーター船。
洋船,ようせん,西洋風の構造の船。
溶銑,ようせん,銑鉄を加熱してとかすこと。また、とけた銑鉄。
熔銑,ようせん,銑鉄を加熱してとかすこと。また、とけた銑鉄。
用船,ようせん,運送用に船舶を借り入れること。また、その船。チャーター船。
陽線,ようせん,蝋燭足(ろうそくあし)などで、終わり値が始め値より高かったときに、その差額分を白地で表した四角形。
沃素,ようそ,ハロゲン族元素の一。単体は金属光沢をもつ暗紫色の結晶。昇華しやすく、蒸気は紫色で刺激臭がある。有毒。水に溶けないが、沃化カリウム水溶液には溶けて褐色、ベンゼン・ヘキサンでは紫色、アルコール・アセトンで褐色、でんぷんでは青色を呈する。天然には海藻やチリ硝石などに含まれ、哺乳類では甲状腺に含まれてチロキシンを構成し、必須元素の一。分析試薬・医薬などに利用。元素記号I 原子番号53。原子量126.9。ヨード。
洋装,ようそう,１ 西洋風の服装をすること。また、その服装。２ 洋書のような装丁にすること。洋とじ。
葉層,ようそう,地層を構成する最小単位。単層の内部で構成粒子の配列が示す葉片状の薄層。または、厚さ1センチ以下の薄い層。ラミナ。
影像,ようぞう,絵画や彫刻に表した神仏や人の像。えすがた。えいぞう。
腰帯,ようたい,１ 金属製の帯金をつけた革製の帯。２ 脊椎動物で、後肢あるいは下肢を脊椎と結ぶ骨。骨盤帯。後肢帯。下肢帯。
溶体,ようたい,2種以上の物質が均一な混合物をつくっているもの。混合物が液体の場合は溶液、固体の場合は固溶体、気体の場合は混合気体という。
容体,ようだい,１ 人の姿かたち・ようす。２ 病気のぐあい。病状。３ 物事のありさま。状況。４ もったいぶること。気どること。
容態,ようだい,１ 人の姿かたち・ようす。２ 病気のぐあい。病状。３ 物事のありさま。状況。４ もったいぶること。気どること。
様体,ようだい,１ 人の姿かたち・ようす。２ 病気のぐあい。病状。３ 物事のありさま。状況。４ もったいぶること。気どること。
用達,ようたし,１ 用事を済ませること。２ 大小便をすること。３ 官庁・会社などに商品を納めること。また、それをしている商人。御用達(ごようたし)。ようたつ。
用談,ようだん,用件についての話し合い。用向きの話。
揚地,ようち,船荷を陸揚げする場所。
用畜,ようちく,肉・卵・毛・乳、また子などを得るために飼育する家畜。
幼虫,ようちゅう,昆虫・クモなどの幼生。完全変態をする昆虫ではさなぎになるまで、不完全変態昆虫では成虫になるまでの段階をいう。
恙虫,ようちゅう,ダニ目ツツガムシ科のケダニの総称。成虫は体長1～2ミリ、体表に多数の毛が生えている。幼虫は野ネズミに寄生し、時に人間を吸血して恙虫病を媒介する。アカツツガムシ・タテツツガムシなどがある。ようちゅう。
蛹虫,ようちゅう,完全変態を行う昆虫類で、幼虫から成虫に移る直前に形態を変え、食物をとらずに静止状態となったもの。ガ・ハチのように繭の中にこもるもの、チョウ・カブトムシのように裸のものがある。また特に、蚕についていう。
幼鳥,ようちょう,ひなから成鳥になるまでの鳥。
羊腸,ようちょう,羊の腸。楽器の弦やラケットの網などの材料とする。
葉枕,ようちん,葉柄の、茎に付く所にある膨らんだ部分。
腰椎,ようつい,脊柱(せきちゅう)のうち、胸椎と仙椎との間にある5個の椎骨。全般に下位にゆくほど大形となる。
腰痛,ようつう,腰の痛み。無理な姿勢や中腰で作業を続けたときなどのほか、椎間板の異常や泌尿・生殖器などの病気の症状として現れる。
幼帝,ようてい,おさない帝王。
揚程,ようてい,ポンプが水をくみあげることのできる高さ。
葉鉄,ようてつ,ブリキ。
用度,ようど,１ 会社・官庁などで、事務用品などの供給に関すること。２ 要する費用。入費。３ 銭(ぜに)の異称。
用土,ようど,施設栽培・鉢栽培などで用いる土。植物に適する原料土に肥料などを調合したもの。
洋刀,ようとう,サーベル。洋剣。
洋島,ようとう,大洋中に孤立してある島。地質的に初めから純然たる島であって、大陸や大陸棚とは関係のないもの。火山島と珊瑚(さんご)島がある。大洋島。海洋島。
洋灯,ようとう,ランプ。
洋陶,ようとう,西洋風の陶器。
羊頭,ようとう,羊の頭。
蠅頭,ようとう,１ きわめて細かい文字。細字。２ ごくわずかな利益。
幼童,ようどう,おさない子供。幼児。
要道,ようどう,大切な教え。大事な方法。
陽徳,ようとく,１ 万物を生成発展させる宇宙の徳。２ あらわに人に知られる徳行。
洋梨,ようなし,バラ科の落葉高木。また、その実。葉は卵形から長楕円形をし、春に白い花が咲く。実はひょうたん形で、果皮は黄色く、果肉は後熟により軟化し、芳香を放つ。地中海地方の原産。ペア。西洋梨。
洋生,ようなま,西洋風の生菓子。
羊肉,ようにく,羊の肉。マトン。
葉肉,ようにく,葉の表皮の内部にある、葉緑体を含む柔細胞の集まり。海綿状組織と柵状(さくじょう)組織とからなる。
傭人,ようにん,１ やとわれた人。２ 私法上の雇用契約に基づいて、国または地方公共団体に勤務し、肉体的な単純労務に従事する者。もとは、官吏・公吏とは区別していたが、現在はこの区別を廃止。
遥任,ようにん,主に平安時代、国司に任命された者が現地に赴任せず、京にいて収入だけは得ていたこと。権官(ごんかん)などに多い。遥授。
妖婆,ようば,不気味な老女。
楊梅,ようばい,ヤマモモの漢名。
洋白,ようはく,銅合金の一種。銅45～65パーセントにニッケル6～35パーセント、亜鉛15～35パーセントを加えたもの。光沢のある銀白色で、加工性に富み、洋食器・装飾品などに広く使用。
洋髪,ようはつ,女性の西洋風の髪形。日本髪に対していった。
羊斑,ようはん,太陽を、水素などの発する特定の波長だけを通すフィルターで観測すると、彩層に散在して見える不規則な形の明るい斑点。彩層白斑。羊毛斑。
羊皮,ようひ,羊の皮。
妖婦,ようふ,男性を惑わす、なまめかしく美しい女性。妖女。バンプ。
養父,ようふ,養子先の父。また、養い育ててくれた義理の父。
腰部,ようぶ,腰の部分。腰のあたり。
洋舞,ようぶ,西洋舞踊。モダンダンスやバレエなどの総称。
陽文,ようぶん,印章や碑・鐘・鼎(かなえ)などに陽刻された文字。
葉柄,ようへい,葉の一部で、葉身を茎や枝につないでいる細い柄の部分。
窯変,ようへん,陶磁器を焼く際、炎の性質や釉(うわぐすり)の含有物質などが原因で予期しない釉色(ゆうしょく)・釉相を...
葉片,ようへん,葉の主要部分。ふつう扁平な形をしているが、鱗片状や針状のものもある。
用便,ようべん,１ 用事をたすこと。用弁。２ 大小便をすること。
蛹便,ようべん,さなぎから羽化するときに排出される体液。チョウなどの完全変態をする昆虫の一部にみられる。折りたたまれた羽を展開するとき、翅脈に体液を圧送するが、その余分な体液を便として排出するもの。羽化液。
洋本,ようほん,１ 洋とじの本。洋装本。２ 西洋で出版された本。洋書。
羊膜,ようまく,脊椎動物の羊膜類などでみられる胎児を包む膜。胚膜の一で、最も内側にあり、中は羊水で満たされる。内面は外胚葉(がいはいよう)、外面は中胚葉から生じたもの。
養鰻,ようまん,ウナギを養殖すること。
葉脈,ようみゃく,葉にみられる、維管束のすじ。茎と連絡して水や養分を供給し、合成産物を運ぶ通路の役をする。配列により平行脈・網状脈などがある。
幼名,ようみょう,幼年時代の名。元服以前の呼び名。おさなな。ようめい。
洋鵡,ようむ,オウム目インコ科の鳥。全長約35センチメートル。体は灰色で腰と尾羽が赤い。西アフリカに分布。インコ類中で物まねが最も巧みといわれ，飼い鳥とされる。
揚名,ようめい,１ 名を世間にあげること。家名を高めること。２ 名ばかりで実の伴わないこと。虚名。
溶明,ようめい,映画・演劇・テレビなどで、暗い場面が少しずつ明るくなって最後に全部現れること。溶明。FI。
羊毛,ようもう,羊からとった毛。柔軟で保温性・吸湿性に富み、毛糸・毛織物の原料とする。ウール。
洋物,ようもの,西洋のもの。舶来の品。
溶融,ようゆう,固体が加熱などにより液体になる現象。溶融(ようゆう)。
熔融,ようゆう,固体が加熱などにより液体になる現象。溶融(ようゆう)。
陽葉,ようよう,日のよく当たる所について強光下で生長した葉。陰葉に比べて柵状組織が発達して厚く、気孔の数が多く、光合成・呼吸が大。
瓔珞,ようらく,珠玉を連ねた首飾りや腕輪。インドにおける装身具であったが、仏教では仏像を荘厳(しょうごん)する飾り具をいい、また寺院内の宝華(ほうけ)状の荘厳をいう。
揺籃,ようらん,１ ゆりかご。２ 幼児期。また、物事が発展する初めの時期や場所。
洋藍,ようらん,インジゴのこと。
養鯉,ようり,コイを養殖すること。
楊柳,ようりゅう,１ やなぎ。２ 縦方向に細長いしぼのある織物。また、そのしぼ。
陽暦,ようれき,地球の公転運動すなわち1太陽年を基本単位にした暦。エジプト暦に始まり、ユリウス暦・グレゴリオ暦と改良され、現在世界各国で使用。1年を365日とし、西暦年数が4で割り切れる年を閏年(うるうどし)とするが、100の倍数になる年は400の倍数でない限り平年とする。日本では明治6年（1873）から太陰太陽暦に替わって採用し、新暦ともよぶ。
溶炉,ようろ,金属をとかすための炉。
熔炉,ようろ,金属をとかすための炉。
余蘊,ようん,余分のたくわえ。余った部分。また、不足の部分。余すところ。
余映,よえい,日が沈んだり、灯火が消えたりしたあとに残った輝き。余光。残光。
余栄,よえい,死後に残る栄誉。
余裔,よえい,１ 子孫。末裔。２ 末流。末派。
余炎,よえん,１ 消え残りのほのお。２ 夏の終わりのころの暑さ。残暑。
余焔,よえん,１ 消え残りのほのお。２ 夏の終わりのころの暑さ。残暑。
余煙,よえん,消え残った火のけむり。
余殃,よおう,先祖の行った悪事の報いが、災いとなってその子孫に残ること。
節折,よおり,毎年6月と12月の晦日(みそか)に宮中で行われる行事。天皇・皇后・皇太子の身長を竹の枝で測り、祓(はらえ)を行うもの。
余角,よかく,二つの角の和が直角であるとき、その一方の角の、他の角に対する称。
与格,よかく,ヨーロッパ諸語などの文法で、主に間接目的語を示す格。
余割,よかつ,三角比・三角関数の一。サインの逆比・逆数。記号cosec 。余割関数。
夜烏,よがらす,夜鳴く烏。
横河,よかわ,比叡山延暦寺の三塔の一。根本中堂の北方の横川谷の峰にある諸堂塔の総称。
余寒,よかん,立春後の寒さ。寒が明けてもなお残る寒さ。残寒。
