name,reading,meaning,example
水和,すいわ,水溶液中の分子またはイオンあるいは分散したコロイド粒子などが、溶媒の水分子と相互作用して集団をつくる現象。水分子との相互作用が強いために化合物を生成するときは、かつて水和(すいか)、あるいは水化・水加などといった。,171
数回,すうかい,2、3回か5、6回程度の回数。,4454
枢機,すうき,１ 物事の最も大切なところ。かなめ。要所。２ 重要な政務。３ ある方面との有力なつながり。縁故。てづる。,109
雛妓,すうぎ,一人前でない芸妓。半玉(はんぎょく)。,159
崇敬,すうけい,あがめうやまうこと。尊崇。,1754
数個,すうこ,2、3個か5、6個程度の個数。,1135
数行,すうこう,１ 2、3すじか5、6すじ。数条。２ 2、3列か5、6列。数列。,594
趨向,すうこう,物事がある方向・状態に向かうこと。また、その方向。,19
数刻,すうこく,2、3時間か5、6時間程度の時間。数時間。,245
数詞,すうし,体言の一。数によって数量や順序を表す語。助数詞を伴うこともある（「一枚・二枚」「一本・二本」など）。数や事物の数量を表すものを基数詞（「いち・ふたつ・三枚・四本」など）、事物の順序を表すものを序数詞または順序数詞（「第一番・第二番・三つ目」など）という。言語によっては、数詞を品詞の一として立てることもあるが、日本語では、名詞の一種とするのが一般である。,255
数次,すうじ,2、3回か5、6回程度の回数。数回。数度。,300
数日,すうじつ,2、3日か5、6日程度の日数。,12750
趨性,すうせい,自由に運動できる生物が外界の刺激に対して一定方向に移動または運動する性質。刺激の方に向かう場合を正の走性、遠ざかる場合を負の走性といい、刺激の種類により走光性・走化性・走熱性・走流性などに分ける。タキシス。,0
雛僧,すうそう,幼い僧。小僧。,34
素謡,すうたい,能の略式演奏の一。囃子(はやし)も舞もなく、謡曲だけを正座して謡うこと。1曲全部を謡う番謡(ばんうたい)と、一部分を謡う小謡(こうたい)とがある。,23
数独,すうどく,パズルの一種。9列9段のマス目を3列3段のブロックに分け、各列・各段・各ブロックに1から9までの数字を重複しないように入れるもの。ナンバープレース。ナンプレ。,48
数人,すうにん,2、3か5、6ぐらいの人数。,11351
数年,すうねん,2、3か5、6ぐらいの年数。,14870
数表,すうひょう,さまざまな性質を示す数値を、計算などに利用しやすいように表にしたもの。平方表・立方表・三角関数表・対数表・統計数値表など。数値表。,99
数名,すうめい,2、3か5、6ぐらいの人数。,4245
数列,すうれつ,１ 2、3か5、6ぐらいの列。いくつかの列。２ ある一定の規則に従って順に並べられた数の列。おのおのの数を項という。,792
末吉,すえきち,おみくじで、あとになって開ける運のこと。,330
末口,すえくち,丸太などの細い方の端。また、細い方の切り口。,0
末子,すえこ,いちばんあとに生まれた子供。兄弟のうちで最年少の子。ばっし。,1281
末座,すえざ,末の座席。下座(しもざ)。まつざ。,91
陶部,すえつくりべ,上代、朝鮮からの渡来人を中心に、陶器（須恵器(すえき)）を製造した技術者の集団。,12
末葉,すえば,１ 草木の先の方にある葉。うらば。２ 子孫。末孫。まつよう。,122
周防,すおう,旧国名の一。今の山口県東部。防州。すわ。,1561
酢貝,すがい,１ リュウテンサザエ科の巻き貝。潮間帯の岩礁に多い。貝殻は横長の卵形で、殻径約2センチ。殻表は緑褐色。ふたは石灰質で酢につけると泡を出して動きまわる。北海道南部から南に分布。食用。むらくもがい。２ 貝類、特にアワビの酢の物。,8
菅笠,すががさ,スゲの葉で編んだ笠。すががさ。,344
簀垣,すがき,竹などを組んで作った垣。竹垣。,4
菅薦,すがごも,スゲで編んだむしろ。陸奥(むつ)の産が知られ、「十編(とふ)の菅薦」として和歌に詠まれる。,0
清清,すがすが,１ 気分がすっきりして晴れやかなさま。２ ためらいがないさま。さっぱり。３ 滞りないさま。すらすら。,6
菅平,すがだいら,長野県東部、四阿山(あずまやさん)・根子岳(ねこだけ)の南西部に広がる高原。スキー場で有名。高冷地野菜の栽培が盛ん。,75
姿鮨,すがたずし,魚の姿を崩さないように作った鮨。鮎(あゆ)・小鯛(こだい)などの骨と内臓だけを取り除いて酢(す)で締め、鮨飯の上にのせて作る。,0
姿煮,すがたに,魚などを、もとの姿のままくずさずに煮ること。また、その料理。,9
菅鳥,すがとり,水辺にすむ鳥の名。オシドリなどの説がある。,0
素瓶,すがめ,素焼きのかめ。,0
菅藻,すがも,１ ヒルムシロ科の多年草。海岸の岩礁に生える。葉は細長く、長さ約1メートルになる。雌雄異株。春から夏にかけて花をつける。２ 川藻の一種というが、未詳。,0
巣鴨,すがも,東京都豊島区東部の地名。江戸時代には中山道沿いの花卉(かき)栽培で知られた地。とげぬき地蔵をまつる高岩寺がある。,1079
酸模,すかんぽ,１ スイバの別名。２ イタドリの別名。,10
杉綾,すぎあや,杉の葉のようなV字形を連続して織り出した織り方。また、その布地。毛織物に多い。ヘリンボーン。,14
杉垣,すぎがき,１ 杉を植えならべて垣根としたもの。２ 盂蘭盆(うらぼん)のとき、精霊棚(しょうりょうだな)に杉の青葉を立て並べたもの。,60
鋤鍬,すきくわ,すきと、くわ。農具のこと。また、それを使ってする仕事。農作業。,71
杉坂,すぎさか,兵庫県佐用郡佐用町と岡山県美作(みまさか)市との間にあったという峠道。,28
杉戸,すぎと,埼玉県北葛飾郡の地名。古利根(ふるとね)川東岸に位置する。もと日光街道の宿場町。,487
杉菜,すぎな,トクサ科の多年生のシダ。地下茎が長くはい、早春に節からツクシとよばれる胞子茎を、次いで栄養茎を出す。栄養茎は緑色で、高さ10～30センチ、輪状に枝を出す。葉は退化し、鞘(さや)状。若い胞子茎は食用。北半球の温帯から寒帯に広く分布。,26
鋤鍋,すきなべ,すきやき用の鍋。また、すきやきのこと。,0
杉並,すぎなみ,東京都の区名。武蔵野台地にあり、住宅地。江戸時代、青梅(おうめ)街道に杉並木があったところからの名。,1414
耒偏,すきへん,漢字の偏の一。「耕」「耗」などの「耒」の称。らいすき。,0
杉仏,すぎぼとけ,杉の葉の付いた塔婆(とうば)。最後の年忌である三十三回忌または五十回忌に、墓場に立てる。葉付き塔婆。梢(うれ)付き塔婆。,0
酸茎,すぐき,スグキナの葉と根を塩漬けにし、室(むろ)に入れて加温し、強く乳酸発酵させて作った漬物。京都の名産。すぐきづけ。,10
宿世,すくせ,１ 過去の世。前世。２ 前世からの因縁。宿縁。宿命。,67
兎口,すぐち,みつくち。兎唇(としん)。,68
宿禰,すくね,１ 古く、人名に添えた敬称。野見宿禰(のみのすくね)の類。２ 天武天皇が制定した八色(やくさ)の姓(かばね)の第三位。主に連(むらじ)姓の神別氏族に与えられた。大伴宿禰の類。,862
直刃,すぐは,日本刀の刃文(はもん)の一。直線的な刃文。,76
宿毛,すくも,高知県南西部の市。宿毛湾の沖ノ島・鵜来(うぐる)島・姫島を含む。土佐藩家老であった伊賀氏の城下町。魚貝の養殖などが盛ん。,200
酸塊,すぐり,１ ユキノシタ科の落葉低木。長野・山梨両県の特産。葉の付け根に3裂したとげをもつ。葉は三～五つに裂け、縁に鋭いぎざぎざがある。5月ごろ、白い花が咲き、実は熟すと赤褐色になり、酸味があって、食用。２ ユキノシタ科の落葉低木の総称。セイヨウスグリ・アメリカスグリ・アカフサスグリ（カランツ）などがある。グーズベリー。,0
末黒,すぐろ,春、野焼きなどのあとに草木が黒く焦げていること。また、その草木。,0
助手,すけて,１ 仕事などの手助けをする人。手伝い。すけっと。２ 節会(せちえ)相撲で、最上位の最手(ほて)に次ぐ力士。今の関脇にあたる。,11491
菅沼,すげぬま,群馬県北東部、日光白根火山北麓にある堰止(せきと)め湖。3か所でくびれて、三つの別な湖にみえる。湖面標高1731メートル。すがぬま。,518
助番,すけばん,１ 当番が欠勤したとき、その代わりを務めること。また、その人。２ 不良女子グループのリーダー。女番長。,18
助役,すけやく,１ 手伝いの役。すけて。２ 市町村・特別区などで、長を補佐し、その職務を代理した特別職の地方公務員。平成19年（2007）地方自治法の改正により廃止され、副市町村長制度に移行。,1036
素見,すけん,品物や遊女を見るだけで買わないこと。また、その人。ひやかし。そけん。,39
直屋,すごや,平面が長方形の民家。,0
須坂,すざか,長野県北東部の市。もと堀氏の陣屋町。明治以後は製糸工業、第二次大戦後は電子工業が中心。リンゴ・ブドウの産地。,288
洲崎,すさき,１ 州が海中または河中に長く突き出て岬のようになった所。２ 1の形の模様。３ 東京都江東区の旧地名。木場の東隣で、元禄年間（1688～1704）に埋め立てられ、弁天社ができた。明治21年（1888）根津から遊郭が移転し発展。,510
須崎,すさき,高知県中部の市。新荘川河口に発達した砂州上にあり、須崎港は土佐湾第一の良港。カンパチ・タイなどの養殖が盛ん。,332
朱雀,すざく,１ 四神(しじん)の一。天上南方の守護神で、鳳凰(ほうおう)などの鳥の形に表す。朱鳥。しゅじゃく。２ サトザクラの一品種。すじゃく。しゅじゃく。３ 京都下京区の地名。千本通りの西側、七条通りの北側の地。,1033
鮨鮎,すしあゆ,鮨1にした鮎。押し鮎。,3
鮨鮑,すしあわび,鮨1にした鮑。,0
条蝦,すじえび,テナガエビ科の甲殻類。体長約5センチの淡水産のエビ。体は透明で、黒褐色の横縞がある。つくだ煮の材料、釣りのえさにする。,0
鮨桶,すしおけ,１ 鮨飯を作るときに用いる浅い、白木の桶。もと、熟(な)れずしを作る漬け込みの桶。飯台(はんだい)。飯切(はんぎり)。２ 鮨を並べる円形の平たい器。木製や樹脂製で塗りが施されている。多く、出前などで使う。盤台。,14
筋兜,すじかぶと,鉢のはぎ合わせの鋲頭(びょうとう)を出さずに縁(へり)の筋だけを立てた兜。,16
筋雲,すじぐも,巻雲(けんうん)の俗称。,12
筋子,すじこ,サケ・マスなどの卵を、卵巣膜に包まれた状態のまま塩漬けにした食品。すずこ。,61
鮨酢,すしず,すし飯に用いる酢。酢に塩・砂糖を加えて作る。,0
鮨種,すしだね,鮨の具として使う材料。魚貝や卵など。たね。ねた。すしねた。,0
筋肉,すじにく,牛や豚などの、筋が集まっていて堅い肉。,10394
筋塀,すじべい,定規筋(じょうぎすじ)と呼ばれる白い水平線を入れた土塀。御所や門跡寺院などに用い、格式により数を増し、5本を最高とする。,3
筋棒,すじぼう,髪の毛筋を正すための、柄の細長い櫛(くし)。毛筋棒。筋立て。,0
筋骨,すじぼね,１ すじと、ほね。筋肉と骨格。転じて、体格。きんこつ。２ 軟骨。,726
鮨飯,すしめし,鮨に用いる飯。白米に酢・塩・砂糖で味をつけたもの。,0
鮨屋,すしや,鮨をつくって売る店。また、その人。,245
筋論,すじろん,物事の筋道を通すことを第一義とする考え方。,0
珠洲,すず,石川県の能登半島北東端の市。日本海に面する外浦は景勝地に富み、富山湾岸の内浦は砂浜が発達。瓦などを産する。,315
錫石,すずいし,酸化錫からなる鉱物。赤褐色ないし黒褐色で、金剛光沢をもつ柱状結晶。正方晶系。鉱脈または砂鉱床から産出。錫の重要な鉱石。,12
鈴石,すずいし,石の団塊の内部に空間ができ、振ると、中の小石が音を立てるもの。,2
煤色,すすいろ,煤の色。薄い墨色。すす。,73
鈴蛙,すずがえる,無尾目スズガエル科の両生類。美しい声で鳴くカエル。体長4～6センチ。背面は緑色または灰褐色で多数の突起が散在。腹面は鮮やかな赤色。中国北東部・朝鮮半島に分布。,0
涼風,すずかぜ,すずしい風。夏の終わりに吹くさわやかな風。りょうふう。,506
鈴鴨,すずがも,カモ科の鳥。全長約45センチ。雄は頭部が紫黒色、背中は白色に黒い虫食い状の模様がある。雌は頭部と背面が褐色で、くちばしの付け根が白い。北半球に広く分布。日本には冬鳥として渡来し、河口や海湾でみられる。,0
薄野,すすきの,札幌市中央区の繁華街。狸小路に隣接し、飲食店が多い。,71
鈴釧,すずくしろ,外側に5、6個の鈴をつけた青銅製の腕輪。古墳時代に用いられた。,0
鈴口,すずぐち,１ 大名屋敷などで、中奥と奥の境の出入り口。大きな鈴を掛け、それを鳴らして用事を通じた。お鈴口。２ 亀頭(きとう)の異称。,37
錫師,すずし,錫、または鉛を用いて、徳利・鉢・茶壺などを作る人。,0
煤竹,すすたけ,１ すすけて色が赤黒くなった竹。２ 煤払いに用いる竹。先の方に枝葉を残したもの。,51
篠竹,すずたけ,山地に群生するササの一種。稈かんは高さ2メートル 内外となり，各節から一個ずつ枝が出る。葉は披針形で，枝端に数個つく。まれに円錐花序が出て紫色の小穂をつづる。スズダケ。スズ。ミスズ。,114
鈴屋,すずのや,本居宣長(もとおりのりなが)の書斎の名。部屋に鈴がかけてあったところからいう。三重県松阪市に保存されている。,72
煤埃,すすぼこり,すすのまじったほこり。,2
鈴虫,すずむし,１ 直翅(ちょくし)目スズムシ科の昆虫。中形で、暗い草むらにすむ。体は黒色で、触角や脚の根元は白色。雌は長い産卵管をもち、地中に卵を産む。雄は左右の広い前翅(まえばね)をすりあわせてリーンリーンと鳴く。本州以南にみられ、古くから鳴く虫として飼われる。２ マツムシの古名。,251
雀色,すずめいろ,雀の羽のような茶褐色。,23
雀瓜,すずめうり,ウリ科の蔓性(つるせい)の一年草。原野や水辺に生える。葉は三角形で、巻きひげがある。夏、白い花をつけ、実は熟すと灰白色になる。,0
雀貝,すずめがい,スズメガイ科の巻き貝。潮間帯の岩礁に着生する。貝殻は笠形で、殻径約1センチ。殻表は淡黄色の毛で覆われる。本州中部以南に分布。いそがい。,0
雀形,すずめがた,１ 雀が翼を広げた形を丸く描いて図案化したもの。ふすま・屏風(びょうぶ)などに用いる。２ 屏風の異称。,0
雀口,すずめぐち,瓦ぶきの軒瓦と広小舞の間にできるすきま。雀が巣を作ることがあるのでいう。軒先面戸(のきさきめんど)。,0
雀鮨,すずめずし,小鯛(こだい)を背開きにして、腹に鮨飯を詰めた鮨。もとは江鮒(えぶな)を用いた。大阪・和歌山の名物。形が雀のようにふくれているのでいう。,0
雀鯛,すずめだい,１ スズキ目スズメダイ科の海水魚。全長約15センチ。体はタイに似て側扁し、紫黒色で、背びれの後部下に白色斑があるが、死ぬと消える。本州中部以南の岩礁にすむ。食用。福岡地方では「あぶってかも」とよび、塩干し品として珍重。２ スズメダイ科の海水魚の総称。温帯域から熱帯域の岩礁・珊瑚礁にすむ。ソラスズメダイ・デバスズメダイ・クマノミなど小形で美しいものが多く、飼育しやすいので観賞魚ともされる。,0
雀目,すずめもく,鳥類の一目。鳥の種類の半分以上の約5000種を含み、4亜目56科ほどに分類され、スズメ亜目（鳴禽(めいきん)類）が約4000種を占める。鳥類の中では最も進化したグループといわれる。燕雀(えんじゃく)目。,0
鈴蘭,すずらん,１ ユリ科の多年草。本州の高山や北海道に生え、高さ15～25センチ。葉は広楕円形で2、3枚出る。初夏、花茎を伸ばし、白い釣鐘形の小花を総状につけ、香りがある。栽培されるのは花の大きなドイツスズランが多い。きみかげそう。２ カキランの別名。,298
硯蓋,すずりぶた,１ 硯箱のふた。古くは、花や果物などをのせるのにも用いた。２ 祝儀の席で、口取りざかななどを盛る盆状の器。また、そのさかな。,12
裾緒,すそお,織機の付属具。一端を機械のまねきにつけ、他の一端を織る人の足につけて、足の屈伸で綜(あぜ)を操るための麻縄。すそお。,0
裾濃,すそご,同系色で、上方を淡くし、下方をしだいに濃くする染め方や織り方。甲冑(かっちゅう)の威(おどし)では、上方を白、次を黄とし、しだいに濃い色とする。,23
裾着,すそつき,縫腋(ほうえき)の袍(ほう)・半臂(はんぴ)・小直衣(このうし)などの裾に足さばきのよいようにつけた横ぎれ。すそつき。,7
裾野,すその,１ 山麓の緩やかな傾斜地。２ 上部にあるものを支える基礎になるもの。３ 静岡県北東部の市。箱根用水の完成により、富士の裾野の火山灰地が水田に変わったが、現在はアルミ・自動車部品工業が盛ん。,1127
巣鷹,すだか,巣にいる鷹のひな。また、これを捕らえて鷹狩り用に飼育すること。,0
酢蛸,すだこ,ゆで蛸を酢につけたもの。また、ゆで蛸を薄く切り、二杯酢をかけた酢の物。,7
酢橘,すだち,ミカン科の常緑低木。ユズに似て果実は小さく、扁球形。果肉は酸味が強く、特有の香気がある。食酢用に徳島県で栽培され、まだ緑色のときに収穫する。,0
簾貝,すだれがい,マルスダレガイ科の二枚貝。浅海の砂底にすむ。貝殻は横長の楕円形で、殻長約6センチ。殻表にすだれ状の輪脈があり、淡褐色の地に褐色の放射帯がある。本州・九州に分布。食用。,0
素手,すで,１ 手に何も持っていないこと。徒手(としゅ)。２ 所持品や土産物などが何もないこと。てぶら。からて。,1769
砂嵐,すなあらし,１ 砂漠で発生する、砂が激しく吹きつける嵐。２ アナログテレビ受像機の画面全体に多数現れる白く小さな点。また、それが生じる障害のこと。一般に、受信する信号が十分でないと起こる。激しいものを砂嵐とも呼ぶ。,543
砂色,すないろ,砂のような、黄色がかった薄い灰色。,161
砂絵,すなえ,砂を手に握り、少しずつ地面などにこぼして描いた絵。江戸時代、大道芸人が白砂や5色に染めた砂で描いて見せた。砂書き。,51
砂型,すながた,鋳物砂を型に込めて作った鋳型。,33
砂蟹,すながに,スナガニ科のカニ。甲はほぼ四角形で、幅約3センチ。眼柄は長く視力は鋭敏。体色は周囲の色によって変わる。砂浜の高潮線より上に穴を掘ってすむ。岩手県以南に分布。,0
砂紙,すながみ,紙やすり。サンドペーパー。,0
砂川,すながわ,北海道中部の市。平野部は石狩川の蛇行帯にあたり、山間部は歌志内の炭鉱地帯に隣接。化学工業・木工業などが盛ん。名はアイヌ語のオタウシナイ（砂の多い川）に由来。,491
砂肝,すなぎも,鳥の砂嚢(さのう)のこと。,5
砂子,すなご,１ 砂。いさご。まさご。２ 金銀の箔を細かい粉にしたもの。蒔絵(まきえ)・色紙(しきし)・襖紙(ふすまがみ)などの装飾に用いる。,454
砂鼠,すなねずみ,キヌゲネズミ科の哺乳類。体長11～13センチ。体毛は灰色。中国・モンゴルの砂漠・草原などに群れでトンネルを掘ってすむ。動物実験に使われる。ジャービル。,0
砂箱,すなばこ,機関車に装備されている、砂を入れる箱。車輪の空回りを防ぐため、必要に応じてレールにまく砂を貯える。,167
砂船,すなぶね,川の土砂を運ぶ船。,0
砂滑,すなめり,ネズミイルカ科の哺乳類。全長約1.8メートルのハクジラ。インド洋から日本の沿岸近くに分布し、砂の上を滑るように泳ぐ。瀬戸内海では天然記念物。,0
砂潜,すなもぐり,魚カマツカの別名。,0
砂湯,すなゆ,温泉熱などで砂を温め、その中にからだを埋めて温まる設備。砂蒸し風呂。,30
巣箱,すばこ,１ 小鳥が巣をつくるように、木などに掛けておく箱。２ ミツバチの巣を収めている木箱。,349
酢薑,すはじかみ,ショウガの酢漬け。,0
酢蓮,すばす,蓮根(れんこん)をさっとゆで、甘酢に漬けたもの。料理のあしらいや、散らしずしの具にする。酢蓮根。,0
素話,すばなし,１ 客に酒食・茶菓などを出さず、話だけをすること。２ （「素噺」「素咄」とも書く）鳴り物・道具などを使わない落語。,4
素札,すふだ,１ カルタで、点数に入れない札。２ 花札で、動物や短冊などの描かれていない札。1点に数える札。素物(すもの)。スベタ。,0
酢豚,すぶた,下味をつけて揚げた豚肉といためた野菜を合わせて、甘酢あんをからませた中国料理。,55
簀蓋,すぶた,簀でできているふた。簀に曲げ物の縁をつけたもの。,0
巣房,すぼう,ハチの巣の内部につくられる、幼虫の成育や蜜の貯蔵などのための小部屋。ミツバチやスズメバチなどでは、六角形が隙間なく並んだ形につくる。,8
素本,すほん,１ 漢籍・経典などで、訓点・注釈のついていない書物。無点本。そほん。２ 書き入れなどのない普通の書物。,0
須磨,すま,神戸市西部の区名。また、その須磨区南部の地域。大阪湾に面する白砂青松の海岸で、古来、明石と並び称される景勝地。須磨関跡・須磨浦公園などがある。,1002
須万,すま,サバ科の海水魚。全長約90センチ。体はカツオに似る。背面は黒青色で斑紋がある。胸びれの下に灸(きゅう)のあとのような黒斑が数個あるので、やいとともいう。本州中部以南に分布。食用。,4
隅赤,すみあか,ふたと身の口縁から四隅にかけて朱漆を塗り、他の部分は黒漆塗りにして蒔絵(まきえ)などを施した箱。大小各種あり、婦人の身の回りの品を収めるのに用いられた。,0
隅石,すみいし,石造り・煉瓦(れんが)造りの壁の出隅部分に積まれる石。本来は補強のために行われるが、装飾的なものが多い。,0
隅一,すみいち,野球で、初回に一方が1点を取り、その後、双方に得点が入らないこと。,0
墨糸,すみいと,墨壺(すみつぼ)についている、黒い線を引くための糸。墨縄。,0
墨色,すみいろ,１ 書いたり染めたりした墨の色合い。ぼくしょく。２ 墨で文字を書かせて、その文字の墨の色で吉凶を判断する占いの方法。墨色の考え。,229
墨絵,すみえ,１ 墨の濃淡だけで描いた絵。水墨画(すいぼくが)。２ 墨で輪郭だけを描いた絵。白描画(はくびょうが)。,306
隅角,すみかく,方形の四隅を切り落とした形。切り角(ずみ)。,44
炭籠,すみかご,炭を小出しにして入れておく籠。炭取り。炭入れ。,8
炭頭,すみがしら,１ 一俵の中の特に大きな炭。２ よく焼けていないためにいぶる炭。,0
隅瓦,すみがわら,瓦葺(ぶ)き屋根の隅の軒先に用いる瓦。,0
炭木,すみぎ,焼いて炭にする木。炭材。,0
墨隈,すみぐま,東洋画などで、墨の濃淡やぼかしによって隈を取り、立体感や雲霞(うんか)を表す手法。,0
墨衣,すみごろも,黒色の僧衣やねずみ色の喪服。,11
墨字,すみじ,点字に対して、普通に書かれた文字や印刷された文字。,40
角水,すみず,大工道具の一。水平度を測る器具。水盛(みずもり)。,0
墨田,すみだ,東京都の区名。昭和22年（1947）向島・本所の両区が合併して成立。隅田川と荒川との間の低地にあり、商工業地帯。,663
炭俵,すみだわら,炭を詰める俵。また、炭の詰まった俵。わら・あし・かやなどで作る。,174
巣蜜,すみつ,ミツバチの巣の、蜂蜜の貯蔵されている部分を切り取ったもの。そのまま食用とする。コムハニー。,0
墨柄,すみづか,短くなった墨を挟んでするための、竹などで作った道具。墨挟み。墨継ぎ。墨の柄。,0
炭壺,すみつぼ,炭火などを入れ、密閉して消すための壺。火消し壺。,0
墨壺,すみつぼ,１ 直線を引くのに用いる大工道具。糸車に巻いた墨糸を、墨を含ませた綿の中を通して引き出し、墨糸の端の仮子(かりこ)という小さな錐(きり)を刺してまっすぐに張り、糸を指で弾(はじ)いて墨線を引く。２ 墨汁(ぼくじゅう)を入れる壺。墨入れ。,59
墨縄,すみなわ,墨壺(すみつぼ)についている、黒い線を引くための糸。,20
墨版,すみはん,１ 浮世絵で、絵の輪郭や図柄の主要な部分を描いた版木。絵師が描いた下絵を版木に裏返しに貼りつけて彫る。版木の製作過程では、これを摺った墨摺をもとに、各色を摺るための色版が作成される。２ プロセス印刷で、黒色のインクを印刷するための版。BK版。BL版。K版。,0
角額,すみびたい,角前髪(すみまえがみ)にした額。,0
墨袋,すみぶくろ,イカの墨が入っている内臓。,10
墨筆,すみふで,１ 墨と筆。ひつぼく。２ 墨をつけて書く筆。,14
隅棟,すみむね,屋根の隅で斜め方向に降りている棟。,0
炭屋,すみや,炭を売る店。また、それをする人。,112
住吉,すみよし,１ 大阪市の南西部、住吉区・住之江区あたり一帯の地名。古くは「すみのえ」と称されたが、平安初期以降「すみよし」とも読まれるようになったもの。２ 大阪市南部の区名。昭和18年（1943）阿倍野・東住吉を分区し、同49年住之江を分区した。住宅地。臨海工業地帯。住吉大社などがある。３ 大阪市住吉区にある神社。旧官幣大社。祭神は住吉神(すみのえのかみ)（底筒男命(そこつつのおのみこと)・中筒男命(なかつつのおのみこと)・表筒男命(うわつつのおのみこと)）・神功皇后。本殿は住吉造りで国宝。摂津国一の宮。住吉神社。,2591
菫色,すみれいろ,スミレの花のような、濃い紫色。,196
隅炉,すみろ,小間(こま)の茶室で、道具畳の向かって左隅に切った炉。,0
酢飯,すめし,酢をまぜた飯。特に鮨飯のこと。,85
洲本,すもと,兵庫県、淡路島中部の市。同島の中心地。肉牛飼育が盛ん。近世、徳島藩の家老稲田氏の陣屋町。平成18年（2006）2月、五色町と合併。,413
酢物,すもの,酢の物。,0
須屋,すや,御陵や貴人の墓をつくるときに、工事の間覆いとして設ける仮小屋。御須屋。,14
摺箔,すりはく,１ 布帛(ふはく)に糊(のり)やにかわなどで模様を描き、金箔・銀箔を押しつけたもの。２ 能装束の一。白または浅葱(あさぎ)無地の平絹に金箔・銀箔で模様をすり出したもの。女役の着付けに用いる。,16
諏訪,すわ,長野県中部、諏訪湖畔の市。近世は諏訪氏の城下町。時計・カメラなど精密工業が盛ん。上諏訪温泉・諏訪大社上社本宮がある。,4209
寸陰,すんいん,わずかの時間。,7
寸感,すんかん,ちょっとした感想。,6
寸簡,すんかん,短い手紙。また、自分の書いた手紙をへりくだっていう語。寸書。,5
寸言,すんげん,短い言葉。短いが意味の深い言葉。,24
寸功,すんこう,わずかな功績。また、自分の功績をへりくだっていう語。,7
寸時,すんじ,わずかな時間。寸刻。,149
寸尺,すんしゃく,寸法。長さ。たけ。また、わずかの長さ。,23
駿州,すんしゅう,駿河(するが)の異称。,105
寸書,すんしょ,短い手紙。また、自分の手紙をへりくだっていう語。寸簡。,3
寸地,すんち,わずかな土地。尺地(せきち)。,0
寸楮,すんちょ,短い手紙。また、自分の手紙をへりくだっていう語。寸簡。寸書。,2
寸土,すんど,わずかな土地。尺地(せきち)。寸地。,33
寸秒,すんびょう,ほんのわずかな時間。,61
寸歩,すんぽ,わずかの歩み。わずかな距離。,0
寸余,すんよ,1寸（約3.03センチ）よりもほんの少し長いこと。1寸あまり。1寸強。,54
西瓜,すいか,１ ウリ科のつる性一年草。熱帯アフリカ原産。暖地の砂地畑で栽培。葉は羽状に深裂。雌雄同株。夏，淡黄色の花をつけ，大きな球形または長球形の液果がなる。果皮は平滑で時に縦の縞（しま）があり，果肉は多汁で甘く，赤ないし淡黄色。品種が多い。日本へは一六世紀渡来。ウオーターメロン。 ２ 吉村昭の小説。天に遊ぶに収録。,1070
制圧,せいあつ,威力で相手を押さえつけること。,4828
征圧,せいあつ,征服し、押さえこむこと。,17
成案,せいあん,具体的にでき上がっている考えまたは文案。,106
誠意,せいい,私利・私欲を離れて、正直に熱心に事にあたる心。まごころ。,1819
声域,せいいき,発声可能な声の高低の範囲。,205
成育,せいいく,１ 成長すること。育つこと。２ 動物などが育って成熟すること。,461
生育,せいいく,１ うまれ育つこと。また、植物が生長すること。２ うみ育てること。,3871
清逸,せいいつ,清らかで、世俗的でないこと。,170
精鋭,せいえい,１ 強くて、勢いのいいこと。また、そのさま。２ えり抜きのすぐれた人・兵士。,2102
盛宴,せいえん,盛大な宴会。盛んな酒宴。,74
声援,せいえん,声を出して、応援すること。,1100
西欧,せいおう,西洋。ヨーロッパ。東洋に対していう。,4911
静穏,せいおん,１ 静かで穏やかなこと。また、そのさま。２ 風速毎秒0.2メートル以下で、風力階級0の無風状態。,374
成果,せいか,あることをして得られたよい結果。,11865
正価,せいか,掛け値のない値段。,29
生家,せいか,１ その人の生まれた家。２ 実家。さと。,2642
聖火,せいか,１ 神にささげる神聖な火。２ オリンピック競技開催中、主競技場の聖火台に燃やしつづける火。古代ギリシャの故事にならい、オリンピアで太陽光から採火される。1928年アムステルダム大会に始まる。オリンピック聖火。３ 石材の名。山口県美祢市で産出される大理石、美祢大理石の銘柄のひとつ。,447
製菓,せいか,菓子を作ること。,743
青果,せいか,野菜と果物(くだもの)。青果物。,343
政界,せいかい,政治にたずさわる者の社会。政治家の世界。,4019
正解,せいかい,１ 正しく解答すること。正しく解釈すること。また、その解答や解釈。２ 結果的によかったと思われること。,3328
性格,せいかく,１ 行動のしかたに現れる、その人に固有の感情・意志の傾向。２ 特定の事物にきわだってみられる傾向。,36133
正確,せいかく,正しく確かなこと。事実と合っていて少しもまちがいのないこと。また、そのさま。,26408
精確,せいかく,詳しくてまちがいのないさま。綿密で正確なさま。,465
声楽,せいがく,人間の声による音楽。独唱・重唱・オペラ・カンタータなどを含む。,1906
生活,せいかつ,１ 生きていること。生物がこの世に存在し活動していること。２ 人が世の中で暮らしていくこと。暮らし。３ 収入によって暮らしを立てること。生計。,125322
生還,せいかん,１ 危険な状態をきりぬけて生きて帰ること。２ 野球で、走者が本塁に帰って得点すること。ホームイン。,1760
