name,reading,meaning
御母,おかあ,子供が母親を親しんで呼ぶ語。また、夫が妻を呼ぶ語。
御蚕,おかいこ,１ 蚕を親しみをこめて丁寧にいう語。２ 絹織物。また、絹の着物。
御鏡,おかがみ,１ 「鏡」を敬って、また丁寧にいう語。２ 「鏡餅(かがみもち)」の女性語。
御陰,おかげ,１ 他から受けた力添え・恩恵。また、神仏の助け。加護。２ ある物事がもたらす結果。また、他から受けるよくない影響。
岡崎,おかざき,愛知県中南部の市。西三河地方の経済の中心。本多氏らの城下町、東海道の宿駅として発展。徳川家康の生地。繊維・自動車工業が盛ん。八丁味噌の産地。平成18年（2006）1月、額田(ぬかた)町を編入。
尾頭,おかしら,１ 尾と頭。２ 尾から頭までの長さ。３ 始めと終わり。
御柏,おかしわ,製本で、糸とじまたは針金とじの中身を1枚の表紙でくるみ、天・地・小口を化粧裁ちする方法。柏餅になぞらえていう。
御数,おかず,副食物。お菜(さい)。
陸田,おかだ,畑。りくでん。
岡寺,おかでら,奈良県高市郡明日香村岡にある真言宗豊山派の寺。山号は東光山。正しくは竜蓋寺。天智天皇2年（663）、天皇が義淵に岡本宮を与え、寺としたのに始まるという。初めは法相宗。西国三十三所第7番札所。義淵僧正像（国宝）などがある。
御金,おかね,貨幣。金銭。また、財産。
雄株,おかぶ,雌雄異株の植物で、雄花のみをつける株。
岡部,おかべ,静岡県藤枝市の地名。宇津ノ谷(うつのや)峠の西にあり、もと東海道五十三次の宿駅。
陸稲,おかぼ,畑に栽培する稲(いね)。おかぼ。
御釜,おかま,１ 「かま」「かまど」の美化語。２ 尻の異称。３ 男色。また、その相手。４ 火山の噴火口、または火口湖。蔵王山のものが有名。
岡見,おかみ,１ 大晦日(おおみそか)の夜、蓑(みの)を逆さに着て岡に登り、自分の家のほうを見て翌年の吉凶を占った行事。逆さ蓑。２ わきから見ていること。第三者の立場で見ること。おかみ。
男神,おがみ,男性の神。
岡目,おかめ,わきから見ていること。第三者の立場で見ること。おかみ。
岡谷,おかや,長野県中部の市。諏訪(すわ)湖北西岸にある。明治以来製糸業の中心地として発展し、第二次大戦後から精密機械工業が盛ん。
陸湯,おかゆ,銭湯などで、流し場に備えてあるきれいな湯。上がり湯。
隠岐,おき,旧国名の一。現在の島根県隠岐諸島にあたる。隠州(いんしゅう)。
小城,おぎ,佐賀県中部にある市。農業用水路のクリークと有明海の干拓地が広がる。平成17年（2005）3月に小城町、三日月町、牛津町、芦刈町が合併して成立。
男木,おぎ,１ 雌雄異株の植物で、雄花の咲く木。２ 木材を接合するとき、継ぎ手が凸状をしたほうの木材。
雄木,おぎ,１ 雌雄異株の植物で、雄花の咲く木。２ 木材を接合するとき、継ぎ手が凸状をしたほうの木材。
沖鰺,おきあじ,１ アジ科の海水魚。全長約40センチ。体は側扁し、ぜんごとよぶ硬いうろこが体側にある。南日本および太平洋とインド洋の熱帯域にすむ。美味。２ ウマヅラハギの別名。３ カイワリの別名。４ ハタハタの別名。
沖魚,おきうお,沖でとれる魚。
御后,おきさき,１ 天皇の正妻。皇后および中宮。また、皇太后や後宮(こうきゅう)の女御(にょうご)・更衣(こうい)などをいう場合もある。２ 王侯貴族の妻。
御妃,おきさき,１ 天皇の正妻。皇后および中宮。また、皇太后や後宮(こうきゅう)の女御(にょうご)・更衣(こうい)などをいう場合もある。２ 王侯貴族の妻。
沖鰆,おきさわら,ウシサワラの別名。また、サワラをいうことがある。
沖蜆,おきしじみ,マルスダレガイ科の二枚貝。内海の砂泥地にすむ。貝殻は円形でやや膨らみ、殻長約5センチ。殻表は黄褐色、周縁が紫色で、成長脈がはっきりしている。食用。
置賜,おきたま,山形県南部、最上川上流の地域名。置賜盆地（米沢盆地）をなす。米沢市を中心として長井市・南陽市の3市および高畠町・川西町・小国町・白鷹町・飯豊町の5町が含まれる。
興津,おきつ,静岡県静岡市の地名。もと東海道の宿駅。清見(せいけん)寺・清見関(きよみがせき)跡がある。
翁飴,おきなあめ,水飴に寒天・香料などを加えて作った飴。新潟県高田地方の名産。
翁貝,おきながい,ソトオリガイ科の二枚貝。潮間帯付近の砂泥底にすむ。貝殻は楕円形で膨らみ、殻長約5センチ。殻は薄く、真珠光沢が強い白色。本州以南に分布。うすぎぬがい。
翁忌,おきなき,松尾芭蕉の忌日、陰暦10月12日。芭蕉忌。桃青忌。時雨忌。おきなの日。
翁草,おきなぐさ,１ キンポウゲ科の多年草。日当たりのよい山野に生え、高さ約30センチ。全体に長く白い毛が生え、葉は羽状複葉。春、暗赤褐色の花を1個下向きにつける。実は白い毛をもち、風で飛ぶ。根を漢方で白頭翁といい、下痢に薬用。桂仙花(けいせんか)。善界草(ぜがいそう)。２ 松の別名。３ 菊の別名。
沖膾,おきなます,沖でとった魚を船中ですぐになますに作ったもの。また、それをまねた料理。
沖縄,おきなわ,１ 日本最南端の県。沖縄諸島・先島(さきしま)諸島、および尖閣・大東両諸島からなる。県庁所在地は那覇市。琉球王国があったが、明治12年（1879）沖縄県設置、第二次大戦では日本国内唯一の戦場となり、戦後は米国の統治下に琉球政府設置、昭和47年（1972）、日本に返還され、県制を復活した。２ 沖縄県、沖縄島中南部の市。もと越来(ごえく)村で、昭和31年（1956）コザ市となり、同49年美里村と合併して現名に改称。北部に米軍の嘉手納(かでな)基地がある。知花(ちばな)城跡・東南植物楽園がある。
熾火,おきび,１ 赤くおこった炭火。おきび。２ まきなどが燃えて炭火のようになったもの。おきび。３ 消し炭。
燠火,おきび,１ 赤くおこった炭火。おきび。２ まきなどが燃えて炭火のようになったもの。おきび。３ 消し炭。
置目,おきめ,１ 蒔絵(まきえ)の工程の一。紙に描いた下絵の模様を漆器の面に写すこと。２ 決まり。法規。３ 仕置き。処刑。
置物,おきもの,１ 神仏に供える物。２ 床の間などに置く飾り物。３ 見かけだけで、実際にはなんの力も権限もない人。
置屋,おきや,芸者や遊女を抱えている家。料亭・待合・茶屋などの客の求めに応じて芸者や遊女を差し向ける。
御形,おぎょう,ハハコグサの別名。春の七草の一。ごぎょう。
屋宇,おくう,家。家屋。
屋烏,おくう,屋根にとまっている烏(からす)。
奥襟,おくえり,和服の背中側のえり。柔道着についてもいう。
奥処,おくか,１ 奥深い所。果て。２ 時間的にへだたった所。将来。
屋下,おくか,屋根の下。おっか。
臆見,おくけん,憶測による意見。無責任な推量に基づく意見。
御髪,おぐし,頭髪の敬称。みぐし。
奥縞,おくじま,サントメ縞の一。紺地に赤色入りの縦縞の綿織物。
奥社,おくしゃ,祭神が同じで、本社より奥にある神社。奥宮。おくやしろ。
憶説,おくせつ,根拠のない、推測に基づく意見。
臆説,おくせつ,根拠のない、推測に基づく意見。
億兆,おくちょう,１ 限りなく大きい数。２ 人民。万民。
奥手,おくて,１ 花や実のつくのが遅い草木の品種。２ 成熟の遅い人。３ 時節より遅く咲く草花。
晩生,おくて,１ 花や実のつくのが遅い草木の品種。２ 成熟の遅い人。３ 時節より遅く咲く草花。
奥伝,おくでん,師匠から奥義を伝授されること。
奥庭,おくにわ,屋敷の奥にある庭。
奥宮,おくみや,祭神が同じで、本社より奥にある神社。
奥目,おくめ,目が普通より奥のほうにくぼんでいること。また、その目やそのような人。くぼ目。
奥役,おくやく,劇場で、楽屋に関するいっさいを取り仕切る人。今日では、興行主と役者・作者・裏方などの間に立って、狂言の選択・配役、また給料の処理などを行う。
奥山,おくやま,人里を遠く離れた山の中。山の奥深い所。深山。
小倉,おぐら,１ 小豆の漉(こ)し餡に蜜漬の小豆をまぜた餡。２ 小倉餡で作った汁粉。
屋漏,おくろう,１ 家の西北の隅。家の最も奥まった所。２ 人の目につきにくい所。３ 屋根から雨が漏ること。
桶川,おけがわ,埼玉県中部の市。もと中山道の宿場町。東京のベッドタウン化が進んでいる。
桶屋,おけや,桶・樽(たる)・井戸側(いどがわ)などの製造・修理・販売をする家。また、その職人。
螻蛄,おけら,１ 昆虫ケラのこと。２ 所持金のないこと。一文なし。
朮祭,おけらまつり,京都の八坂神社で、大みそかから元旦にかけて行われる祭り。火鑽(ひき)りで点じた火でオケラの根、柳の削り掛けを燃やして、かがり火にする。参詣(さんけい)人はそれを火縄に移して持ち帰り、雑煮を煮る火種とする。
汚行,おこう,道徳に外れた不名誉な行い。
御講,おこう,１ 寺院での読経、説経の集まり。２ 宮中などで行われた法華八講(ほっけはっこう)などの法会。３ 仏教各宗で、開祖の忌日などに行う仏事。報恩講。御正忌(ごしょうき)。
痴絵,おこえ,滑稽(こっけい)あるいは風刺を目的とした絵。戯画。
小郡,おごおり,山口県山口市の地名。旧町名。山陽新幹線・山陽本線が通じ、山口線・宇部線が分岐する鉄道交通の要地。
御強,おこわ,１ 赤飯(せきはん)。現在では、もち米に小豆(あずき)以外の豆や栗(くり)、山菜などを入れて炊いたものもいう。２ 人をだますこと。特に、「つつもたせ」にいうことが多い。
筬蟹,おさがに,スナガニ科のカニ。砂泥地にすむ。甲幅約5センチ、甲長約2センチと横に長く、織機の筬に似る。雄のはさみは大きく、内面に長い剛毛が生えている。東京湾以南から台湾にかけて分布。
長亀,おさがめ,オサガメ科の海ガメ。世界最大で、甲長約2メートルに達する。甲は滑らかで、背甲に7本、腹甲に5本の縦の隆起線がある。遠洋性で、熱帯の海に広く分布。革亀(かわがめ)。
御先,おさき,１ 他人を敬って、その人の「先」をいう語。２ 前途。将来。３ 人の手先に使われる者を軽んじていう語。
御里,おさと,１ 「実家」をいう尊敬語・美化語。２ 言動の端々に表れる、生い立ちや経歴。
幼子,おさなご,幼い子。ようじ。
幼児,おさなご,幼い子。ようじ。
幼名,おさなな,幼時の名。元服する前の名。ようめい。
長船,おさふね,岡山県南東部にあった町。中世は名刀の産地で知られ、備前の政治・経済の中心地であった。平成16年（2004）11月に牛窓町、邑久(おく)町と合併して瀬戸内市となった。
尾三,おさん,広島県南東部の地域の通称。尾道(おのみち)・三原(みはら)両市周辺をさす。
鴛鴦,おし,オシドリの古名。
叔父,おじ,父母の兄や弟。また、父母の姉妹の夫。父母の兄には「伯父」、弟には「叔父」の字を用いる。
小父,おじ,よその年配の男性を呼ぶ語。「おじさん」「おじさま」などの形で用いる。
伯父,おじ,父母の兄や弟。また、父母の姉妹の夫。父母の兄には「伯父」、弟には「叔父」の字を用いる。
老翁,おじ,年老いた男。おきな。
御爺,おじい,祖父または老年の男性を親しんでいう語。
牡鹿,おじか,雄のシカ。
雄鹿,おじか,雄のシカ。
折敷,おしき,檜(ひのき)のへぎで作った縁つきの盆。多く方形で、食器などをのせる。足打ち折敷・平折敷・隅(すみ)の折敷・傍(そば)折敷などがある。
唖蝉,おしぜみ,鳴かないセミ。雌のセミ。
御下,おした,１ 天皇が食べた食事の残り。おさがり。おろし。２ 昔、宮中に仕えた女房のうち、格式の最も下の者。下﨟(げろう)。３ 下男・下女のこと。
晩稲,おしね,稲の、遅く成熟するもの。おくて。
雄蕊,おしべ,種子植物の花の雄性の生殖器官。葯(やく)と花糸からなり、葯の中に花粉を形成する。ゆうずい。
渡島,おしま,北海道の旧国名。渡島半島南部にあたる。現在の渡島総合振興局・檜山振興局の大半部。もと松前藩の所在地。
雄島,おしま,宮城県、松島湾の島。陸に近く渡月橋が架かる。
小島,おじま,小さな島。おしま。こじま。
御舅,おしゅうと,舅または姑を敬っていう語。
御姑,おしゅうとめ,姑を敬っていう語。おしゅうと。
和尚,おしょう,１ 戒を授ける師の僧。また、修行を積んだ僧の敬称。２ 僧位の一、法眼(ほうげん)のこと。３ 寺の住職。また、僧侶のこと。４ 技芸に秀でた者。武道・茶道の師匠など。
御印,おしるし,形だけでほとんど価値のないさま。また、量が少ないさま。
御徴,おしるし,分娩開始の徴候としてみられる、血の混じったおりもの。子宮口が開き、卵膜の一部が剥離するためにおこる。
白粉,おしろい,顔や首筋などにつけて肌を色白に美しく見せるための化粧品。粉おしろい・水おしろい・練りおしろいなどがある。
汚疹,おしん,膿疱(のうほう)や潰瘍(かいよう)などがかさぶた状に固まった状態。
尾瀬,おぜ,群馬・福島・新潟の3県にまたがって広がる、尾瀬沼や尾瀬ヶ原を中心とする地域。燧(ひうち)ヶ岳・至仏(しぶつ)山などを含む。日本最大の高層湿原で、ミズバショウなど湿性植物の宝庫。平成17年（2005）ラムサール条約に登録されている。日光国立公園の一部だったが、平成19年（2007）に尾瀬国立公園として分離した。
御節,おせち,１ 節(せち)の日に特に作る料理やお供えの餅(もち)。節供(せちく)。２ 正月や五節句などの節日(せちにち)のこと。節(せち)。
御煎,おせん,干菓子の一。小麦粉に卵・砂糖・水などを加えて溶いて焼いた瓦煎餅の類と、米の粉をこねて薄くのばし、醤油や塩で味つけして焼いた塩煎餅の類とがある。
悪阻,おそ,つわり。
遅足,おそあし,ゆっくり歩くこと。
遅牛,おそうし,歩みの遅い牛。
汚俗,おぞく,けがれた風俗。悪風。
遅霜,おそじも,晩春・初夏のころの季節はずれの霜。晩霜(ばんそう)。
晩霜,おそじも,晩春・初夏のころの季節はずれの霜。晩霜(ばんそう)。
遅場,おそば,稲の成熟の遅い地方。
遅番,おそばん,交代制勤務で、後から出勤するほうの番。遅出(おそで)。
遅便,おそびん,郵便や飛行機などの定期便のうち、その日のうちで遅く出発したり到着したりするもの。
恐山,おそれざん,青森県、下北半島北部の火山。標高828メートル。山頂はカルデラが形成され、火山湖や温泉があり、多数の硫気孔が異様な景観を呈する。湖岸の円通寺では7月の地蔵講に「いたこ」とよばれる巫女(みこ)の口寄せが行われる。宇曽利(うそり)山。
汚損,おそん,物が汚れたり傷んだりすること。また、汚したり傷めたりすること。
御代,おだい,品物の買い手が売り手に支払う金。代価。
御台,おだい,１ 飯・菜などを盛った器をのせる長方形の台。２ 飯(めし)をいう女性語。
御題,おだい,１ 新年の宮中行事「歌御会始め」に天皇が出す題。勅題。御題(ぎょだい)。２ 詩歌や川柳、落語の三題噺(さんだいばなし)の題の美化語。
雄滝,おだき,一対の滝のうち、大きくて勢いの強いほう。
男竹,おだけ,マダケのこと。また、そのように壮大な竹。
雄竹,おだけ,マダケのこと。また、そのように壮大な竹。
御玉,おたま,１ 汁をすくうのに使う丸い杓子。「御多賀杓子(おたがじゃくし)」に基づく語ともいう。２ 鶏卵の女性語。
苧環,おだまき,１ 麻糸を空洞の玉のように巻いたもの。おだま。２ キンポウゲ科の多年草。ミヤマオダマキから栽培改良されたもの。高さ20～30センチ。全体に白粉を帯び、葉は長い柄をもち、扇形の小葉からなる複葉。初夏、青紫色または白色の花を下向きにつける。花びら状で同色の萼(がく)があり、花びらの基部は距(きょ)となって曲がる。３ 和菓子の一。餡(あん)入りの求肥飴(ぎゅうひあめ)の上に、そば粉でいくつもの筋をつけたもの。４ イトカケガイの別名。５ うどんを入れた茶碗蒸し。６ 紋所の名。籰(わく)に糸を打ち違えに巻きつけた形。７ 枝も葉もない枯れ木。
御盥,おたらい,女性の髪形の一。笄(こうがい)に髪を打ち違いに巻いたもの。
小樽,おたる,北海道西部の市。石狩湾に面し、石狩炭田の石炭積み出し港、のちに貿易港として繁栄した。現在は商工業が盛ん。
落人,おちうど,戦に負け、人目を避けて逃げていく人。
御次,おつぎ,１ 順番の次のこと、また次の人を敬っていう語。２ 貴人の居室の次の間。また、そこに控える奥女中。３ 他家の女中の敬称。
御壺,おつぼ,１ 膳部(ぜんぶ)にのせる壺に入れた盛り物。２ 宮中の局(つぼね)の敬称。３ 御所などの中庭の敬称。
乙夜,おつや,五夜(ごや)の一。およそ今の午後9時ないし10時から2時間をいう。亥(い)の刻。二更(にこう)。
汚泥,おでい,１ 汚いどろ。２ 人を堕落させるような、好ましくない環境。３ 下水処理や工場廃水処理などの過程で生じる、腐敗しやすい有機物を含み臭気の強い沈殿物。汚泥。
御田,おでん,１ さつまあげ・はんぺん・焼きちくわ・つみれ・蒟蒻(こんにゃく)・大根などを、汁をたっぷり使って煮込んだ料理。煮込みおでん。関西では、関東だき・関東煮とよぶ。２ 田楽豆腐。また、木の芽田楽。３ 蒟蒻(こんにゃく)を串(くし)に刺し、練り味噌を付けた食品。
御父,おとう,子供が父親を親しんで呼ぶ語。また、妻が夫を呼ぶ語。
弟御,おとうとご,他人の弟を敬っていう語。弟さん。
音金,おとがね,弓の末弭(うらはず)のほうの弓弦(ゆづる)の中に包み込んである銅、または鉛。矢を射るとき、よく響くようにしたもの。
御伽,おとぎ,１ 夜のつれづれを慰めるために話し相手となること。また、その人。２ 寝所に侍ること。また、その人。侍妾。３ 子供に聞かせる伝説・昔話など。「桃太郎」「かちかち山」の類。また、比喩(ひゆ)的に、現実離れした空想的な話。
汚涜,おとく,けがすこと。
御得,おとく,利益を得ること。もうけること。有利であること。また、そのさま。
男扇,おとこおうぎ,男持ちの扇。
男帯,おとこおび,男性が締める帯。角帯・兵児帯(へこおび)など。
男女,おとこおんな,男でありながら女のような、また、女でありながら男のような性徴や性質を持つ人。
男形,おとこがた,歌舞伎で、もっぱら男役を演じる役者。また、その役柄。
侠気,おとこぎ,弱い者が苦しんでいるのを見のがせない気性。男らしい気質。義侠心(ぎきょうしん)。
男冠,おとここうぶり,男が位階を与えられること。叙位。叙爵。
男坂,おとこざか,高所にある神社・仏閣などに通じる2本の坂道のうち、急なほうの坂。
男名,おとこな,１ 男の名前。男につける名。２ 昔、男子が元服したときにつける名。えぼしな。
男柱,おとこばしら,橋・階段などの左右の端にある大きな柱。親柱。おばしら。
男腹,おとこばら,男ばかり産む女。
男舞,おとこまい,１ 中世、白拍子(しらびょうし)が、白い水干(すいかん)に立烏帽子(たてえぼし)、白鞘巻(しろさやまき)の太刀という男装で舞ったという舞。２ 能で、直面(ひためん)の男が舞う勇壮な舞。また、そのときの囃子(はやし)。３ 歌舞伎舞踊で、白拍子の男舞の手を取り入れた踊り。
男松,おとこまつ,クロマツの別名。
男妾,おとこめかけ,情夫として女に養われている男。
男山,おとこやま,険しい男性的な山。一対の山のうち、一方を男性に見立てていう語。
男艾,おとこよもぎ,キク科の多年草。山野に生え、高さ0.5～1メートル。全体に毛がなく、茎の上部で枝が分かれ、秋、淡黄色の小花を多数つける。種子は長さ1ミリ以下と小さい。からよもぎ。
御処,おところ,相手を敬ってその住所・住居をいう語。お住まい。
御所,おところ,相手を敬ってその住所・住居をいう語。お住まい。
威毛,おどしげ,鎧の札をおどした糸や革。毛。
御魚,おとと,魚をいう幼児語。とと。
音骨,おとぼね,１ 音声を卑しめていう語。２ 音声を出す口・のどを卑しめていう語。
乙女,おとめ,１ 年の若い女。また、未婚の女性。むすめ。しょうじょ。処女。２ 五節の舞姫のこと。
少女,おとめ,１ 年の若い女。また、未婚の女性。むすめ。しょうじょ。処女。２ 五節の舞姫のこと。
御供,おとも,１ 目上の人などに、つき従っていくこと。また、その人。同行することをへりくだっていうのにも用いる。２ 料亭などで、帰る客のために呼ぶ車。「―が参りました」
御伴,おとも,１ 目上の人などに、つき従っていくこと。また、その人。同行することをへりくだっていうのにも用いる。２ 料亭などで、帰る客のために呼ぶ車。「―が参りました」
乙矢,おとや,弓道で、2本持って射る矢のうち、2番目に射る矢。二の矢。
音羽,おとわ,東京都文京区西部の地名。護国寺の門前町として発展。音羽局(おとわのつぼね)が徳川家からこの地を給されたのでこの名があるとも、護国寺を京都清水寺に模して、清水観音の音羽の滝にちなむともいわれる。
尾長,おなが,１ 尾の長いこと。２ カラス科の鳥。全長37センチくらいで、その半分は尾の長さ。頭は帽子をかぶったように黒く、体は青灰色、尾と翼は青い。アジア東部とヨーロッパのイベリア半島に分布し、日本では、特に関東の人里に多い。
女子,おなご,１ 女。女性。２ 女の子供。女の子。３ 女中。下女。
男波,おなみ,低い波の次に打ち寄せてくる高い波。また、高低のある波の中で、高いほうの波。
男浪,おなみ,低い波の次に打ち寄せてくる高い波。また、高低のある波の中で、高いほうの波。
巻耳,おなもみ,キク科の一年草。道端などに生え、高さ約1メートル。葉は浅く3～5裂し、互生する。夏から秋、枝先に雄花を、下部に雌花をつける。実は楕円形で鉤(かぎ)状のとげがあり、他にくっつく。果実は漢方で蒼耳子(そうじし)といい、風邪・蓄膿症(ちくのうしょう)・神経病に薬用。
鬼薊,おにあざみ,１ キク科の多年草。日本特産で、本州の山中に自生。高さ0.5～1メートル。全体に毛が多い。葉は基部が広く、縁に長いとげがある。6～9月ごろ、粘りけのある紫色の頭状花をつける。２ 一般に、夏から秋に大形のたくましい花を開くアザミ。
御兄,おにい,兄または若い男性を親しんでいう語。
鬼神,おにがみ,荒々しく恐ろしい神。きじん。
鬼皮,おにかわ,木の実などの、外側の厚く堅い皮。内側の薄い皮に対していう。
鬼瓦,おにがわら,大棟(おおむね)や降(くだ)り棟の端に飾る瓦。獣面のほか蓮華文(れんげもん)などがあり、鬼面がなくてもいう。
御肉,おにく,ハマウツボ科の一年草。ミヤマハンノキの根に寄生し、高さ15～30センチ。根茎は寄主の根を包んで伸び、黄褐色の鱗片葉(りんぺんよう)が覆う。夏、茎の先が膨らんで暗紫色の花を穂状につける。全草を干したものを和肉蓯蓉(わのにくじゅよう)といい、強壮剤にする。黄紫茸(きむらたけ)。
鬼草,おにくさ,テングサ科の紅藻。本州中部以南にみられ、干潮線付近の波の当たる所に生える。高さ10～20センチ。細長く、枝分かれし、さらに細かい枝を多数つける。寒天の原料とする。
鬼子,おにご,１ 両親に似ない子。２ 歯が生えて生まれた子。３ 荒々しい子。
鬼縛,おにしばり,ジンチョウゲ科の落葉低木。本州以西の山地に自生し、高さ約1メートル。葉は細長い。雌雄異株で、早春、黄緑色の花を開き、実は紅色。樹皮の繊維は強く、名は鬼をも縛れるというところから。夏に葉が落ちるので、なつぼうずともいう。
鬼歯,おにば,１ 外側へ牙(きば)のように生え出た八重歯。２ 籾(もみ)を落とす器具の一。横に柄をつけた杵(きね)のようなもので、打つ面にぎざぎざがついている。
鬼蓮,おにばす,スイレン科の水生の一年草。池沼に生える。全体にとげがあり、葉は円形で大きく、しわと光沢があり、水面に浮かぶ。夏、花柄を伸ばし鮮紫色の花が咲く。種子は球形で、食用。また漢方で芡実(けんじつ)といい、薬用。水蕗(みずぶき)。いばらばす。
鬼婆,おにばば,１ 老婆の姿をした鬼。おにばばあ。２ 残酷で無慈悲な老女をののしっていう語。おにばばあ。
鬼火,おにび,１ 雨の降る暗夜などに、墓地や湿地の空中を漂う青い火。燐化(りんか)水素の燃焼によるとする説もあるが不明。陰火。幽霊火。狐火(きつねび)。２ 九州地方で正月7日に行う火祭り。左義長(さぎちょう)。
鬼燻,おにふすべ,ホコリタケ科のキノコ。秋、竹林に生える。巨大な球状で直径20～40センチ。外皮は白、内皮は黄色で、熟すと古綿状になり、粉状の胞子にまみれる。若いうちは食用。やぶだま。
鬼娘,おにむすめ,１ 見世物で、死体を食うなどというふれこみの娘。２ 容姿が醜く恐ろしいようすの娘。また、気性の激しい娘。
御姉,おねえ,１ 姉または若い女性を親しんでいう語。２ 俗に、女性特有の言葉遣いやふるまいをする男性。
御粘,おねば,１ 水を多くして炊いた飯からとったねばねばした汁。煮抜き。２ 飯が煮え立ったとき、釜の外に噴きこぼれるねばねばした汁。
斧石,おのいし,カルシウム・マンガン・鉄・アルミニウム・硼素(ほうそ)などを含む珪酸塩(けいさんえん)鉱物。斧(おの)の刃のような鋭い縁をもつ結晶。三斜晶系。褐色で、ガラス光沢がある。
各方,おのおのがた,二人称の人代名詞。複数の人を敬っていう語。近世、武士の用語。あなたがた。皆さん。
斧折,おのおれ,カバノキ科の落葉高木。中部地方の北部山岳地帯に自生。樹皮は灰色。葉は広卵形で縁に不規則なぎざぎざがある。初夏、黄褐色の尾状の雄花と、円筒状の上向きの雌花をつける。材が非常に堅い。あずさみねばり。
尾道,おのみち,広島県南東部の市。瀬戸内海に面し、古くから商業港として発展。向島との間の尾道水道に尾道大橋が架かる。千光寺・浄土寺など古寺が多く、志賀直哉・林芙美子などの作品に描かれた。千光寺公園に文学碑の立つ「文学の小道」がある。平成17年（2005）御調(みつぎ)町・向島町を、翌18年に因島市・瀬戸田町を編入。
己等,おのら,１ 一人称の人代名詞。われら。自分たち。２ 二人称の人代名詞。相手を卑しめののしっていう語。おまえら。きさまら。
尾羽,おは,鳥の尾と羽。
叔母,おば,父母の姉や妹。また、父母の兄弟の妻。父母の姉には「伯母」、妹には「叔母」の字を用いる。
小母,おば,よその年配の女性を呼ぶ語。「おばさん」「おばさま」などの形で用いる。
伯母,おば,父母の姉や妹。また、父母の兄弟の妻。父母の姉には「伯母」、妹には「叔母」の字を用いる。
御婆,おばあ,祖母または老年の女性を親しんでいう語。
御萩,おはぎ,１ もち米、またはもち米とうるち米とをまぜて炊き、軽くついて丸め、小豆餡・きな粉・すりごまなどをまぶしたもの。彼岸に作る。ぼたもち。はぎのはな。２ 醜い女の意の「ぼたもち」のもじり。
御鉢,おはち,１ 飯びつ。おひつ。２ 火山の火口。特に、富士山頂の噴火口跡。
雄蜂,おばち,雄のハチ。
尾花,おばな,１ ススキの別名。また、ススキの花穂。秋の七草の一。はなすすき。２ 襲(かさね)の色目の名。表は白、裏は薄縹(うすはなだ)。秋に用いる。
雄花,おばな,単性花で、雌しべがなく、雄しべをもつ花。雄性花。ゆうか。
御話,おはなし,話す人を敬って、その話をいう語。また、「話」の美化語。
小浜,おばま,福井県西部の市。もと酒井氏の城下町。小浜湾に面し、中世以来港町として発展。漁業が盛ん。若狭(わかさ)塗の産地。遠敷(おにゅう)川の流域には奈良東大寺のお水取りの水を送る神事で知られる鵜(う)の瀬がある。
御針,おはり,１ 裁縫。針仕事。２ 雇われて針仕事をする娘。針子。
御晩,おばん,北海道・東北地方などで使われる、夜のあいさつ。こんばんは。
飫肥,おび,宮崎県日南(にちなん)市の中心地区。もと伊東氏の城下町で、武家屋敷が残る。
帯板,おびいた,１ 帯状の板・鉄板など。２ 女性が帯を締めるとき、前側の帯の間に入れて形を整えるための板状の小物。前板。
帯親,おびおや,１ 帯解きの祝いに仮親になる人。２ 帯祝いのとき、妊婦に帯をつけてやる人。
帯金,おびがね,１ 容器などに巻き付ける帯状の金具。２ 刀を帯に結びつける緒を通すために、鞘(さや)につけてある鐶(かん)。３ 女帯を結ぶとき、左右を結ぶ代わりに、重ね合わせて挟み留めるのに用いる留め金。帯挟み。
帯紙,おびがみ,１ 書籍やその外箱に帯状に巻いた、内容紹介などの紙。腰巻き。帯。２ 新聞や薄い雑誌を郵送する帯封(おびふう)に用いる細長い紙。
帯革,おびかわ,１ 革製の帯。ベルト。バンド。かわおび。２ 機械で、動力を伝えるベルト。調べ革。
帯皮,おびかわ,１ 革製の帯。ベルト。バンド。かわおび。２ 機械で、動力を伝えるベルト。調べ革。
帯側,おびがわ,女帯の表側に用いる織物。
帯際,おびぎわ,帯の結び際。帯を締めた所。
帯筋,おびきん,鉄筋コンクリート柱の軸方向主鉄筋を取り囲むように、一定の間隔で帯状に巻く横方向の鉄筋。軸方向主鉄筋を固定する。帯鉄筋。
帯鋼,おびこう,薄く長い帯状の鋼板。ふつう厚さは6ミリ以下。ストリップ。
帯桟,おびざん,戸の中ほどに横に取り付けた桟。横桟(よこざん)。
帯地,おびじ,帯に仕立てる布地。金襴(きんらん)・博多・繻子(しゅす)など。
帯下,おびした,１ 帯を締める腰の辺り。２ 帯を締める位置から足首までの長さ。主に袴(はかま)の丈にいう。３ 掻取(かいどり)を着るときに使う小袖。
帯心,おびしん,女帯の形を保つために芯として入れる厚い綿布。三河木綿・河内木綿など。
帯芯,おびしん,女帯の形を保つために芯として入れる厚い綿布。三河木綿・河内木綿など。
御櫃,おひつ,飯びつ。おはち。
帯鉄,おびてつ,帯状やテープ状に長く薄く圧延した鉄。
帯戸,おびど,帯桟のついている戸。帯桟戸(おびざんど)。
男雛,おびな,内裏雛のうち天皇をかたどった雛人形。
帯鋸,おびのこ,鋼製の薄い帯状ののこぎり。片刃で、輪状に溶接してある。
帯紐,おびひも,衣服を着るときの帯と紐。
