id,idiom,reading,meaning
壁紙,かべがみ,１ 壁面の装飾または補強のために室内の壁面に貼る紙。２ パソコンのデスクトップの背景画像。静止画、動画、有料、無料と選択の幅は広い。デスクトップピクチャー。パソコンに限らず、携帯電話の待ち受け画面の背景画像やPDA、iPod touchなどの携帯デバイスの背景画像のことも壁紙という。
壁代,かべしろ,１ 宮殿などで、母屋(もや)と庇(ひさし)との間を隔てるため、壁の代わりに長押(なげし)から御簾(みす)の内側に垂らす絹・綾などのとばり。２ 壁土を塗るときの骨組みとなるもの。細くそいだ竹や木を縦横に組んで作る。かべしろ。
壁土,かべつち,壁を塗るのに使う、粘りけのある土。また、壁に塗った土。
壁床,かべどこ,落とし掛けをつけ、軸釘を打っただけで、床板(とこいた)を設けない簡単な床。釣り床(どこ)。
壁隣,かべどなり,壁一つ隔てた隣の家や部屋。
佳編,かへん,すぐれた文芸作品。佳作。
河辺,かへん,河のほとり。かわばた。
花片,かへん,花びらの1枚1枚。
花弁,かべん,花びら。
花瓣,かべん,花びら。
花圃,かほ,花ばたけ。花ぞの。
家母,かぼ,自分の母。
加俸,かほう,本俸以外に、職務の性質や地域の特殊性などによって特別に付加される俸給。
加法,かほう,二つ以上の数や式を加え合わせて和を求める計算法。足し算。
家法,かほう,１ 家のおきて、しきたり。家憲。２ その家に伝わる独特の方法。家伝。３ 戦国大名が領国支配のために制定した法令。民制関係の規定など具体的なものが多い。今川氏の今川仮名目録、武田氏の甲州法度など。戦国家法。国法。
火砲,かほう,大砲など、比較的口径の大きい火器。
過褒,かほう,褒めすぎること。過賞。
火防,かぼう,火事をふせぐこと。防火。
花貌,かぼう,花のように美しい顔。
下木,かぼく,森林の、高木の下に生えている低木。資源価値は低いが、土地の保護に役立っている。
佳木,かぼく,美しい木。りっぱな木。
嘉木,かぼく,美しい木。りっぱな木。
家僕,かぼく,家の雑用をするために雇われる男。下男(げなん)。しもべ。
花木,かぼく,１ 花と木。２ 美しい花の咲く木。桜・梅・桃の類。花樹。
華墨,かぼく,他人の手紙を敬っていう語。
嘉麻,かま,福岡県中部にある市。平成18年（2006）3月に山田市・稲築(いなつき)町・碓井(うすい)町・嘉穂町が合併して成立。全域で明治時代以降、炭鉱業が盛んとなり、第二次大戦後に最盛期を迎える。閉山後は酪農などに産業を転換した。
鎌脚,かまあし,１ 立ったとき、つま先が内側に曲がる足つき。２ 座ったとき、足首が外の方に出る足つき。
鎌足,かまあし,１ 立ったとき、つま先が内側に曲がる足つき。２ 座ったとき、足首が外の方に出る足つき。
窯跡,かまあと,陶磁器を焼いた窯の跡。窯址(ようし)。
釜石,かまいし,岩手県南東部の市。釜石湾・両石湾に臨む。安政4年（1857）に日本最初の近代製鉄所が置かれて発展。サケ・アワビの水揚量が多い。
鎌鼬,かまいたち,突然皮膚が裂けて、鋭利な鎌で切ったような傷ができる現象。特に雪国地方でみられ、越後の七不思議の一つとされる。空気中に真空の部分ができたときに、それに触れて起こるといわれる。昔は、イタチのしわざと信じられていた。鎌風。
鎌切,かまきり,１ 直翅(ちょくし)目カマキリ科の昆虫の総称。体長7～8センチのカマキリやオオカマキリ・コカマキリなど。体は細長く、緑色または褐色。前脚は鎌状に曲がり、他の小昆虫を捕獲する。頭は三角形で、左右に大きな複眼をもつ。雌は交尾ののち、草上や樹上で産卵し、卵を粘液で包んだ卵嚢(らんのう)を作る。外国産にはランの花や枯れ葉に体を似せたものもある。いぼじり。いぼむしり。かまむし。かまぎっちょう。おがみたろう。とうろう。２ （鎌切）カジカ科の淡水魚。河川の中流域にすむ。全長約25センチ。体はカジカに似て、頭と胴はやや縦扁する。体色は灰褐色で、背側に4本の黒褐色の横帯がある。秋田県以南に分布し、美味。福井県九頭竜(くずりゅう)川地方ではがくぶつ汁にして賞味。あゆかけ。がくぶつ。
蟷螂,かまきり,１ 直翅(ちょくし)目カマキリ科の昆虫の総称。体長7～8センチのカマキリやオオカマキリ・コカマキリなど。体は細長く、緑色または褐色。前脚は鎌状に曲がり、他の小昆虫を捕獲する。頭は三角形で、左右に大きな複眼をもつ。雌は交尾ののち、草上や樹上で産卵し、卵を粘液で包んだ卵嚢(らんのう)を作る。外国産にはランの花や枯れ葉に体を似せたものもある。いぼじり。いぼむしり。かまむし。かまぎっちょう。おがみたろう。とうろう。２ （鎌切）カジカ科の淡水魚。河川の中流域にすむ。全長約25センチ。体はカジカに似て、頭と胴はやや縦扁する。体色は灰褐色で、背側に4本の黒褐色の横帯がある。秋田県以南に分布し、美味。福井県九頭竜(くずりゅう)川地方ではがくぶつ汁にして賞味。あゆかけ。がくぶつ。
鎌首,かまくび,鎌のように湾曲した首の格好。蛇・カマキリなどが頭を持ち上げたさまにいう。
鎌倉,かまくら,神奈川県南東部の市。南は相模(さがみ)湾に面し、三方は丘陵や谷が多い。鎌倉幕府が置かれた地で、幕府跡・鶴岡八幡宮・建長寺・円覚寺・長谷(はせ)の大仏・長谷観音などの史跡・社寺や文化財が多い。由比ヶ浜(ゆいがはま)・材木座海岸は海水浴場。住宅地。
釜師,かまし,茶の湯釜の製作者のこと。室町末期に専門工が現れ、桃山時代には西村道仁(にしむらどうにん)・辻与次郎(つじよじろう)などの名工が出た。
窯印,かまじるし,陶磁器につける記号。共同窯で焼く際、作者や注文主を区別するために、彫りつけたり押捺したりする。手印(てじるし)。
蒲田,かまた,東京都大田区南部の地名。商業地区。大正9年（1920）～昭和11年（1936）映画撮影所があった。もと東京市の区名。
鎌柄,かまつか,１ 鎌の柄(え)。２ バラ科のウシコロシの別名。３ ツユクサの別名。４ ハゲイトウの別名。５ コイ科の淡水魚。川などの砂底にすむ。全長約20センチで、体は細長い筒形。口は下向きに開き、一対のひげがある。背側は黄灰色で、体側に数個の暗色斑がある。北海道・青森・秋田を除く日本各地、朝鮮半島・中国に分布。食用。すなほり。かわぎす。
鎌継,かまつぎ,一方の木材に端部の広がった突起を作り、他方の木材にはめ込む継ぎ手。土台・桁(けた)・母屋(もや)など主として引っ張りを受ける水平材に用いる。鎌。
蒲魚,かまとと,知っているくせに知らないふりをして、上品ぶったりうぶを装ったりすること。また、その人。多く女性についていう。
窯場,かまば,陶磁器を焼く窯のある仕事場。
鎌腹,かまばら,鎌で腹を切って死ぬこと。
釜日,かまび,茶道で、師匠が釜に湯を沸かし、弟子にけいこをする日。
鎌髭,かまひげ,鼻の下から左右へ、鎌の形にはね上げたひげ。江戸時代、奴(やっこ)などが生やした。また、油墨でかいたものもある。やっこひげ。
蒲鉾,かまぼこ,１ 白身の魚のすり身に調味料を加えて練り、蒸し煮あるいはあぶり焼きした食品。長方形の板に材料を半月形に盛り上げる板付きかまぼことすることが多いが、板を用いないものもある。古くは細い竹を芯にして筒形に塗りつけ、その形がガマの穂に似るところからこの名がついた。２ かまぼこ形。３ 宝石をはめていないかまぼこ形の指輪。４ ガマの穂。
釜飯,かまめし,一人前用の小釜で、魚・貝・鶏肉・野菜などの具を取り合わせて酒・醤油などで味付けして炊いた飯。釜のまま供する。
窯元,かまもと,陶磁器を窯で焼いて作り出す所。また、その陶磁器を作る人。
鎌槍,かまやり,穂先に鎌形の刃が枝のように出ている槍。左右に枝をつけたのを両鎌槍、一方にだけ出したのを片鎌槍という。
香美,かみ,高知県北東部にある市。物部(ものべ)川の上・中流域を占め、アユなどの渓流釣りが楽しめる。平成18年（2006）3月に土佐山田町・香北(かほく)町・物部村が合併して成立。
髪油,かみあぶら,髪の形を整え色つやをよくするために頭髪につける油。鬢(びん)付け油・梳(す)き油など。
髪出,かみいだし,兜(かぶと)の浮張(うけばり)の後部にある穴。かみだし。
紙糸,かみいと,和紙を細く切り、縒(よ)って作った糸。襖(ふすま)地・装飾用布・帽子などに用いる。
神歌,かみうた,１ 神をたたえ、神力の発揚を期してうたう歌。２ 平安後期の雑芸(ぞうげい)の一。本来、神楽歌の直系であるが、のちに世俗の流行歌謡に移行する。2句の短歌形式のものと4句の今様形式のものとがある。３ 能の「翁(おきな)」のときにうたう歌。しんか。
上女,かみおんな,１ 上方(かみがた)の女。２ 奥向きの用を勤める女。腰元・奥女中など。
神垣,かみがき,１ 神域を他と区別するための垣。神社の周囲の垣。玉垣(たまがき)。瑞垣(みずがき)。斎垣(いがき)。２ 神社の建物。
髪頭,かみかしら,１ 頭の髪。２ 頭部。あたま。
神風,かみかぜ,１ 神が吹き起こすという風。特に、元寇(げんこう)の際に吹いた激しい風。２ 第二次大戦末期、日本軍の特別攻撃隊に冠した名称。神風(しんぷう)特別攻撃隊。３ その行為が向こうみずで人命を粗末にするたとえ。４ 昭和12年（1937）東京・ロンドン間を飛び、実飛行51時間余の記録を立てた国産の二人乗り飛行機。
紙形,かみがた,１ 仏像の形を描いて、新造・修理の際に雛形としたもの。２ 紙に描いた肖像画の下絵。
上方,かみがた,京都およびその付近一帯をさす語。また広くは畿内地方。京阪地方。関西地方。
髪型,かみがた,切ったり結ったりして整えた髪の形。かみかたち。ヘアスタイル。
髪貌,かみかたち,１ 髪のかたち。かみがた。特に、髪を結ったようす。髪の結いぶり。２ 頭髪と顔だち。
髪容,かみかたち,１ 髪のかたち。かみがた。特に、髪を結ったようす。髪の結いぶり。２ 頭髪と顔だち。
紙冠,かみかぶり,陰陽師(おんようじ)や法師が、祈祷(きとう)のとき額につける三角の紙。中世以後、死者につけさせる風習が生じた。紙烏帽子(かみえぼし)。かみこうぶり。
上川,かみかわ,北海道中央部の総合振興局。局所在地は旭川市。
髪冠,かみかんむり,漢字の冠の一。「髪」「髭(ひげ)」などの「髟」の称。かみがしら。
上期,かみき,会計年度などで、1年を2期に分けたときの、前半の6か月。上半期(かみはんき)。
上北,かみきた,青森県中東部、下北半島中央以南の郡。また、その一帯を占める地域名。太平洋と陸奥湾に面する。
紙砧,かみきぬた,１ 紙を作るために、原料のコウゾの皮を台にのせて木づちでたたくこと。また、その台。２ 歌舞伎下座音楽の一。太鼓の太ばちを打ち合わせて1の音を出すもの。寂しい、しんみりした場面に使う。
上京,かみぎょう,京都市北部の三条通り以北の、御所を中心とする地域。
天牛,かみきりむし,甲虫目カミキリムシ科の昆虫の総称。体は細く、長い触角をもち、大あごが頑丈で鋭い。幼虫は鉄砲虫とよばれ、樹木の材部に食い入る。種類が多く、日本でも約700種が知られる。シロスジカミキリ・キクスイカミキリ・ノコギリカミキリなど。毛切り虫。てんぎゅう。
髪際,かみぎわ,額などの、髪のはえぎわ。
紙籤,かみくじ,こよりで作ったくじ。
紙屑,かみくず,不用になった紙切れ。くず紙。
髪癖,かみくせ,縮れているなどの、頭髪の生まれつきの性質。
神口,かみくち,巫女(みこ)が神がかりのうちに告げる神託。
神国,かみぐに,神が統治する国。日本国のことをいった。しんこく。
紙衣,かみこ,１ 紙子紙(かみこがみ)で作った衣服。律宗の僧が用いはじめ、のち一般に使用。軽くて保温性にすぐれ、胴着や袖なし羽織を作ることが多い。近世以降、安価なところから貧しい人々の間で用いられた。かみぎぬ。２ みすぼらしい姿、惨めな境遇の形容。
紙子,かみこ,１ 紙子紙(かみこがみ)で作った衣服。律宗の僧が用いはじめ、のち一般に使用。軽くて保温性にすぐれ、胴着や袖なし羽織を作ることが多い。近世以降、安価なところから貧しい人々の間で用いられた。かみぎぬ。２ みすぼらしい姿、惨めな境遇の形容。
神言,かみごと,１ 神のお告げ。神託。託宣。２ 神または神事に関する語りごと。
神語,かみごと,１ 神のお告げ。神託。託宣。２ 神または神事に関する語りごと。
神詞,かみごと,１ 神のお告げ。神託。託宣。２ 神または神事に関する語りごと。
神事,かみごと,１ 神を祭る行事。祭事。祭典。しんじ。２ 神の仕業。人間にはうかがい知れない神の不思議な考えや行動。かみわざ。しんじ。
紙駒,かみごま,三味線の音を小さくするために使う紙製の駒。
紙座,かみざ,中世、紙の製造・販売についての特権を幕府や本所(ほんじょ)に承認されて独占した職業集団。
上座,かみざ,１ 席のうち、最も上位の席。上席。じょうざ。２ 舞台の、客席から見て右の方。上手(かみて)。
神様,かみさま,１ 神を敬っていう語。２ ある専門分野について、特にすぐれた知識・才能・技術を持った人。
紙塩,かみじお,魚や貝の身を和紙に挟み、塩をのせ、水を振りかけて軽く塩味をつけること。
上下,かみしも,１ かみと、しも。うえの部分と、したの部分。身分の上位と下位、川上と川下、上半身と下半身、舞台の上手と下手、上の句と下の句など。２ いろいろな事。諸事。３ 衣服のうえと、した。また、それが対をなす衣服。
神栖,かみす,茨城県南東端にある市。鹿島臨海工業地域での重化学工業のほか、ピーマンなどの栽培や漁業も盛ん。平成17年（2005）8月に神栖町が波崎町を編入し市制施行。
髪筋,かみすじ,１ 髪をくしけずったあとの筋目。２ 髪の毛。毛髪。３ きわめて少ないこと。
上席,かみせき,寄席で、1日から10日までの興行のこと。
紙銭,かみぜに,１ 紙で銭形を作ったもの。祭事に神に奉ったり、死者の、三途の川の渡し銭として棺に入れたりする。しせん。 紙幣。札(さつ)。しせん。
神棚,かみだな,家の内で、神を祭るためにこしらえてある棚。神符・神札などを奉安する。
花蜜,かみつ,花の蜜腺(みつせん)から分泌される甘い液。花の蜜。
紙土,かみつち,粘土や砂に和紙をまぜ、粘り強さをもたせた土。鋳型の内部に用いる。
髪綱,かみづな,髪の毛を集めてなった綱。よく伸縮するので，棟木むなぎの大材を引き上げたり，船のかかり綱・いかり綱として用いる。寺に奉納することもある。
紙礫,かみつぶて,投げつけるために、紙を固く丸めたもの。
上手,かみて,１ 上(かみ)の方。上座に近い方。２ 川の上流の方。３ 舞台の、客席から見て右の方。
髪長,かみなが,１ 髪の毛が長いこと。２ 僧をいう斎宮(さいぐう)の忌み詞。３ 婦人。女性。
雷魚,かみなりうお,ハタハタのこと。秋田地方で、漁期の冬によく雷が鳴るところからいう。
雷門,かみなりもん,東京都台東区の地名。浅草寺(せんそうじ)の風神・雷神を安置した雷門の南側にある。
髪座,かみのけざ,北天の小星座。乙女座の北にあり、5月下旬の午後8時ごろ南中する。この星座の中に銀河団がある。
紙幟,かみのぼり,5月の節句に用いる紙製ののぼり。
上山,かみのやま,山形県南東部の市。北は山形市に接する。もと松平氏の城下町。温泉があり、泉質は塩化物泉。蔵王(ざおう)観光の入り口。金瓶(かなかめ)は斎藤茂吉の生地。
紙鋏,かみばさみ,紙を切るのに使うはさみ。
上機,かみはた,絹や麻布を織る機。
紙花,かみばな,紙製の造花。特に、葬儀に用いるもの。死花花(しかばな)。地取(じど)り。野花(のはな)。紙幣(しべい)。
紙紐,かみひも,紙を縒(よ)って作ったひも。
紙槽,かみぶね,紙をすく原料を水に溶かして入れておく長方形の水槽。
神仏,かみほとけ,神と仏。しんぶつ。
上無,かみむ,日本音楽の十二律の一。基音の壱越(いちこつ)より十一律高い音で、中国の十二律の応鐘(おうしょう)、洋楽の嬰(えい)ハ音にあたる。
紙屋,かみや,１ 紙類を売る店。また、その人。２ 紙を作る家。また、その人。
紙鑢,かみやすり,やや厚手の紙や布に、金剛砂やガラス粉を塗りつけたもの。金属の研磨や木工の仕上げなどに使う。研磨紙。サンドペーパー。
神世,かみよ,神が治めていたという時代。日本神話では、神武天皇の前までの時代。神話時代。じんだい。
神代,かみよ,神が治めていたという時代。日本神話では、神武天皇の前までの時代。神話時代。じんだい。
神吉,かみよし,暦注の一。神社にもうでたり、神事を行ったりするのに吉とされる日。かみよしび。
上流,かみりゅう,茶道の流派で、京都の上京(かみぎょう)に住した千家流のこと。
神業,かみわざ,１ 神のしわざ。また、そのような超人間的な技術や行為。神技(しんぎ)。２ 神に関する行事。神事(しんじ)。かむわざ。かんわざ。
夏眠,かみん,熱帯地方などで、乾季に、乾燥に耐えられない生物が休眠状態で過ごすこと。肺魚・カタツムリなどにみられる。
過眠,かみん,１ 寝過ごすこと。２ 十分な睡眠をとっているのに、起きていなければならない時間に強い眠気を感じ、眠り込んでしまう状態。
神人,かみんちゅ,沖縄地方で、神をまつる巫女(みこ)の総称。正式の資格をもつ巫女のほかに、村祭りのときだけ資格を与えられる巫女をもいう。
家務,かむ,１ 家の事務。２ 中世の武家で、一家の事務をとりしきった職。
神宝,かむだから,１ 神前に供える品物。神社への奉納品。みてぐら。２ 神の持つ宝物。神の所有物。しんぽう。
冠石,かむりいし,１ 石や煉瓦(れんが)積みの塀や手すりの上部に載せる石。２ 石灯籠の上部の笠状の石。
冠棚,かむりだな,１ 冠をのせる棚。２ 書院や床の間などのわきに設ける化粧棚の一種。
亀綾,かめあや,細かい亀甲(きっこう)文様を織り出した綾織りの絹織物。亀綾縞(かめあやじま)。亀屋縞。
下名,かめい,以下に記した氏名。また、その者。
下命,かめい,１ 命令を下すこと。また、その命令。言いつけ。２ 注文を受ける側から、商品や仕事などの注文。
加盟,かめい,盟約に加入すること。団体や組織に一員として加わること。
亀居,かめい,足先を左右に開いて、その間に尻を据える座り方。叙位・除目(じもく)のときの正式な着座法。
亀戸,かめいど,東京都江東区北東部の商工業地。鷽替(うそか)えや藤の花で知られる亀戸天神社がある。
亀岡,かめおか,京都府中南部の市。亀岡盆地南部にある。もと松平氏の城下町。明智光秀の亀山城築城に始まり、城跡に、現在は大本教(おおもときょう)本部がある。保津川の川下りの起点。古く亀山といい、明治2年（1869）改称。
亀貝,かめがい,腹足綱後鰓(こうさい)亜綱カメガイ科の貝。世界の温・熱帯の海に群れをなして浮遊する。殻長2センチくらい。殻は巻かずに台形で、亀の甲に似る。殻の両側に翼状に伸びた足を出して泳ぐ。
亀腹,かめばら,１ 建築物の基礎部分、多宝塔の上下両層の間、鳥居の柱脚部などを、白漆喰(しろしっくい)などで固めてまんじゅう形に造ったもの。２ 腸などに水やガスがたまって腹が膨れ、静脈が亀甲(きっこう)模様のように現れたもの。
亀節,かめぶし,小形のカツオを三枚におろし、片身を1本のかつお節にしたもの。本節(ほんぶし)のように背と腹に分けないので、亀の甲の形に似る。
亀虫,かめむし,半翅(はんし)目カメムシ科の昆虫の総称。体長3ミリ～3センチ。体は扁平で亀の甲に似る。触れると悪臭を放つ。口吻(こうふん)で、植物の汁や昆虫の体液を吸う。キンカメムシ・アオクサカメムシ・ナガメなど。広くは半翅目のうち、陸生の異翅類をいう。へっぴりむし。くさがめ。
椿象,かめむし,半翅(はんし)目カメムシ科の昆虫の総称。体長3ミリ～3センチ。体は扁平で亀の甲に似る。触れると悪臭を放つ。口吻(こうふん)で、植物の汁や昆虫の体液を吸う。キンカメムシ・アオクサカメムシ・ナガメなど。広くは半翅目のうち、陸生の異翅類をいう。へっぴりむし。くさがめ。
亀山,かめやま,１ 京都市右京区の嵯峨にある山。大堰(おおい)川に臨み、嵐山に対する。嵯峨天皇・後嵯峨天皇・亀山上皇の離宮の亀山殿があった。２ 三重県北部の市。もと東海道の宿場町、石川氏の城下町。緑茶・紅茶や美術蝋燭(ろうそく)を産する。平成17年（2005）1月に関町と合併。
下面,かめん,物の下の方の面。
火綿,かめん,精製した綿を硫酸と硝酸で処理して作ったニトロセルロースのうち、硝化度の比較的高いもの。綿薬。
火面,かめん,一点から出た光が収差のある光学系を通ったあと、一点に集中しないでつくるエネルギー密度の高い曲面。
加茂,かも,１ 新潟県中部の市。信濃川支流の加茂川の市場町として発展。加茂縞・桐(きり)たんすを特産。金属加工・繊維工業も盛ん。２ 京都府木津川市の地名。天平12年（740）恭仁(くに)京の置かれた地。和同開珎(わどうかいちん)鋳造の鋳銭司(ちゅうせんし)跡や山城国分寺跡がある。襖紙を特産。
鴨居,かもい,引き戸・障子・ふすまなどをはめる部分の、上部に渡した溝のついた横木。
鴨池,かもいけ,１ 鴨のいる池。２ 野生の鴨を呼び寄せて狩猟をする池。
火網,かもう,各種の銃砲を縦横に発射して、弾道の網を張りめぐらせた状態にすること。
氈瓜,かもうり,トウガンの別名。
鴨茅,かもがや,イネ科の多年草。高さ約1メートル。葉は線形。夏、緑色または暗紫色の穂を円錐状につける。ヨーロッパ・西アジアの原産。牧草として日本に入り、野性化。オーチャードグラス。
鴨川,かもがわ,千葉県南部の市。太平洋に面し、江戸時代初期から発展して近海漁業が盛ん。観光地・海水浴場。平成17年（2005）2月天津小湊(あまつこみなと)町と合併。
氈鹿,かもしか,１ ニホンカモシカのこと。氈(かも)を織るのに用いる鹿の意からの名という。２ 偶蹄(ぐうてい)目ウシ科ヤギ亜科カモシカ属の哺乳類の総称。ニホンカモシカ・シャモア・ゴーラルなどが含まれる。
羚羊,かもしか,１ ニホンカモシカのこと。氈(かも)を織るのに用いる鹿の意からの名という。２ 偶蹄(ぐうてい)目ウシ科ヤギ亜科カモシカ属の哺乳類の総称。ニホンカモシカ・シャモア・ゴーラルなどが含まれる。
鴨鍋,かもなべ,鴨の肉に、ネギ・セリ・焼き豆腐・シイタケなどを加え、煮ながら食べる鍋料理。
鴨葱,かもねぎ,好都合であること、おあつらえむきであることのたとえ。
鴨嘴,かものはし,１ 単孔目カモノハシ科の原始的な哺乳類。体長約45センチ、尾長約15センチ。鴨に似たくちばしをもち、体は太く黒褐色、四肢は短く、足に水かきが発達。尾は扁平。河川の堤に長い穴を掘ってすみ、卵を産み、孵化(ふか)した子は乳で育てる。オーストラリア南東部やタスマニア島に生息。２ イネ科の多年草。日当たりのよい砂地に生え、高さ約60センチ。葉は細く長い。7～10月につける2個の半円柱形の花穂は、鴨のくちばしに似る。
鴨場,かもば,鴨猟を行う場所。
鴎貝,かもめがい,ニオガイ科の二枚貝。潮間帯の岩に穴を掘ってすむ。貝殻は横長の長卵形で、殻長4センチくらい。殻の前半部はやすり目状。北海道南部から南に分布。
鴎尻,かもめじり,１ 太刀の尻が上に反るように腰に差すこと。伊達(だて)な姿。２ はかりのさおの尻が上に跳ねるほど、量り目を十分に取ること。
鴎蔓,かもめづる,ガガイモ科カモメヅル属の多年草の総称。蔓性(つるせい)のものと直立性のものとがある。アオカモメヅル・ツルガシワ・クサタチバナなど。
鴎蘭,かもめらん,ラン科の多年草。深山に生え、高さ10～15センチ。広楕円形の葉を1枚つけ、夏に淡紅色の花を2、3個つける。一葉千鳥(いちようちどり)。鴎草。
鴨猟,かもりょう,１ 鴨を対象にした猟。かもうち。２ 毎年10月から翌年4月にかけて、宮内省（現在は宮内庁）が随時催す年中行事の一。昔からの古風な猟法を行う。
渦紋,かもん,渦(うず)の形の模様。渦巻き模様。
下問,かもん,１ 自分より身分・年齢の低い者に対して物事を尋ねること。下聞(かぶん)。２ 相手を敬って、その人の自分への質問をいう語。
家門,かもん,１ 一家全体。一家一門。２ 家柄(いえがら)。家筋。３ 徳川将軍家の親族で、尾張（尾州）・紀伊（紀州）・水戸の三家、田安・一橋・清水の三卿(さんきょう)を除く、越前松平家・会津松平家とその支流をいう語。
火門,かもん,銃砲の点火する口。火口(ひぐち)。
花紋,かもん,花を図案化した模様。花模様。
蚊屋,かや,夏の夜、蚊や害虫を防ぐため、四隅をつって寝床を覆う道具。麻・木綿などで粗く織って作る。かちょう。
茅負,かやおい,軒の先端で、垂木(たるき)の上に渡す横木。この上に裏甲(うらごう)を載せ軒先を支える。
加役,かやく,１ 本職以外に臨時につとめる役。また、その人。２ 江戸時代、火付盗賊改(ひつけとうぞくあらため)の俗称。３ 歌舞伎で、自分の役柄以外の役を演じること。立役(たちやく)が女形(おやま)になったりすること。また、それによって受け取る特別手当。
加薬,かやく,１ 漢方で、主薬の薬効を増すため、または飲みよくするために、少量の補助薬を加えること。また、その薬。２ 食物に添える香辛料。サンショウ・ショウガ・ネギなど。やくみ。３ 主に関西で、五目飯・うどんなどに入れる肉・野菜。具(ぐ)。種(たね)。
火薬,かやく,熱や衝撃によって爆発する物質で、そのエネルギーを有効に利用できるもの。火薬類取締法では、弾丸などの発射薬とロケット推進薬をいい、広くは爆薬・火工品を含めていう。ニトロセルロース・黒色火薬など。
茅戸,かやと,茅で覆われている尾根や山腹。山村や登山者の間でいう。
萱所,かやと,茅で覆われている尾根や山腹。山村や登山者の間でいう。
茅場,かやば,屋根を葺(ふ)くのに用いる茅を刈る所。また、秣(まぐさ)を刈る所。
萱場,かやば,屋根を葺(ふ)くのに用いる茅を刈る所。また、秣(まぐさ)を刈る所。
茅船,かやぶね,茅を積んだ船。船軍(ふないくさ)のとき、火をつけて敵船にむけて放った。
茅門,かやもん,茅葺(かやぶ)きの風流な門。庭や数寄屋(すきや)の露地の入り口に設ける。
萱門,かやもん,茅葺(かやぶ)きの風流な門。庭や数寄屋(すきや)の露地の入り口に設ける。
茅屋,かやや,茅葺(かやぶ)きの屋根や家。
萱屋,かやや,茅葺(かやぶ)きの屋根や家。
花油,かゆ,植物の花から得られる揮発性の芳香油を、香りが消えないように脂肪油に吸着・固定させたもの。
粥占,かゆうら,年占(としうら)の一。正月15日に粥を作るとき、粥の中に粥掻き棒や竹管を入れ、それについたり入ったりした米粒の量で一年の豊凶を占う。農家の小正月の行事、神社の神事として行われる。
粥柱,かゆばしら,小正月の粥に入れる餅(もち)。また、粥杖(かゆづえ)をこうよぶ地方もある。
粥腹,かゆばら,粥を食べただけの腹。力が十分に入らない状態をいう。「―では力仕事ができない」
下葉,かよう,左右の肺の下部に位置する肺葉。
仮葉,かよう,葉柄が変形して扁平になり、葉の役割を果たすもの。アカシアなど。偽葉(ぎよう)。
加養,かよう,１ 病気を治すように努めること。養生をすること。２ 生活のめんどうをみること。扶養。
可溶,かよう,液体に溶けること。
火曜,かよう,週の第3日。月曜の次の日。火曜日。
花葉,かよう,１ 花を構成している各要素。花びら・萼(がく)を裸花葉、雄しべ・雌しべを実花葉といい、いずれも葉が変化して生じたものとされる。２ 蘚類で、茎の頂部について生殖器官を保護する葉。
荷葉,かよう,１ ハスの葉。２ 夏に用いる薫物(たきもの)の名。ハスのにおいに似せたものという。３ 山水画の皴法(しゅんぽう)で、岩や山をハスの葉脈のように描く手法。中国五代南唐の董源(とうげん)が好んで用いた。
斯様,かよう,このよう。このとおり。
寡欲,かよく,欲が少ないこと。また、そのさま。
空足,からあし,１ わざわざ行ってもなんの役にも立たないこと。２ 階段などの上り下りに、高さの見当をまちがえて踏みそこなうこと。３ はだし。すあし。
渦雷,からい,発達した低気圧や台風の中心部の激しい上昇気流に伴って生じる雷。うずらい。低気圧雷。
花蕾,からい,花と蕾(つぼみ)。
空井,からい,水のかれた井戸。からいど。
唐糸,からいと,１ 中国から渡来した絹糸。２ 1で織った絹織物。３ 納豆。
唐芋,からいも,サツマイモの別名。
唐鰯,からいわし,カライワシ目カライワシ科の海水魚。体はイワシに似るが、大きく、全長約90センチに達する。南日本に分布し、外洋性。食用。
唐臼,からうす,１ 地面を掘って臼を据え、杵(きね)の一端を足で踏んで穀類などをつく仕掛けのもの。ふみうす。２ （「殻臼」とも書く）稲などのもみがらを落とすための農具。上臼と下臼からなる。
空嘘,からうそ,まったくの嘘。まっかな嘘。
唐歌,からうた,漢詩。
空馬,からうま,人や荷物をのせていない馬。
唐梅,からうめ,ロウバイの別名。
唐瓜,からうり,１ キュウリの別名。２ マクワウリの別名。３ カボチャの別名。
傘亭,からかさてい,京都高台寺にある利休好みの茶屋。桃山時代の遺構。天井が傘を広げたようなようすからの命名。安閑窟。
乾風,からかぜ,冬に雨・雪などを伴わないで強く吹く乾いた北風。多く、関東地方に吹く寒風をいう。からっかぜ。
空風,からかぜ,冬に雨・雪などを伴わないで強く吹く乾いた北風。多く、関東地方に吹く寒風をいう。からっかぜ。
空株,からかぶ,株式の空売り・空買いで、実際に受け渡しされない株。くうかぶ。
唐紙,からかみ,１ 中国から渡来した紙。また、それに似せて日本で製した紙。華麗な模様のある厚手の紙が、平安時代には衝立(ついたて)・襖障子(ふすましょうじ)、その他の装飾に用いられた。江戸時代には襖専用の紙を「からかみ」、中国産の紙を「とうし」とよんで区別した。２ 1をはった襖障子。ふすま。からかみ。３ 織り色の名。縦糸は白色、横糸は黄色のもの。４ 襲(かさね)の色目の名。表は白色、裏は黄色のもの。５ 近世、品川の遊里の下級女郎。
